city_id,city,state,lat,lon,population,feature_code,geonameid
IN-C00307,Achcheyapālem,Andhra Pradesh,16.16808,79.89605,0,PPL,10842424
IN-C00308,Achchimambāpuram,Andhra Pradesh,13.70863,79.61123,0,PPL,11422566
IN-C00309,Achchipoluvalasa,Andhra Pradesh,18.34049,83.84392,0,PPL,10787938
IN-C00310,Achchitāpuram,Andhra Pradesh,18.25636,83.50463,0,PPL,10785963
IN-C00311,Achchutapuram,Andhra Pradesh,17.43413,82.55403,0,PPL,10770499
IN-C00312,Achingi,Andhra Pradesh,18.31669,82.46603,0,PPL,10776059
IN-C00313,Achutapuram,Andhra Pradesh,17.11941,81.46089,0,PPL,10791494
IN-C00314,Achutāpuram,Andhra Pradesh,13.93245,77.31377,0,PPL,10852251
IN-C00315,Achyutāpuram,Andhra Pradesh,18.57127,83.97379,0,PPL,10787076
IN-C00316,Achāyāpalle,Andhra Pradesh,14.03255,77.93725,0,PPL,10850315
IN-C00317,Adadākulapalle,Andhra Pradesh,14.0445,77.54516,0,PPL,10849661
IN-C00318,Adaguppa,Andhra Pradesh,14.63519,76.82241,0,PPL,10884374
IN-C00319,Adalli,Andhra Pradesh,19.22149,78.25632,0,PPL,11248582
IN-C00320,Adalputtu,Andhra Pradesh,18.47852,82.49283,0,PPL,10775992
IN-C00321,Adanagūda,Andhra Pradesh,18.94781,83.72882,0,PPL,10785400
IN-C00322,Adanampeta,Andhra Pradesh,18.36424,83.69809,0,PPL,10786096
IN-C00323,Adapagundlapalli,Andhra Pradesh,13.30259,79.03197,0,PPL,11420301
IN-C00324,Adapalavāndlapalle,Andhra Pradesh,13.71255,78.49544,0,PPL,11322019
IN-C00325,Adaparāigondi,Andhra Pradesh,17.91783,82.32077,0,PPL,10768167
IN-C00326,Adaparāyi,Andhra Pradesh,18.55081,83.08919,0,PPL,10782102
IN-C00327,Adapavalasa,Andhra Pradesh,18.35165,82.81396,0,PPL,10766121
IN-C00328,Adapāka,Andhra Pradesh,18.26675,83.73515,0,PPL,10786052
IN-C00329,Adaramettu,Andhra Pradesh,18.11442,82.67997,0,PPL,10778482
IN-C00330,Adarimulangavalasa,Andhra Pradesh,18.72465,83.22459,0,PPL,10782287
IN-C00331,Adarlodi,Andhra Pradesh,18.41799,82.46193,0,PPL,10776012
IN-C00332,Adattivāripalli,Andhra Pradesh,14.23676,79.23649,0,PPL,11415648
IN-C00333,Adavala,Andhra Pradesh,15.89216,80.69491,0,PPL,10789530
IN-C00334,Adavi Agrahāram,Andhra Pradesh,17.89094,82.89638,0,PPL,10770790
IN-C00335,Adavi Kottūru,Andhra Pradesh,18.72364,83.90591,0,PPL,10786961
IN-C00336,Adavibrāhmanapalle,Andhra Pradesh,14.35465,78.03745,0,PPL,11275316
IN-C00337,Adavigollapalle,Andhra Pradesh,14.48813,77.02816,0,PPL,10907981
IN-C00338,Adavikolanu,Andhra Pradesh,16.70505,81.41442,0,PPL,10768798
IN-C00339,Adavikāmayya Agrahāram,Andhra Pradesh,17.58135,82.50535,0,PPL,10770236
IN-C00340,Adavinekkalam,Andhra Pradesh,16.63006,80.72285,0,PPL,10778169
IN-C00341,Adavivaram,Andhra Pradesh,17.77456,83.24638,0,PPL,10788537
IN-C00342,Addabhangi,Andhra Pradesh,19.07909,83.60363,0,PPL,10780039
IN-C00343,Addagūdem,Andhra Pradesh,18.70454,83.12935,0,PPL,10781969
IN-C00344,Addalova,Andhra Pradesh,17.69844,82.51713,0,PPL,10770191
IN-C00345,Addangi,Andhra Pradesh,18.67405,83.85623,0,PPL,10786943
IN-C00346,Addanguda,Andhra Pradesh,19.00239,83.69892,0,PPL,10780065
IN-C00347,Addankivāripālem,Andhra Pradesh,15.12244,79.69309,0,PPL,11406856
IN-C00348,Addareddikhandrika,Andhra Pradesh,13.36029,79.24562,0,PPL,11420380
IN-C00349,Addarivalasa,Andhra Pradesh,17.77302,81.76546,0,PPL,10745430
IN-C00350,Addasaram,Andhra Pradesh,17.75826,82.67215,0,PPL,10770156
IN-C00351,Addatige,Andhra Pradesh,18.12629,82.89077,0,PPL,10766660
IN-C00352,Addatīgala,Andhra Pradesh,17.47928,82.0236,0,PPL,1279355
IN-C00353,Addepalli,Andhra Pradesh,14.13918,80.06767,0,PPL,10789792
IN-C00354,Adderu,Andhra Pradesh,18.2122,82.53358,0,PPL,10778211
IN-C00355,Addumanda,Andhra Pradesh,18.63886,83.2927,0,PPL,10783368
IN-C00356,Addāda,Andhra Pradesh,16.35816,80.98557,0,PPL,10779628
IN-C00357,Addākulagūda,Andhra Pradesh,18.64146,83.80343,0,PPL,10786898
IN-C00358,Addālamarri,Andhra Pradesh,14.2991,78.4723,0,PPL,11373380
IN-C00359,Addām,Andhra Pradesh,17.65155,82.84465,0,PPL,10771521
IN-C00360,Addāpusīla,Andhra Pradesh,18.76354,83.45408,0,PPL,10783174
IN-C00361,Addūru,Andhra Pradesh,17.81863,83.02457,0,PPL,10788458
IN-C00362,Addūruvalasa,Andhra Pradesh,18.79209,83.3674,0,PPL,10783254
IN-C00363,Addūruvāndlapālem,Andhra Pradesh,17.92422,83.18487,0,PPL,10788591
IN-C00364,Addūtla,Andhra Pradesh,15.70795,78.76841,0,PPL,11272662
IN-C00365,Adenapalli,Andhra Pradesh,13.44089,79.15656,0,PPL,11420115
IN-C00366,Adhikāripalli,Andhra Pradesh,13.15873,79.00616,0,PPL,11420639
IN-C00367,Adigelavāndlapalli,Andhra Pradesh,13.71566,79.8107,0,PPL,11424145
IN-C00368,Adigānipalle,Andhra Pradesh,14.75063,77.04449,0,PPL,10907684
IN-C00369,Adikalapatti,Andhra Pradesh,13.24961,79.68098,0,PPL,11423549
IN-C00370,Adinapalli,Andhra Pradesh,12.96145,78.4854,0,PPL,11344680
IN-C00371,Adinavāripalli,Andhra Pradesh,13.72127,79.08558,0,PPL,11419505
IN-C00372,Adipūdi,Andhra Pradesh,15.91155,80.25509,0,PPL,10789124
IN-C00373,Adireddivānipālem,Andhra Pradesh,17.80955,83.12802,0,PPL,10788501
IN-C00374,Adityarāmpeta,Andhra Pradesh,14.92036,79.00595,0,PPL,11411870
IN-C00375,Adivibādanavāda,Andhra Pradesh,12.8042,78.3244,0,PPL,11344368
IN-C00376,Adivibūdugūru,Andhra Pradesh,12.6563,78.43194,0,PPL,11344874
IN-C00377,Adividipālem,Andhra Pradesh,15.71501,80.27513,0,PPL,10789175
IN-C00378,Adivikhandrika,Andhra Pradesh,13.42135,79.80663,0,PPL,11424376
IN-C00379,Adivikodiyambattu,Andhra Pradesh,13.35214,79.80621,0,PPL,11424428
IN-C00380,Adivikottūru,Andhra Pradesh,13.3388,79.5517,0,PPL,11422717
IN-C00381,Adivilapalle,Andhra Pradesh,13.48225,78.49594,0,PPL,11322375
IN-C00382,Adivipalle,Andhra Pradesh,13.68866,78.48984,0,PPL,11322007
IN-C00383,Adivisankarāpuram,Andhra Pradesh,13.32021,79.79252,0,PPL,11424438
IN-C00384,Adivivāripalli,Andhra Pradesh,14.24699,79.05938,0,PPL,11415588
IN-C00385,Adolu,Andhra Pradesh,17.99756,82.64957,0,PPL,10770162
IN-C00386,Aduamunda,Andhra Pradesh,18.11049,82.69966,0,PPL,10778498
IN-C00387,Adupalimetta,Andhra Pradesh,17.86721,81.88794,0,PPL,10745461
IN-C00388,Aduruvāripalli,Andhra Pradesh,14.59396,79.15692,0,PPL,11412358
IN-C00389,Adusumalli,Andhra Pradesh,16.02239,80.31337,0,PPL,10773610
IN-C00390,Adwānampalle,Andhra Pradesh,13.80926,78.18051,0,PPL,11277730
IN-C00391,Adārrvalasa,Andhra Pradesh,18.41966,83.20722,0,PPL,10782550
IN-C00392,Adāru,Andhra Pradesh,18.31581,83.07072,0,PPL,10782450
IN-C00393,Adārupādu,Andhra Pradesh,18.43393,83.04924,0,PPL,10782341
IN-C00394,Agali,Andhra Pradesh,13.78448,77.05424,0,PPL,10851201
IN-C00395,Agaram,Andhra Pradesh,12.79949,78.28557,0,PPL,11344367
IN-C00396,Agarampalli,Andhra Pradesh,13.27655,79.04328,0,PPL,11420444
IN-C00397,Agarampettai,Andhra Pradesh,13.35283,79.72133,0,PPL,11422869
IN-C00398,Agaremangalam,Andhra Pradesh,13.24913,79.22803,0,PPL,11420868
IN-C00399,Agasaladinne,Andhra Pradesh,15.8132,77.08257,0,PPL,10899707
IN-C00400,Agasanūru,Andhra Pradesh,15.9471,77.20689,0,PPL,10899659
IN-C00401,Agastheswaraswāmi,Andhra Pradesh,13.36377,78.65081,0,PPL,11326457
IN-C00402,Agestigānipalle,Andhra Pradesh,13.42464,78.60398,0,PPL,11326178
IN-C00403,Aggichenupalle,Andhra Pradesh,13.39424,79.25977,0,PPL,11421153
IN-C00404,Aginiparru,Andhra Pradesh,16.27194,80.88475,0,PPL,10779520
IN-C00405,Aginiparru Madigegūdem,Andhra Pradesh,16.28485,80.88022,0,PPL,10779529
IN-C00406,Aginiparru Malepalle,Andhra Pradesh,16.27599,80.88831,0,PPL,10779523
IN-C00407,Agnigundāla,Andhra Pradesh,16.18166,79.74085,0,PPL,11035282
IN-C00408,Agraharam,Andhra Pradesh,14.29996,79.2104,0,PPL,11412825
IN-C00409,Agrahāra,Andhra Pradesh,14.14279,76.90627,0,PPL,10884580
IN-C00410,Agrahāram,Andhra Pradesh,17.83072,82.85825,0,PPL,8439500
IN-C00411,Agrahārampalle,Andhra Pradesh,13.8809,77.40014,0,PPL,10852373
IN-C00412,Agrahārapupalli,Andhra Pradesh,13.45663,79.10718,0,PPL,11420135
IN-C00413,Agrahārapupeta,Andhra Pradesh,13.89949,79.89072,0,PPL,11424019
IN-C00414,Agrāharam,Andhra Pradesh,14.57775,79.17596,0,PPL,11412363
IN-C00415,Ahobalāchāryulupeta,Andhra Pradesh,18.48459,83.85704,0,PPL,10788030
IN-C00416,Ahobilāpuram,Andhra Pradesh,14.66087,78.24195,0,PPL,11273287
IN-C00417,Aibhīmavaram,Andhra Pradesh,16.56317,81.36876,0,PPL,10768749
IN-C00418,Ailūru,Andhra Pradesh,16.26451,80.83004,0,PPL,10779503
IN-C00419,Ainada,Andhra Pradesh,17.98175,82.83106,0,PPL,10770681
IN-C00420,Ainampūdi,Andhra Pradesh,16.29772,80.90517,0,PPL,10779535
IN-C00421,Ainavillilanka,Andhra Pradesh,16.67706,82.02015,0,PPL,11184112
IN-C00422,Ainavolu,Andhra Pradesh,15.99294,79.67007,0,PPL,1279199
IN-C00423,Aipagavunipalli,Andhra Pradesh,12.92553,78.48945,0,PPL,11344670
IN-C00424,Airnagallu,Andhra Pradesh,15.90442,77.25905,0,PPL,10900194
IN-C00425,Aitampūdi,Andhra Pradesh,17.78139,82.85972,0,PPL,10770753
IN-C00426,Ajhar Wajhar,Andhra Pradesh,19.41567,78.2094,0,PPL,10523877
IN-C00427,Ajjamūru,Andhra Pradesh,16.57857,81.4005,0,PPL,10768768
IN-C00428,Ajjapalle,Andhra Pradesh,13.42714,78.71039,0,PPL,11326252
IN-C00429,Ajjaram,Andhra Pradesh,16.76627,81.73592,0,PPL,10769130
IN-C00430,Ajjareddipalle,Andhra Pradesh,13.44177,78.43441,0,PPL,11322395
IN-C00431,Ajjarām,Andhra Pradesh,18.21247,83.82779,0,PPL,10788229
IN-C00432,Ajjayyadoddi,Andhra Pradesh,14.58272,76.9147,0,PPL,10884398
IN-C00433,Ajuru,Andhra Pradesh,18.54965,83.10838,0,PPL,10782115
IN-C00434,Ajuruvāripalli,Andhra Pradesh,14.52249,79.07129,0,PPL,11412420
IN-C00435,Akanavāritota,Andhra Pradesh,16.41407,81.63665,0,PPL,10769243
IN-C00436,Akandagānipalli,Andhra Pradesh,12.88949,78.48237,0,PPL,11344662
IN-C00437,Akarājapalle,Andhra Pradesh,18.01233,82.50925,0,PPL,10778258
IN-C00438,Akayapālem,Andhra Pradesh,17.69454,82.46824,0,PPL,10768438
IN-C00439,Akbarabāda,Andhra Pradesh,14.70113,79.76103,0,PPL,11418697
IN-C00440,Akhāyapālem,Andhra Pradesh,15.79042,80.34093,0,PPL,10789270
IN-C00441,Akilivalasa,Andhra Pradesh,14.29279,79.50507,0,PPL,11418255
IN-C00442,Akiyāndlapalli,Andhra Pradesh,14.20461,79.19225,0,PPL,11415658
IN-C00443,Akkachampālaiyam,Andhra Pradesh,13.57868,79.91108,0,PPL,11424189
IN-C00444,Akkacheruvu,Andhra Pradesh,15.63606,79.59194,0,PPL,11406552
IN-C00445,Akkacheruvupādu,Andhra Pradesh,14.43277,79.92659,0,PPL,11418991
IN-C00446,Akkagaripeta,Andhra Pradesh,13.376,79.72694,0,PPL,11422865
IN-C00447,Akkagāripeta,Andhra Pradesh,13.80584,79.77316,0,PPL,11423959
IN-C00448,Akkalareddipalle,Andhra Pradesh,15.36485,78.89097,0,PPL,11372778
IN-C00449,Akkalasānipalle,Andhra Pradesh,14.27464,78.21197,0,PPL,11275360
IN-C00450,Akkamacheruvupalli,Andhra Pradesh,13.45634,79.04448,0,PPL,11420147
IN-C00451,Akkammanahalli,Andhra Pradesh,13.952,77.43264,0,PPL,10852236
IN-C00452,Akkampalle,Andhra Pradesh,14.68962,77.54332,0,PPL,10849387
IN-C00453,Akkampeta,Andhra Pradesh,17.16286,81.2846,0,PPL,10791444
IN-C00454,Akkamāmbāpuram,Andhra Pradesh,14.15617,79.62086,0,PPL,11418572
IN-C00455,Akkanna Agrahāram,Andhra Pradesh,18.52236,83.75122,0,PPL,10786843
IN-C00456,Akkannagāripalli,Andhra Pradesh,13.24058,79.18082,0,PPL,11420863
IN-C00457,Akkannapalle,Andhra Pradesh,14.90133,78.03369,0,PPL,11273095
IN-C00458,Akkapalle,Andhra Pradesh,15.51476,78.96168,0,PPL,11272822
IN-C00459,Akkapālem,Andhra Pradesh,17.1318,80.58176,0,PPL,10769394
IN-C00460,Akkarapalle,Andhra Pradesh,18.6218,83.9741,0,PPL,10787052
IN-C00461,Akkarapāka,Andhra Pradesh,13.78734,79.95865,0,PPL,11424108
IN-C00462,Akkarājupeta,Andhra Pradesh,18.67113,83.72788,0,PPL,10785800
IN-C00463,Akkarāpalle,Andhra Pradesh,18.46235,83.77259,0,PPL,10787356
IN-C00464,Akkasamudram,Andhra Pradesh,14.02864,79.63702,0,PPL,11418658
IN-C00465,Akkayyapālem,Andhra Pradesh,18.10206,83.65306,0,PPL,10786270
IN-C00466,Akkikonetuvalasa,Andhra Pradesh,18.58847,83.31926,0,PPL,10783391
IN-C00467,Akkimoripalle,Andhra Pradesh,13.46256,78.54105,0,PPL,11326138
IN-C00468,Akkireddigudem,Andhra Pradesh,16.88126,80.90323,0,PPL,10779378
IN-C00469,Akkireddigūdem,Andhra Pradesh,16.79762,81.14702,0,PPL,10767136
IN-C00470,Akkireddipalle,Andhra Pradesh,14.41605,78.79378,0,PPL,11277052
IN-C00471,Akkireddipālem,Andhra Pradesh,17.8352,83.22943,0,PPL,10788568
IN-C00472,Akkisiddapalle,Andhra Pradesh,15.0644,78.98414,0,PPL,11272980
IN-C00473,Akkivalasa,Andhra Pradesh,18.267,83.77793,0,PPL,10787858
IN-C00474,Akkivaram,Andhra Pradesh,18.37599,84.13996,0,PPL,1279118
IN-C00475,Akkivāripalle,Andhra Pradesh,15.10147,78.95657,0,PPL,11272943
IN-C00476,Akkulapeta,Andhra Pradesh,18.44763,83.87261,0,PPL,10787996
IN-C00477,Akkulugāripalle,Andhra Pradesh,14.47434,78.17036,0,PPL,11275280
IN-C00478,Akkulāyapalle,Andhra Pradesh,14.76855,78.76873,0,PPL,11275795
IN-C00479,Akkupalle Gokavaram,Andhra Pradesh,16.83783,81.34946,0,PPL,10768062
IN-C00480,Akkurthi,Andhra Pradesh,13.79691,79.66787,0,PPL,11184114
IN-C00481,Akkurāda,Andhra Pradesh,18.51748,83.99519,0,PPL,10787112
IN-C00482,Aklvidu,Andhra Pradesh,16.58333,81.38333,0,PPL,1279112
IN-C00483,Akulakatta,Andhra Pradesh,18.47808,83.4305,0,PPL,10784354
IN-C00484,Akulapeta,Andhra Pradesh,18.02762,83.41937,0,PPL,10784512
IN-C00485,Akulavāndlapalle,Andhra Pradesh,13.85412,77.97704,0,PPL,10854833
IN-C00486,Akulu Tampora,Andhra Pradesh,18.74215,83.96879,0,PPL,10786995
IN-C00487,Akutotapalle,Andhra Pradesh,14.6182,77.63296,0,PPL,10849517
IN-C00488,Akutotapalli,Andhra Pradesh,14.55543,79.06612,0,PPL,11412410
IN-C00489,Akāpur,Andhra Pradesh,19.07254,78.38797,0,PPL,11248686
IN-C00490,Akūru,Andhra Pradesh,17.46911,81.60491,0,PPL,10745285
IN-C00491,Alagadapalle,Andhra Pradesh,18.03493,82.47955,0,PPL,10777445
IN-C00492,Alaganūru,Andhra Pradesh,15.73894,78.39824,0,PPL,11270055
IN-C00493,Alagayapālem,Andhra Pradesh,15.14433,80.05329,0,PPL,10789151
IN-C00494,Alagiripeta,Andhra Pradesh,13.32957,79.85043,0,PPL,11424492
IN-C00495,Alagānipādu,Andhra Pradesh,14.59578,80.11113,0,PPL,10789595
IN-C00496,Alagūru,Andhra Pradesh,18.74116,83.17617,0,PPL,10782276
IN-C00497,Alajaneru,Andhra Pradesh,13.29864,78.52963,0,PPL,11326369
IN-C00498,Alajangi,Andhra Pradesh,18.53993,83.40409,0,PPL,8439974
IN-C00499,Alakanārāyanapuram,Andhra Pradesh,18.23055,83.63764,0,PPL,10786297
IN-C00500,Alakuppam,Andhra Pradesh,13.19309,78.55956,0,PPL,11326548
IN-C00501,Alakūrpalli,Andhra Pradesh,13.15376,79.20616,0,PPL,11420947
IN-C00502,Alakūrpād,Andhra Pradesh,15.3617,80.06911,0,PPL,10789057
IN-C00503,Alamanda,Andhra Pradesh,17.99475,83.23988,0,PPL,1279078
IN-C00504,Alamandavalasa,Andhra Pradesh,18.60281,83.10153,0,PPL,10782034
IN-C00505,Alamelumangāpuram,Andhra Pradesh,13.50112,79.5248,0,PPL,11422630
IN-C00506,Alampūru,Andhra Pradesh,14.19477,78.16505,0,PPL,11275422
IN-C00507,Alapanahalli,Andhra Pradesh,13.79139,77.14782,0,PPL,10851157
IN-C00508,Alappākkamkhandriga,Andhra Pradesh,13.32825,79.68575,0,PPL,11422881
IN-C00509,Alapādu,Andhra Pradesh,16.58111,81.32167,0,PPL,10768698
IN-C00510,Alardu,Andhra Pradesh,18.01099,82.76662,0,PPL,10766612
IN-C00511,Alarupalle,Andhra Pradesh,15.78864,80.31287,0,PPL,10789262
IN-C00512,Alasandapuram,Andhra Pradesh,12.707,78.52552,0,PPL,11345641
IN-C00513,Alasandigutta,Andhra Pradesh,15.58409,77.36509,0,PPL,10900303
IN-C00514,Alattūru,Andhra Pradesh,13.74395,79.82532,0,PPL,11424138
IN-C00515,Alavadda,Andhra Pradesh,19.01818,83.62125,0,PPL,10780100
IN-C00516,Alavalapādu,Andhra Pradesh,15.78871,80.06558,0,PPL,10788872
IN-C00517,Alavāla,Andhra Pradesh,16.17514,79.89474,0,PPL,10842423
IN-C00518,Albiri,Andhra Pradesh,18.45951,82.48373,0,PPL,10775987
IN-C00519,Alchepalle,Andhra Pradesh,13.44005,78.38533,0,PPL,11322345
IN-C00520,Alchipeta,Andhra Pradesh,18.13958,83.45072,0,PPL,10784614
IN-C00521,Alettipalle,Andhra Pradesh,13.67793,78.25441,0,PPL,11321844
IN-C00522,Algam,Andhra Pradesh,18.05762,82.39458,0,PPL,10777280
IN-C00523,Algulgūdem,Andhra Pradesh,16.76123,81.14888,0,PPL,10767125
IN-C00524,Aligūdem,Andhra Pradesh,17.22683,81.11337,0,PPL,10788783
IN-C00525,Alimelumangāpuram,Andhra Pradesh,13.13036,79.28323,0,PPL,11421912
IN-C00526,Alimili,Andhra Pradesh,14.08275,79.71561,0,PPL,11418625
IN-C00527,Alipur,Andhra Pradesh,17.71667,83.3,0,PPL,1279008
IN-C00528,Alireddipalle,Andhra Pradesh,14.37273,78.48496,0,PPL,11373355
IN-C00529,Alivar,Andhra Pradesh,18.07104,82.71316,0,PPL,10778546
IN-C00530,Alivemula,Andhra Pradesh,15.21098,79.23859,0,PPL,11375131
IN-C00531,Aliveru,Andhra Pradesh,17.29338,81.35142,0,PPL,10791302
IN-C00532,Allagadda,Andhra Pradesh,15.69083,78.41218,0,PPL,11270089
IN-C00533,Allahābād,Andhra Pradesh,15.29049,77.99868,0,PPL,11268765
IN-C00534,Allamcherla,Andhra Pradesh,17.04986,81.13485,0,PPL,10788755
IN-C00535,Allamput,Andhra Pradesh,18.18409,82.62409,0,PPL,10778394
IN-C00536,Allamputvalasa,Andhra Pradesh,18.09249,82.84939,0,PPL,10766647
IN-C00537,Allampādu,Andhra Pradesh,14.04292,80.0863,0,PPL,10789836
IN-C00538,Allamvāripālem,Andhra Pradesh,15.23262,79.95798,0,PPL,11409717
IN-C00539,Allappakunta,Andhra Pradesh,13.43102,79.85168,0,PPL,11424524
IN-C00540,Allavaram,Andhra Pradesh,16.50755,81.98921,0,PPL,12519615
IN-C00541,Allena,Andhra Pradesh,18.54636,83.78328,0,PPL,10786852
IN-C00542,Allenvāndlapalli,Andhra Pradesh,14.09807,79.14459,0,PPL,11415858
IN-C00543,Alligaru,Andhra Pradesh,18.00002,82.92315,0,PPL,10766790
IN-C00544,Alliguntapālem,Andhra Pradesh,14.91758,80.02568,0,PPL,10789187
IN-C00545,Allikasam,Andhra Pradesh,13.57666,79.51186,0,PPL,11422497
IN-C00546,Allimadugu,Andhra Pradesh,14.76864,80.03751,0,PPL,10789231
IN-C00547,Allinagaram,Andhra Pradesh,15.654,77.89766,0,PPL,10904881
IN-C00548,Allipuram,Andhra Pradesh,14.45717,80.03901,0,PPL,10789628
IN-C00549,Allipūdi,Andhra Pradesh,17.50369,82.46929,0,PPL,10768502
IN-C00550,Allipūlagunta,Andhra Pradesh,13.1308,79.34582,0,PPL,11422043
IN-C00551,Allivalasa,Andhra Pradesh,18.12478,83.73667,0,PPL,10786351
IN-C00552,Allu Pālteru,Andhra Pradesh,18.53108,83.41536,0,PPL,10783447
IN-C00553,Alludūvalasa,Andhra Pradesh,18.50177,83.42178,0,PPL,10783444
IN-C00554,Allugundam,Andhra Pradesh,15.60301,77.93919,0,PPL,10904899
IN-C00555,Allugundu,Andhra Pradesh,14.06151,78.16463,0,PPL,11275566
IN-C00556,Alluvāda,Andhra Pradesh,18.93792,83.44242,0,PPL,10783282
IN-C00557,Allāda,Andhra Pradesh,18.48038,83.97498,0,PPL,10788193
IN-C00558,Allādapeta,Andhra Pradesh,18.48989,83.97856,0,PPL,10788104
IN-C00559,Allādapālem,Andhra Pradesh,18.13069,83.61681,0,PPL,10786258
IN-C00560,Allāpalle,Andhra Pradesh,13.98329,77.93057,0,PPL,10854978
IN-C00561,Allāpuram,Andhra Pradesh,14.33773,77.00606,0,PPL,10907996
IN-C00562,Allīkhānudupālem,Andhra Pradesh,17.76249,82.98498,0,PPL,10770884
IN-C00563,Allūr,Andhra Pradesh,14.68343,80.05412,0,PPL,1278980
IN-C00564,Allūrivāripālem,Andhra Pradesh,16.22673,80.01344,0,PPL,10771698
IN-C00565,Allūru,Andhra Pradesh,16.77292,80.44275,0,PPL,10772003
IN-C00566,Allūrukota,Andhra Pradesh,17.84677,81.9286,0,PPL,10745510
IN-C00567,Almajipeta,Andhra Pradesh,18.45274,83.9454,0,PPL,10788057
IN-C00568,Almelugunta,Andhra Pradesh,13.74888,79.90918,0,PPL,11424275
IN-C00569,Almājipeta,Andhra Pradesh,18.34887,83.8275,0,PPL,10787787
IN-C00570,Alnār,Andhra Pradesh,19.05298,81.66865,0,PPL,8440158
IN-C00571,Altivāram,Andhra Pradesh,18.15879,83.54646,0,PPL,10786191
IN-C00572,Alugaurammapeta,Andhra Pradesh,17.73671,82.58065,0,PPL,10770330
IN-C00573,Alugolu,Andhra Pradesh,18.19836,83.55323,0,PPL,10785901
IN-C00574,Alugontevāndlapalle,Andhra Pradesh,14.09085,78.57127,0,PPL,11373946
IN-C00575,Alugumallipādu,Andhra Pradesh,16.57293,79.73026,0,PPL,11032511
IN-C00576,Aluguru,Andhra Pradesh,17.9777,82.79989,0,PPL,10770677
IN-C00577,Alugurājupalle,Andhra Pradesh,16.48151,79.34741,0,PPL,11032299
IN-C00578,Alvalamangāpuram,Andhra Pradesh,14.03105,79.37231,0,PPL,11416591
IN-C00579,Alīguhatapalle,Andhra Pradesh,13.99162,78.45909,0,PPL,11317623
IN-C00580,Alīkām,Andhra Pradesh,18.37675,83.94457,0,PPL,10788121
IN-C00581,Alūr,Andhra Pradesh,15.39259,77.22753,0,PPL,1278952
IN-C00582,Alūru,Andhra Pradesh,15.50424,80.12909,0,PPL,1278948
IN-C00583,Alūrupādureddipālem,Andhra Pradesh,14.55777,80.0235,0,PPL,10789567
IN-C00584,Amadaguntla,Andhra Pradesh,15.69983,77.8692,0,PPL,10904801
IN-C00585,Amadagūru,Andhra Pradesh,13.88897,78.02168,0,PPL,11277641
IN-C00586,Amadāla,Andhra Pradesh,15.25169,78.29446,0,PPL,11270446
IN-C00587,Amakatādu,Andhra Pradesh,15.49703,77.87821,0,PPL,10906934
IN-C00588,Amakām,Andhra Pradesh,18.04497,83.43178,0,PPL,10784655
IN-C00589,Amaldarānipalle,Andhra Pradesh,13.74277,78.26044,0,PPL,11321813
IN-C00590,Amalladinne,Andhra Pradesh,14.88634,77.89725,0,PPL,10849753
IN-C00591,Amandūru,Andhra Pradesh,13.69396,79.59576,0,PPL,11422550
IN-C00592,Amarangābād,Andhra Pradesh,16.98737,81.74207,0,PPL,10769068
IN-C00593,Amarapallipālem,Andhra Pradesh,17.76554,83.14199,0,PPL,10788486
IN-C00594,Amarayavalasa Agrahāram,Andhra Pradesh,18.34397,83.26096,0,PPL,10784433
IN-C00595,Amarām,Andhra Pradesh,18.49347,83.61353,0,PPL,10786042
IN-C00596,Amarāpuuram,Andhra Pradesh,14.13012,76.9776,0,PPL,1278919
IN-C00597,Amarāvati,Andhra Pradesh,16.54167,80.51528,0,PPLA,12465603
IN-C00598,Amasi,Andhra Pradesh,19.0641,83.59582,0,PPL,10780036
IN-C00599,Ambadipūdi,Andhra Pradesh,16.623,80.16999,0,PPL,10769936
IN-C00600,Ambajipeta,Andhra Pradesh,16.59457,81.90642,0,PPL,11184123
IN-C00601,Ambakapalle,Andhra Pradesh,14.41379,78.12135,0,PPL,11275304
IN-C00602,Ambakhandi,Andhra Pradesh,18.4998,83.73396,0,PPL,10786136
IN-C00603,Ambalagandi,Andhra Pradesh,18.73467,83.68482,0,PPL,10785872
IN-C00604,Ambalapūdi,Andhra Pradesh,14.07918,79.7057,0,PPL,11418626
IN-C00605,Ambapoda,Andhra Pradesh,18.28582,82.4874,0,PPL,10776113
IN-C00606,Ambapuram,Andhra Pradesh,16.55988,79.68441,0,PPL,11032510
IN-C00607,Ambaramahārājupuram,Andhra Pradesh,13.28219,79.34501,0,PPL,11421217
IN-C00608,Ambarāpuram,Andhra Pradesh,15.52618,78.10618,0,PPL,11268824
IN-C00609,Ambatavalasa,Andhra Pradesh,18.07247,83.38303,0,PPL,10784524
IN-C00610,Ambatipeta,Andhra Pradesh,18.28589,83.95744,0,PPL,10788148
IN-C00611,Ambativalasa,Andhra Pradesh,18.18835,83.36748,0,PPL,10784559
IN-C00612,Ambativalasapālem,Andhra Pradesh,18.16286,83.134,0,PPL,10782955
IN-C00613,Ambativāripalle,Andhra Pradesh,15.74251,79.42168,0,PPL,11375484
IN-C00614,Ambativāripālem,Andhra Pradesh,15.888,80.1714,0,PPL,10788929
IN-C00615,Ambavalli,Andhra Pradesh,18.63112,83.96079,0,PPL,10787058
IN-C00616,Ambavaram,Andhra Pradesh,14.81036,78.37932,0,PPL,11269061
