scenario_id,scenario_type,grid_id,initiating_node,initiating_type,initiating_city,initiating_state,stress_multiplier,load_multiplier,weather_factor,n_line_outages,subgraph_nodes,n_steps,cascade_size,cascade_risk_pct,unserved_energy_frac,population_affected,powerflow_failures,n_failed_in_subgraph,cascade_path,cascade_path_steps,split
IND-S00101,line_outage,india_national_20k,IN-RAJ-HUB-GEN,generator,Rajasthan Hub Generation,Rajasthan,1.2385,1.1204,1.0537,1,114,1,0,0.0,0.0,0,0,0,,,train
IND-S00102,high_demand,india_national_20k,IN-C03801-FD011,feeder,Sirsa,Haryana,2.7792,1.3544,1.0883,1,5,1,0,8.49,0.0,0,0,0,,,train
IND-S00103,high_demand,india_national_20k,IN-C08186-SS,substation,Kothri Kalān,Madhya Pradesh,1.9122,1.516,1.035,0,5,1,0,8.67,0.0,0,0,0,,,train
IND-S00104,normal_operation,india_national_20k,IN-C05541-GEN12,generator,Rāichūr,Karnataka,1.1435,1.0115,1.0199,0,45,1,0,0.0,0.0,0,0,0,,,test
IND-S00105,transformer_overload,india_national_20k,IN-C07859-FD012,feeder,Jabalpur,Madhya Pradesh,2.5473,1.1725,1.0798,1,10,1,0,0.0,0.0,0,0,0,,,train
IND-S00106,high_demand,india_national_20k,IN-C07982-SS,substation,Manāsa,Madhya Pradesh,2.8729,1.3991,1.0307,1,5,1,0,8.42,0.0,0,0,0,,,train
IND-S00107,normal_operation,india_national_20k,IN-C03280-GEN01,generator,Ahmedabad,Gujarat,1.0035,0.9407,1.0054,0,28,1,0,0.0,0.0,0,0,0,,,train
IND-S00108,line_outage,india_national_20k,IN-C07886-FD011,feeder,Betūl,Madhya Pradesh,2.447,1.2256,1.0325,2,6,2,4,0.12,0.00066,103330,0,4,IN-MAD-HUB|IN-C07886-SS|IN-C07886-TR01|IN-C07886-FD011,0|0|0|0,train
IND-S00109,transformer_overload,india_national_20k,IN-C05568-FD011,feeder,Rabkavi,Karnataka,5.6363,1.1589,1.0594,1,5,1,0,0.0,0.0,0,0,0,,,test
IND-S00110,high_demand,india_national_20k,IN-C11565-FD011,feeder,Udaipur,Rajasthan,1.9491,1.3224,1.0458,0,8,2,3,0.11,0.0013,451100,0,3,IN-C11565-SS|IN-C11565-TR01|IN-C11565-FD011,0|0|0,train
IND-S00111,cascade_emergency,india_national_20k,IN-C04827-GEN06,generator,Deoghar,Jharkhand,6.8074,1.5376,1.1519,1,27,8,945,32.56,0.19703,50869887,0,6,IN-JHA-HUB|IN-C04827-SS|IN-SR-HUB|IN-NER-HUB|IN-C04825-SS|IN-C04828-SS|IN-C04830-SS|IN-C04833-SS|IN-C04858-SS|IN-C04939-SS|IN-C04957-SS|IN-C04962-SS,0|0|1|1|1|1|1|1|1|1|1|1,train
IND-S00112,line_outage,india_national_20k,IN-C09283-FD031,feeder,Pune,Maharashtra,2.4931,1.2024,1.0489,3,10,2,4,0.26,0.0049,3124458,0,4,IN-MAH-HUB|IN-C09283-SS|IN-C09283-TR03|IN-C09283-FD031,0|0|0|0,train
IND-S00113,high_demand,india_national_20k,IN-CHA-HUB-GEN,generator,Chandigarh Hub Generation,Chandigarh,2.4794,1.5366,1.061,1,23,1,0,8.81,0.0,0,0,0,,,train
IND-S00114,normal_operation,india_national_20k,IN-C19730-FD012,feeder,Howrah,West Bengal,1.0206,0.8582,0.9898,0,10,1,0,0.0,0.0,0,0,0,,,val
IND-S00115,normal_operation,india_national_20k,IN-C09410-SS,substation,Vaijāpur,Maharashtra,1.1032,0.9125,0.982,0,6,1,0,0.0,0.0,0,0,0,,,train
IND-S00116,normal_operation,india_national_20k,IN-C07849-SS,substation,Minicoy,Lakshadweep,1.0121,0.9896,0.9883,0,19,1,0,0.0,0.0,0,0,0,,,test
IND-S00117,transformer_overload,india_national_20k,IN-C08042-SS,substation,Khilchipur,Madhya Pradesh,3.6664,1.0005,1.009,0,7,1,0,0.0,0.0,0,0,0,,,train
IND-S00118,cascade_emergency,india_national_20k,IN-C00017-SS,substation,Rasapūdipalem,Andhra Pradesh,6.5408,1.4469,1.0933,3,156,3,10,9.16,0.00752,3220593,0,10,IN-AND-HUB|IN-C00017-SS|IN-C00019-SS|IN-C00028-SS|IN-C00260-SS|IN-C00527-SS|IN-C00037-SS|IN-C00715-SS|IN-C00747-SS|IN-C00866-SS,0|0|0|0|0|0|1|1|1|1,test
IND-S00119,transformer_overload,india_national_20k,IN-C05551-FD011,feeder,Kolār,Karnataka,2.9699,1.144,1.0547,0,6,2,4,0.12,0.00105,138462,0,4,IN-KAR-HUB|IN-C05551-SS|IN-C05551-TR01|IN-C05551-FD011,0|0|0|0,test
IND-S00120,transformer_overload,india_national_20k,IN-C15556-GEN11,generator,Gorakhpur,Uttar Pradesh,2.1943,1.1382,1.0569,0,116,1,0,0.01,0.0,0,0,0,,,train
IND-S00121,transformer_overload,india_national_20k,IN-C00027-GEN11,generator,Anantapur,Andhra Pradesh,2.5528,1.2756,1.0007,1,41,1,0,0.0,0.0,0,0,0,,,test
IND-S00122,normal_operation,india_national_20k,IN-C02527-FD021,feeder,Korba,Chhattisgarh,1.124,0.8983,1.0028,0,8,1,0,0.0,0.0,0,0,0,,,train
IND-S00123,high_demand,india_national_20k,IN-C16167-SS,substation,Abhūpura,Uttar Pradesh,1.5071,1.506,1.0695,0,11,1,0,8.78,0.0,0,0,0,,,train
IND-S00124,transformer_overload,india_national_20k,IN-C12347-GEN08,generator,Salem,Tamil Nadu,5.422,1.0763,1.0735,1,73,1,0,0.0,0.0,0,0,0,,,train
IND-S00125,high_demand,india_national_20k,IN-C19729-GEN01,generator,Kolkata,West Bengal,2.0423,1.4939,1.0455,0,26,3,6,8.9,0.00421,5807089,0,3,IN-WES-HUB|IN-C19729-SS|IN-C19730-SS|IN-C19766-SS|IN-C19864-SS|IN-C19963-SS,0|0|0|1|1|1,val
IND-S00126,heatwave,india_national_20k,IN-PUD-HUB-GEN,generator,Puducherry Hub Generation,Puducherry,1.9327,1.2742,1.1245,2,24,1,0,8.4,0.0,0,0,0,,,train
IND-S00127,line_outage,india_national_20k,IN-C00019-FD021,feeder,Visakhapatnam,Andhra Pradesh,1.4151,1.2176,1.0425,2,10,2,2,0.07,0.00059,0,0,2,IN-C00019-TR02|IN-C00019-FD021,0|0,test
IND-S00128,cascade_emergency,india_national_20k,IN-C10430-GEN07,generator,Puri,Odisha,4.6301,1.3431,1.1401,1,24,2,2,8.63,0.00029,200564,0,2,IN-ODI-HUB|IN-C10430-SS,0|0,train
IND-S00129,line_outage,india_national_20k,IN-C19732-GEN04,generator,Siliguri,West Bengal,1.2052,1.005,1.0596,1,17,1,0,0.0,0.0,0,0,0,,,val
IND-S00130,high_demand,india_national_20k,IN-C03058-FD012,feeder,Delhi,Delhi,2.846,1.5141,1.0629,0,10,6,114,11.46,0.0183,29192459,0,4,IN-WR-HUB|IN-NER-HUB|IN-DEL-HUB|IN-C03058-SS|IN-C03058-TR01|IN-C03058-FD012|IN-C01444-SS|IN-HAR-HUB|IN-C03793-SS|IN-C03794-SS|IN-C03795-SS|IN-JAM-HUB,0|0|0|0|0|0|1|1|1|1|1|1,train
IND-S00131,transformer_overload,india_national_20k,IN-AND-HUB-GEN,generator,Andhra Pradesh Hub Generation,Andhra Pradesh,4.3783,1.0884,1.0531,1,148,1,0,0.0,0.0,0,0,0,,,test
IND-S00132,normal_operation,india_national_20k,IN-C10433-GEN10,generator,Bhadrak,Odisha,1.0463,1.0248,0.9901,0,24,1,0,0.0,0.0,0,0,0,,,train
IND-S00133,high_demand,india_national_20k,IN-C09290-GEN09,generator,Dombivali,Maharashtra,2.0942,1.4533,1.0781,1,40,5,74,10.35,0.00984,22116404,0,6,IN-WR-HUB|IN-SR-HUB|IN-MAH-HUB|IN-C09289-SS|IN-C09290-SS|IN-C09301-SS|IN-C09312-SS|IN-C09473-SS|IN-NER-HUB|IN-C11034-SS|IN-C11047-SS|IN-C01444-SS,0|0|0|0|0|0|0|0|1|1|1|2,train
IND-S00134,high_demand,india_national_20k,IN-C12341-GEN02,generator,Coimbatore,Tamil Nadu,2.9751,1.3758,1.0612,1,78,5,29,9.09,0.00309,2758373,0,5,IN-SR-HUB|IN-TAM-HUB|IN-C12341-SS|IN-C12372-SS|IN-C12378-SS|IN-NER-HUB|IN-C11034-SS|IN-C11047-SS|IN-C01444-SS|IN-C10290-SS|IN-C10346-SS|IN-C10353-SS,0|0|0|0|0|1|1|1|2|2|2|2,train
IND-S00135,heatwave,india_national_20k,IN-C09316-FD011,feeder,Badlapur,Maharashtra,2.3159,1.1782,1.2046,0,4,1,0,8.38,0.0,0,0,0,,,train
IND-S00136,line_outage,india_national_20k,IN-C12344-SS,substation,Tirunelveli,Tamil Nadu,1.3942,1.2885,1.0107,3,260,1,0,0.01,0.0,0,0,0,,,train
IND-S00137,transformer_overload,india_national_20k,IN-C09282-FD022,feeder,Mumbai,Maharashtra,4.934,1.2635,1.0303,0,10,5,28,1.32,0.01508,20665731,0,6,IN-WR-HUB|IN-MAH-HUB|IN-C09282-SS|IN-C09285-SS|IN-C09328-SS|IN-C09548-SS|IN-C10093-SS|IN-C09282-TR02|IN-C09282-FD022|IN-ER-HUB|IN-NER-HUB|IN-C10346-SS,0|0|0|0|0|0|0|0|0|1|1|2,train
IND-S00138,heatwave,india_national_20k,IN-C12345-FD012,feeder,Tiruchirappalli,Tamil Nadu,3.0659,1.321,1.0946,1,10,1,0,8.43,0.0,0,0,0,,,train
IND-S00139,cascade_emergency,india_national_20k,IN-C15547-FD022,feeder,Lucknow,Uttar Pradesh,7.9905,1.33,1.0766,3,10,4,29,9.38,0.01294,15155183,0,4,IN-NR-HUB|IN-SR-HUB|IN-C07882-SS|IN-C07888-SS|IN-C15547-SS|IN-C15547-TR02|IN-C15547-FD022|IN-UTT-HUB|IN-C01444-SS|IN-DEL-HUB|IN-C03058-SS|IN-C11034-SS,0|0|0|0|0|0|0|0|1|1|1|1,train
IND-S00140,line_outage,india_national_20k,IN-C12341-FD011,feeder,Coimbatore,Tamil Nadu,2.3538,1.1184,1.0191,2,10,2,6,0.24,0.00337,2356507,0,6,IN-TAM-HUB|IN-C12341-SS|IN-C12372-SS|IN-C12378-SS|IN-C12341-TR01|IN-C12341-FD011,0|0|0|0|0|0,train
IND-S00141,line_outage,india_national_20k,IN-C11052-SS,substation,Jalandhar,Punjab,2.416,1.1403,1.0118,2,83,2,1,0.03,0.00018,47845,0,1,IN-C11091-SS,0,train
IND-S00142,transformer_overload,india_national_20k,IN-C03404-SS,substation,Vadnagar,Gujarat,4.7382,1.1018,1.0764,1,8,1,0,0.0,0.0,0,0,0,,,train
IND-S00143,normal_operation,india_national_20k,IN-C12419-TR01,transformer,Ānaiyūr,Tamil Nadu,1.1762,0.9056,0.9881,0,8,1,0,0.0,0.0,0,0,0,,,train
IND-S00144,transformer_overload,india_national_20k,IN-C09325-FD011,feeder,Nandurbar,Maharashtra,3.8737,1.0778,1.0036,0,5,1,0,0.0,0.0,0,0,0,,,train
IND-S00145,cascade_emergency,india_national_20k,IN-C11564-FD011,feeder,Ajmer,Rajasthan,6.4775,1.3332,1.0828,3,8,2,5,8.67,0.00445,542821,0,4,IN-C03015-SS|IN-RAJ-HUB|IN-C11564-SS|IN-C11564-TR01|IN-C11564-FD011,0|0|0|0|0,train
IND-S00146,cascade_emergency,india_national_20k,IN-C19729-GEN01,generator,Kolkata,West Bengal,8.9118,1.5859,1.0593,5,26,8,124,12.1,0.02738,40759034,0,3,IN-SR-HUB|IN-C00037-SS|IN-C00715-SS|IN-C00747-SS|IN-C00866-SS|IN-KER-HUB|IN-C07054-SS|IN-MAH-HUB|IN-C09292-SS|IN-C10346-SS|IN-C10353-SS|IN-C10360-SS,0|0|0|0|0|0|0|0|0|0|0|0,val
IND-S00147,high_demand,india_national_20k,IN-C09286-GEN05,generator,Pimpri-Chinchwad,Maharashtra,1.748,1.326,1.0328,1,44,5,37,1.37,0.00839,20490568,0,5,IN-WR-HUB|IN-MAH-HUB|IN-C09286-SS|IN-C09288-SS|IN-C09950-SS|IN-ER-HUB|IN-NER-HUB|IN-C10290-SS|IN-C10346-SS|IN-C10353-SS|IN-C10360-SS|IN-C10362-SS,0|0|0|0|0|1|1|2|2|2|2|2,train
IND-S00148,cascade_emergency,india_national_20k,IN-C10425-FD021,feeder,Bhubaneswar,Odisha,7.6756,1.3888,1.0983,5,8,4,19,9.33,0.01199,6957900,0,4,IN-SR-HUB|IN-ER-HUB|IN-ODI-HUB|IN-C10425-SS|IN-C10425-TR02|IN-C10425-FD021|IN-C10346-SS|IN-C10362-SS|IN-C11034-SS|IN-C11047-SS|IN-WES-HUB|IN-C19729-SS,0|0|0|0|0|0|1|1|1|1|1|1,train
IND-S00149,transformer_overload,india_national_20k,IN-C15586-FD011,feeder,Fyzābād,Uttar Pradesh,2.4016,1.0794,1.0677,1,6,1,0,0.0,0.0,0,0,0,,,train
IND-S00150,line_outage,india_national_20k,IN-C09305-SS,substation,Latur,Maharashtra,1.5188,1.2131,1.0511,1,149,1,0,0.0,0.0,0,0,0,,,train
IND-S00151,transformer_overload,india_national_20k,IN-C09283-GEN02,generator,Pune,Maharashtra,2.9936,1.0734,1.0129,1,42,5,11,0.37,0.00343,3174785,0,3,IN-WR-HUB|IN-MAH-HUB|IN-C09283-SS|IN-ER-HUB|IN-NER-HUB|IN-C10346-SS|IN-C10360-SS|IN-C10362-SS|IN-C15523-SS|IN-C15525-SS|IN-C15543-SS,0|0|0|1|1|2|2|2|2|3|3,train
IND-S00152,cascade_emergency,india_national_20k,IN-C15564-FD021,feeder,Fīrozābād,Uttar Pradesh,7.8868,1.4553,1.1138,3,7,7,62,10.31,0.01125,20202936,0,4,IN-NR-HUB|IN-C10643-SS|IN-C10645-SS|IN-C15564-SS|IN-C15564-TR02|IN-C15564-FD021|IN-UTT-HUB|IN-SR-HUB|IN-C01444-SS|IN-DEL-HUB|IN-C03058-SS|IN-ODI-HUB,0|0|0|0|0|0|0|1|1|1|1|1,train
IND-S00153,transformer_overload,india_national_20k,IN-C03058-FD011,feeder,Delhi,Delhi,5.809,1.1446,1.0763,0,10,2,4,0.5,0.01189,11034555,0,4,IN-DEL-HUB|IN-C03058-SS|IN-C03058-TR01|IN-C03058-FD011,0|0|0|0,train
IND-S00154,high_demand,india_national_20k,IN-C03282-GEN03,generator,Vadodara,Gujarat,1.8798,1.259,1.0295,0,29,2,2,0.09,0.00145,1822221,0,2,IN-GUJ-HUB|IN-C03282-SS,0|0,train
IND-S00155,cascade_emergency,india_national_20k,IN-C05547-FD011,feeder,Bhadrāvati,Karnataka,7.0406,1.4395,1.1021,3,6,8,102,11.01,0.01338,17379730,0,4,IN-KAR-HUB|IN-C05547-SS|IN-C05547-TR01|IN-C05547-FD011|IN-WR-HUB|IN-ER-HUB|IN-NER-HUB|IN-MAH-HUB|IN-C09291-SS|IN-C09292-SS|IN-DEL-HUB|IN-C03059-SS,0|0|0|0|1|2|2|2|2|2|3|3,test
IND-S00156,heatwave,india_national_20k,IN-C12357-FD011,feeder,Sivakasi,Tamil Nadu,2.4375,1.1959,1.2089,2,6,2,4,8.56,0.00149,234704,0,4,IN-TAM-HUB|IN-C12357-SS|IN-C12357-TR01|IN-C12357-FD011,0|0|0|0,train
IND-S00157,line_outage,india_national_20k,IN-C14925-SS,substation,Jilādiguda,Telangana,2.0095,1.2253,1.0476,4,31,1,0,0.0,0.0,0,0,0,,,train
IND-S00158,normal_operation,india_national_20k,IN-C19732-GEN04,generator,Siliguri,West Bengal,1.0562,0.8624,0.9983,0,17,1,0,0.0,0.0,0,0,0,,,val
IND-S00159,transformer_overload,india_national_20k,IN-C03175-FD011,feeder,Madgaon,Goa,4.5291,1.1179,1.0737,1,6,1,0,0.0,0.0,0,0,0,,,train
IND-S00160,transformer_overload,india_national_20k,IN-C12343-FD012,feeder,Madurai,Tamil Nadu,3.8444,1.198,1.048,0,10,2,3,0.17,0.00308,1465625,0,3,IN-C12343-SS|IN-C12343-TR01|IN-C12343-FD012,0|0|0,train
IND-S00161,cascade_emergency,india_national_20k,IN-KAR-HUB-GEN,generator,Karnataka Hub Generation,Karnataka,4.8862,1.5034,1.16,3,180,6,149,12.11,0.01329,19740171,0,12,IN-SR-HUB|IN-ER-HUB|IN-C10346-SS|IN-C10362-SS|IN-RAJ-HUB|IN-C11566-SS|IN-WES-HUB|IN-ASS-HUB|IN-C01120-SS|IN-C01122-SS|IN-BIH-HUB|IN-C01374-SS,0|0|0|0|0|0|0|1|1|1|1|1,test
IND-S00162,heatwave,india_national_20k,IN-C19732-GEN04,generator,Siliguri,West Bengal,2.5628,1.348,1.1223,2,17,1,0,8.51,0.0,0,0,0,,,val
IND-S00163,heatwave,india_national_20k,IN-C07857-FD022,feeder,Indore,Madhya Pradesh,2.6236,1.3659,1.1513,1,10,1,0,8.68,0.0,0,0,0,,,train
IND-S00164,cascade_emergency,india_national_20k,IN-C07881-FD011,feeder,Pithampur,Madhya Pradesh,7.2354,1.4027,1.1031,3,6,3,14,8.97,0.0025,392031,0,5,IN-MAD-HUB|IN-C07881-SS|IN-C07890-SS|IN-C08245-SS|IN-C08379-SS|IN-C08599-SS|IN-C09037-SS|IN-C07881-TR01|IN-C07881-FD011|IN-C07885-SS|IN-C07944-SS|IN-C08085-SS,0|0|0|0|0|0|0|0|0|1|1|1,train
IND-S00165,high_demand,india_national_20k,IN-C11568-FD011,feeder,Bharatpur,Rajasthan,2.4944,1.2559,1.0461,1,8,1,0,0.0,0.0,0,0,0,,,train
IND-S00166,heatwave,india_national_20k,IN-C15546-FD022,feeder,Kanpur,Uttar Pradesh,1.9934,1.3504,1.0981,0,10,6,23,9.17,0.00698,14611091,0,6,IN-C15546-SS|IN-C15583-SS|IN-C15601-SS|IN-C19257-SS|IN-C15546-TR02|IN-C15546-FD022|IN-UTT-HUB|IN-TAM-HUB|IN-C12372-SS|IN-C12378-SS|IN-C12392-SS|IN-C19438-SS,0|0|0|0|0|0|0|1|1|1|1|1,train
IND-S00167,transformer_overload,india_national_20k,IN-C03069-FD011,feeder,Burāri,Delhi,3.1341,1.2024,1.0728,1,5,1,0,0.0,0.0,0,0,0,,,train
IND-S00168,high_demand,india_national_20k,IN-C12858-SS,substation,Adigaratti,Tamil Nadu,2.9294,1.433,1.0404,0,8,1,0,8.52,0.0,0,0,0,,,train
IND-S00169,high_demand,india_national_20k,IN-C05544-FD011,feeder,Gadag-Betageri,Karnataka,2.9642,1.3699,1.0748,1,6,1,0,8.48,0.0,0,0,0,,,test
IND-S00170,line_outage,india_national_20k,IN-C15551-FD022,feeder,Varanasi,Uttar Pradesh,1.9933,1.1332,1.0562,1,10,1,0,0.03,0.0,0,0,0,,,train
IND-S00171,cascade_emergency,india_national_20k,IN-C05550-FD011,feeder,Chitradurga,Karnataka,6.7227,1.4469,1.1322,5,6,5,82,10.75,0.01264,23646129,0,4,IN-SR-HUB|IN-KAR-HUB|IN-C05550-SS|IN-C05550-TR01|IN-C05550-FD011|IN-ER-HUB|IN-NER-HUB|IN-C11034-SS|IN-C11047-SS|IN-C01444-SS|IN-JHA-HUB|IN-C04828-SS,0|0|0|0|0|1|1|1|1|2|2|2,test
IND-S00172,cascade_emergency,india_national_20k,IN-C12366-FD011,feeder,Neyveli,Tamil Nadu,7.8233,1.5288,1.1125,4,6,6,142,12.37,0.025,44085480,0,4,IN-SR-HUB|IN-ER-HUB|IN-TAM-HUB|IN-C12366-SS|IN-C12366-TR01|IN-C12366-FD011|IN-ASS-HUB|IN-C01122-SS|IN-C01444-SS|IN-C01445-SS|IN-CHH-HUB|IN-C02530-SS,0|0|0|0|0|0|1|1|1|1|1|1,train
IND-S00173,transformer_overload,india_national_20k,IN-C10427-FD021,feeder,Brahmapur,Odisha,3.6399,1.0657,1.0653,0,8,2,3,0.12,0.00174,356598,0,3,IN-C10427-SS|IN-C10427-TR02|IN-C10427-FD021,0|0|0,train
IND-S00174,transformer_overload,india_national_20k,IN-C00117-SS,substation,Betamcherla,Andhra Pradesh,3.3445,1.2393,1.0671,1,8,2,7,0.17,0.00058,291050,0,6,IN-AND-HUB|IN-C00031-SS|IN-C00117-SS|IN-C00156-SS|IN-C00199-SS|IN-C00879-SS|IN-C00902-SS,0|0|0|0|0|0|0,test
IND-S00175,heatwave,india_national_20k,IN-C02529-GEN05,generator,Durg,Chhattisgarh,2.2801,1.4496,1.107,0,24,1,0,8.77,0.0,0,0,0,,,train
IND-S00176,transformer_overload,india_national_20k,IN-C07902-FD011,feeder,Shājāpur,Madhya Pradesh,4.4787,1.2799,1.0785,1,5,1,0,0.0,0.0,0,0,0,,,train
IND-S00177,transformer_overload,india_national_20k,IN-C14846-SS,substation,Rāmgundam,Telangana,3.0825,1.2655,1.0531,0,97,2,5,0.12,0.0004,316596,0,5,IN-C14852-SS|IN-C14916-SS|IN-C14935-SS|IN-C14966-SS|IN-C14985-SS,0|0|0|0|0,train
IND-S00178,normal_operation,india_national_20k,IN-C15551-SS,substation,Varanasi,Uttar Pradesh,1.0353,0.9347,1.0021,0,260,1,0,0.0,0.0,0,0,0,,,train
IND-S00179,line_outage,india_national_20k,IN-C12389-SS,substation,Aruppukkottai,Tamil Nadu,2.0485,1.2976,1.06,1,260,1,0,0.0,0.0,0,0,0,,,train
IND-S00180,normal_operation,india_national_20k,IN-C12343-FD032,feeder,Madurai,Tamil Nadu,1.1953,0.9137,0.9984,0,10,1,0,0.0,0.0,0,0,0,,,train
IND-S00181,line_outage,india_national_20k,IN-C01070-GEN01,generator,Itanagar,Arunachal Pradesh,2.0739,1.106,1.0472,3,10,1,0,0.0,0.0,0,0,0,,,train
IND-S00182,transformer_overload,india_national_20k,IN-C12384-FD011,feeder,Gudiyatham,Tamil Nadu,5.2056,1.1474,1.0714,0,6,2,4,0.13,0.00121,93973,0,4,IN-TAM-HUB|IN-C12384-SS|IN-C12384-TR01|IN-C12384-FD011,0|0|0|0,train
IND-S00183,cascade_emergency,india_national_20k,IN-C01384-GEN11,generator,Munger,Bihar,4.7676,1.4602,1.0588,1,38,3,15,8.93,0.00093,736889,0,3,IN-BIH-HUB|IN-C01397-SS|IN-C01377-SS|IN-C01444-SS|IN-C01445-SS|IN-C01481-SS|IN-C01485-SS|IN-C01486-SS|IN-C01495-SS|IN-C01499-SS|IN-C01521-SS|IN-C01530-SS,0|0|1|1|1|1|1|1|1|1|1|1,val
IND-S00184,normal_operation,india_national_20k,IN-C00001-GEN01,generator,Port Blair,Andaman and Nicobar,1.0873,1.0049,0.9814,0,39,1,0,0.0,0.0,0,0,0,,,train
IND-S00185,high_demand,india_national_20k,IN-C14852-GEN09,generator,Ramagundam,Telangana,1.752,1.2941,1.0889,0,25,2,3,8.38,0.00015,130835,0,1,IN-C14865-SS|IN-C14916-SS|IN-C14985-SS,0|0|0,train
IND-S00186,high_demand,india_national_20k,IN-C14848-GEN05,generator,Nizāmābād,Telangana,1.6391,1.3683,1.079,1,28,1,0,8.5,0.0,0,0,0,,,train
IND-S00187,transformer_overload,india_national_20k,IN-C12409-FD011,feeder,Nallūr,Tamil Nadu,4.0167,1.2251,1.0372,0,5,2,4,0.11,0.00075,87376,0,4,IN-C12409-SS|IN-C12750-SS|IN-C12409-TR01|IN-C12409-FD011,0|0|0|0,train
IND-S00188,transformer_overload,india_national_20k,IN-C03283-GEN04,generator,Rājkot,Gujarat,5.006,1.0357,1.0069,0,28,2,2,0.11,0.00213,1390640,0,2,IN-GUJ-HUB|IN-C03283-SS,0|0,train
IND-S00189,transformer_overload,india_national_20k,IN-C03281-FD011,feeder,Surat,Gujarat,5.2924,1.1196,1.0792,1,10,1,0,0.0,0.0,0,0,0,,,train
IND-S00190,high_demand,india_national_20k,IN-C09298-SS,substation,Sāngli,Maharashtra,2.0894,1.5125,1.098,0,150,2,2,8.99,0.00091,649724,0,2,IN-C09298-SS|IN-C09389-SS,0|0,train
IND-S00191,cascade_emergency,india_national_20k,IN-C03290-FD011,feeder,Nadiād,Gujarat,5.104,1.4968,1.0876,2,6,5,101,10.99,0.01018,11213949,0,4,IN-SR-HUB|IN-GUJ-HUB|IN-C03290-SS|IN-C03290-TR01|IN-C03290-FD011|IN-ER-HUB|IN-NER-HUB|IN-KAR-HUB|IN-C05537-SS|IN-C05539-SS|IN-C05540-SS|IN-C10346-SS,0|0|0|0|0|1|1|1|1|1|1|1,train
IND-S00192,high_demand,india_national_20k,IN-C15501-FD021,feeder,Agartala,Tripura,2.5658,1.258,1.024,1,8,2,3,0.09,0.0001,43853,0,0,IN-C15506-SS|IN-C15523-SS|IN-C15530-SS,0|0|0,train
IND-S00193,line_outage,india_national_20k,IN-C04487-GEN04,generator,Soyībug,Jammu and Kashmir,1.7443,1.2274,1.0496,3,17,1,0,0.0,0.0,0,0,0,,,train
IND-S00194,high_demand,india_national_20k,IN-C05534-FD011,feeder,Mangaluru,Karnataka,2.3461,1.453,1.0253,0,8,2,3,8.63,0.00168,499487,0,3,IN-C05534-SS|IN-C05534-TR01|IN-C05534-FD011,0|0|0,test
IND-S00195,normal_operation,india_national_20k,IN-C03284-GEN05,generator,Bhavnagar,Gujarat,1.1789,0.9793,0.9869,0,24,1,0,0.0,0.0,0,0,0,,,train
IND-S00196,cascade_emergency,india_national_20k,IN-C09282-FD022,feeder,Mumbai,Maharashtra,6.3805,1.5807,1.0577,2,10,6,81,11.15,0.02231,34500406,0,6,IN-WR-HUB|IN-SR-HUB|IN-ER-HUB|IN-NER-HUB|IN-KER-HUB|IN-C07054-SS|IN-MAH-HUB|IN-C09282-SS|IN-C09285-SS|IN-C09328-SS|IN-C09548-SS|IN-C10093-SS,0|0|0|0|0|0|0|0|0|0|0|0,train
IND-S00197,transformer_overload,india_national_20k,IN-C12340-SS,substation,Chennai,Tamil Nadu,2.8564,1.0297,1.0166,0,260,2,2,0.05,5e-05,86195,0,2,IN-TAM-HUB|IN-C12392-SS,0|0,train
IND-S00198,transformer_overload,india_national_20k,IN-C03060-FD011,feeder,Narela,Delhi,5.4411,1.0961,1.0289,0,7,2,4,0.28,0.00559,800000,0,4,IN-DEL-HUB|IN-C03060-SS|IN-C03060-TR01|IN-C03060-FD011,0|0|0|0,train
IND-S00199,normal_operation,india_national_20k,IN-C07357-SS,substation,Kattur,Kerala,1.053,0.9721,0.9882,0,5,1,0,0.0,0.0,0,0,0,,,train
IND-S00200,cascade_emergency,india_national_20k,IN-C15556-GEN11,generator,Gorakhpur,Uttar Pradesh,4.4992,1.3322,1.065,3,116,5,15,8.74,0.00282,11235488,0,3,IN-NR-HUB|IN-UTT-HUB|IN-SR-HUB|IN-DEL-HUB|IN-C03058-SS|IN-C19438-SS|IN-C19462-SS|IN-C19475-SS|IN-C01444-SS|IN-C11034-SS|IN-C11047-SS|IN-C15525-SS,0|0|1|1|1|1|1|1|2|2|2|2,train
IND-S00201,heatwave,india_national_20k,IN-C14848-GEN05,generator,Nizāmābād,Telangana,2.5521,1.449,1.0862,0,28,1,0,8.68,0.0,0,0,0,,,train
IND-S00202,transformer_overload,india_national_20k,IN-C19797-SS,substation,Jhārgrām,West Bengal,4.3074,1.2419,1.0136,0,6,1,0,0.0,0.0,0,0,0,,,val
IND-S00203,cascade_emergency,india_national_20k,IN-C09291-FD022,feeder,Virār,Maharashtra,6.4684,1.5913,1.0995,5,10,6,98,11.37,0.01967,36034636,0,4,IN-WR-HUB|IN-SR-HUB|IN-CHH-HUB|IN-C02532-SS|IN-MAD-HUB|IN-C07885-SS|IN-MAH-HUB|IN-C09291-SS|IN-C09291-TR02|IN-C09291-FD022|IN-C17345-SS|IN-C17545-SS,0|0|0|0|0|0|0|0|0|0|0|0,train
