scenario_id,initiating_city,initiating_state,cascade_risk_pct,topology_structure,transformers_before,transformers_after,reserve_margin_pct,n_minus_1_secure,estimated_loss_reduction_pct,estimated_capex_reduction_pct,dispatch_action
IND-S00000,Murwāra,Madhya Pradesh,8.52,ring-main,15,13,22.5,False,4.24,11.16,Reconfigure ties; balance 13 transformer banks
IND-S00196,Mumbai,Maharashtra,11.15,parallel-bank,15,13,19.0,True,3.4,12.41,Reconfigure ties; balance 13 transformer banks
IND-S00197,Chennai,Tamil Nadu,0.05,sectionalized-ring,15,13,20.1,True,2.8,10.73,Reconfigure ties; balance 13 transformer banks
IND-S00198,Narela,Delhi,0.28,ring-main,15,13,14.1,False,3.51,11.45,Reconfigure ties; balance 13 transformer banks
IND-S00199,Kattur,Kerala,0.0,double-bus,15,13,21.2,True,4.52,12.05,Reconfigure ties; balance 13 transformer banks
IND-S00200,Gorakhpur,Uttar Pradesh,8.74,meshed-N-1,15,13,21.7,True,3.17,11.31,Reconfigure ties; balance 13 transformer banks
IND-S00201,Nizāmābād,Telangana,8.68,radial-spur,15,13,18.1,False,4.19,11.99,Reconfigure ties; balance 13 transformer banks
IND-S00202,Jhārgrām,West Bengal,0.0,parallel-bank,15,13,16.5,True,2.85,13.21,Reconfigure ties; balance 13 transformer banks
IND-S00203,Virār,Maharashtra,11.37,sectionalized-ring,15,13,16.4,True,3.38,10.83,Reconfigure ties; balance 13 transformer banks
IND-S00204,Lucknow,Uttar Pradesh,0.0,ring-main,15,13,17.1,False,2.45,11.62,Reconfigure ties; balance 13 transformer banks
IND-S00205,Tonk,Rajasthan,0.0,double-bus,15,13,25.1,True,4.35,9.9,Reconfigure ties; balance 13 transformer banks
IND-S00206,Virār,Maharashtra,9.24,meshed-N-1,15,13,22.5,True,3.95,12.48,Reconfigure ties; balance 13 transformer banks
IND-S00207,Dayapar,Gujarat,0.0,radial-spur,15,13,12.0,False,3.27,11.61,Reconfigure ties; balance 13 transformer banks
IND-S00208,Chennai,Tamil Nadu,10.88,parallel-bank,15,13,17.5,True,4.12,12.31,Reconfigure ties; balance 13 transformer banks
IND-S00209,Bilāsipāra,Assam,8.53,sectionalized-ring,15,13,19.3,True,4.17,12.01,Reconfigure ties; balance 13 transformer banks
IND-S00210,Visakhapatnam,Andhra Pradesh,0.0,ring-main,15,13,30.5,False,4.72,12.05,Reconfigure ties; balance 13 transformer banks
IND-S00211,Akhtaumangadpur,Uttar Pradesh,0.0,double-bus,15,13,17.2,True,2.9,10.7,Reconfigure ties; balance 13 transformer banks
IND-S00212,Kalaburagi,Karnataka,8.46,meshed-N-1,15,13,21.9,True,2.71,11.26,Reconfigure ties; balance 13 transformer banks
IND-S00213,Salem,Tamil Nadu,0.0,radial-spur,15,13,21.9,False,2.82,11.71,Reconfigure ties; balance 13 transformer banks
IND-S00214,Araila,Uttar Pradesh,9.02,parallel-bank,15,13,17.4,True,5.03,11.73,Reconfigure ties; balance 13 transformer banks
IND-S00215,Maharashtra Hub Generation,Maharashtra,0.54,sectionalized-ring,15,13,20.7,True,7.41,11.54,Reconfigure ties; balance 13 transformer banks
IND-S00216,Bhetia,Jharkhand,8.92,ring-main,15,13,22.4,False,3.43,11.15,Reconfigure ties; balance 13 transformer banks
IND-S00217,Kapurthala Town,Punjab,0.0,double-bus,15,13,19.0,True,4.02,11.89,Reconfigure ties; balance 13 transformer banks
IND-S00218,Bālurghāt,West Bengal,0.0,meshed-N-1,15,13,20.7,True,5.5,12.09,Reconfigure ties; balance 13 transformer banks
IND-S00219,Bikaner,Rajasthan,0.0,radial-spur,15,13,20.0,False,4.41,13.17,Reconfigure ties; balance 13 transformer banks
IND-S00220,Rasapūdipalem,Andhra Pradesh,0.14,parallel-bank,15,13,16.3,True,5.39,10.21,Reconfigure ties; balance 13 transformer banks
IND-S00221,Kadapa,Andhra Pradesh,9.05,sectionalized-ring,15,13,23.7,True,1.2,11.13,Reconfigure ties; balance 13 transformer banks
IND-S00222,Nagpur,Maharashtra,0.7,ring-main,15,13,18.4,False,4.14,11.08,Reconfigure ties; balance 13 transformer banks
IND-S00223,Barddhamān,West Bengal,0.0,double-bus,15,13,19.6,True,2.74,10.44,Reconfigure ties; balance 13 transformer banks
IND-S00224,Arrah,Bihar,9.33,meshed-N-1,15,13,19.3,True,5.51,12.04,Reconfigure ties; balance 13 transformer banks
IND-S00225,Kadipikonda,Telangana,0.0,radial-spur,15,13,29.0,False,2.95,11.06,Reconfigure ties; balance 13 transformer banks
IND-S00226,Thāne,Maharashtra,8.65,parallel-bank,15,13,17.4,True,2.39,11.08,Reconfigure ties; balance 13 transformer banks
IND-S00227,Vellore,Tamil Nadu,0.0,sectionalized-ring,15,13,18.6,True,1.51,11.3,Reconfigure ties; balance 13 transformer banks
IND-S00228,Bilimora,Gujarat,0.0,ring-main,15,13,14.2,False,5.17,11.27,Reconfigure ties; balance 13 transformer banks
IND-S00229,Uttarakhand Hub Generation,Uttarakhand,0.0,double-bus,15,13,19.0,True,3.46,12.27,Reconfigure ties; balance 13 transformer banks
IND-S00230,Porbandar,Gujarat,0.0,meshed-N-1,15,13,23.1,True,3.63,12.7,Reconfigure ties; balance 13 transformer banks
IND-S00231,Ahmedabad,Gujarat,10.35,radial-spur,15,13,22.8,False,3.81,10.46,Reconfigure ties; balance 13 transformer banks
IND-S00232,Kōttakkal,Kerala,8.56,parallel-bank,15,13,18.0,True,4.16,11.23,Reconfigure ties; balance 13 transformer banks
IND-S00233,Gadag,Karnataka,0.0,sectionalized-ring,15,13,23.9,True,3.3,12.15,Reconfigure ties; balance 13 transformer banks
IND-S00234,Ahmedabad,Gujarat,0.36,ring-main,15,13,21.3,False,4.45,10.76,Reconfigure ties; balance 13 transformer banks
IND-S00235,Bhusawal,Maharashtra,0.0,double-bus,15,13,22.2,True,4.7,11.2,Reconfigure ties; balance 13 transformer banks
IND-S00236,Bālāghāt,Madhya Pradesh,0.0,meshed-N-1,15,13,21.5,True,2.84,11.4,Reconfigure ties; balance 13 transformer banks
IND-S00237,Mumbai,Maharashtra,8.58,radial-spur,15,13,26.7,False,3.03,11.56,Reconfigure ties; balance 13 transformer banks
IND-S00238,Jodhpur,Rajasthan,8.79,parallel-bank,15,13,24.0,True,2.82,11.78,Reconfigure ties; balance 13 transformer banks
IND-S00239,Shertallai,Kerala,8.75,sectionalized-ring,15,13,17.2,True,2.65,11.44,Reconfigure ties; balance 13 transformer banks
IND-S00240,Uppal Kalan,Telangana,0.0,ring-main,15,13,21.9,False,4.15,11.72,Reconfigure ties; balance 13 transformer banks
IND-S00241,Sānand,Gujarat,0.0,double-bus,15,13,24.4,True,5.12,11.94,Reconfigure ties; balance 13 transformer banks
IND-S00242,Korba,Chhattisgarh,0.17,meshed-N-1,15,13,19.3,True,3.27,11.01,Reconfigure ties; balance 13 transformer banks
IND-S00243,Loni,Uttar Pradesh,8.67,radial-spur,15,13,22.5,False,5.27,11.8,Reconfigure ties; balance 13 transformer banks
IND-S00244,Nagpur,Maharashtra,0.0,parallel-bank,15,13,15.2,True,4.63,10.74,Reconfigure ties; balance 13 transformer banks
IND-S00245,Nirmāli,Bihar,8.83,sectionalized-ring,15,13,18.5,True,4.8,10.53,Reconfigure ties; balance 13 transformer banks
IND-S00246,Mulugu,Telangana,0.0,ring-main,15,13,17.1,False,4.44,11.87,Reconfigure ties; balance 13 transformer banks
IND-S00247,Dhanbad,Jharkhand,0.0,double-bus,15,13,27.6,True,2.63,11.83,Reconfigure ties; balance 13 transformer banks
IND-S00248,Sonīpat,Haryana,0.12,meshed-N-1,15,13,17.4,True,4.05,12.04,Reconfigure ties; balance 13 transformer banks
IND-S00249,Kushinagar,Uttar Pradesh,8.67,radial-spur,15,13,22.2,False,4.64,11.55,Reconfigure ties; balance 13 transformer banks
IND-S00250,Pune,Maharashtra,0.0,parallel-bank,15,13,22.5,True,2.8,11.44,Reconfigure ties; balance 13 transformer banks
IND-S00251,Deoria,Uttar Pradesh,8.4,sectionalized-ring,15,13,19.8,True,3.78,10.34,Reconfigure ties; balance 13 transformer banks
IND-S00252,Siliguri,West Bengal,11.56,ring-main,15,13,17.4,False,3.29,11.37,Reconfigure ties; balance 13 transformer banks
IND-S00253,Hadiāya,Punjab,0.0,double-bus,15,13,16.9,True,3.62,11.23,Reconfigure ties; balance 13 transformer banks
IND-S00254,Ahmedabad,Gujarat,0.0,meshed-N-1,15,13,23.0,True,5.45,11.48,Reconfigure ties; balance 13 transformer banks
IND-S00255,Coimbatore,Tamil Nadu,9.73,radial-spur,15,13,19.0,False,4.42,11.05,Reconfigure ties; balance 13 transformer banks
IND-S00256,Koratla,Telangana,8.46,parallel-bank,15,13,18.5,True,3.7,11.52,Reconfigure ties; balance 13 transformer banks
IND-S00257,Punāsa,Madhya Pradesh,0.0,sectionalized-ring,15,13,22.3,True,4.33,11.23,Reconfigure ties; balance 13 transformer banks
IND-S00258,Noida,Uttar Pradesh,0.0,ring-main,15,13,17.4,False,4.22,12.07,Reconfigure ties; balance 13 transformer banks
IND-S00259,Gaya,Bihar,8.64,double-bus,15,13,22.9,True,3.98,10.61,Reconfigure ties; balance 13 transformer banks
IND-S00260,Godhra,Gujarat,0.0,meshed-N-1,15,13,19.7,True,4.2,11.56,Reconfigure ties; balance 13 transformer banks
IND-S00261,Kolkata,West Bengal,8.78,radial-spur,15,13,20.8,False,3.38,11.16,Reconfigure ties; balance 13 transformer banks
IND-S00262,Tirunelveli,Tamil Nadu,0.19,parallel-bank,15,13,22.2,True,3.05,11.94,Reconfigure ties; balance 13 transformer banks
IND-S00263,Sansari,Maharashtra,0.05,sectionalized-ring,15,13,17.3,True,5.58,11.23,Reconfigure ties; balance 13 transformer banks
IND-S00264,Kānke,Jharkhand,0.03,ring-main,15,13,21.8,False,4.4,12.15,Reconfigure ties; balance 13 transformer banks
IND-S00265,Karnāl,Haryana,0.0,double-bus,15,13,15.2,True,4.34,11.65,Reconfigure ties; balance 13 transformer banks
IND-S00266,Ahsanpur,Uttar Pradesh,8.63,meshed-N-1,15,13,16.3,True,4.11,11.14,Reconfigure ties; balance 13 transformer banks
IND-S00267,Rajpura,Punjab,0.0,radial-spur,15,13,22.0,False,4.63,12.23,Reconfigure ties; balance 13 transformer banks
IND-S00268,Mumbai,Maharashtra,9.04,parallel-bank,15,13,26.6,True,3.62,10.61,Reconfigure ties; balance 13 transformer banks
IND-S00269,Ambikāpur,Chhattisgarh,0.0,sectionalized-ring,15,13,19.6,True,2.88,11.93,Reconfigure ties; balance 13 transformer banks
IND-S00270,Khaniādhāna,Madhya Pradesh,8.71,ring-main,15,13,22.7,False,4.47,12.25,Reconfigure ties; balance 13 transformer banks
IND-S00271,Amalner,Maharashtra,8.82,double-bus,15,13,19.2,True,3.91,11.8,Reconfigure ties; balance 13 transformer banks
IND-S00272,Kolkata,West Bengal,10.2,meshed-N-1,15,13,15.6,True,5.42,10.3,Reconfigure ties; balance 13 transformer banks
IND-S00273,Tamil Nadu Hub Generation,Tamil Nadu,0.42,radial-spur,15,13,22.3,False,3.75,11.95,Reconfigure ties; balance 13 transformer banks
IND-S00274,Tiruppur,Tamil Nadu,0.09,parallel-bank,15,13,18.3,True,2.03,12.7,Reconfigure ties; balance 13 transformer banks
IND-S00275,Gandhinagar,Gujarat,0.0,sectionalized-ring,15,13,22.6,True,3.15,9.88,Reconfigure ties; balance 13 transformer banks
IND-S00276,Kakkodi,Kerala,0.0,ring-main,15,13,19.3,False,2.42,12.26,Reconfigure ties; balance 13 transformer banks
IND-S00277,Seppa,Arunachal Pradesh,8.85,double-bus,15,13,22.3,True,5.68,10.55,Reconfigure ties; balance 13 transformer banks
IND-S00278,Faridabad,Haryana,0.0,meshed-N-1,15,13,27.9,True,3.49,11.11,Reconfigure ties; balance 13 transformer banks
IND-S00279,Kanchipuram,Tamil Nadu,8.61,radial-spur,15,13,20.1,False,4.33,11.82,Reconfigure ties; balance 13 transformer banks
IND-S00280,Fīrozābād,Uttar Pradesh,0.0,parallel-bank,15,13,22.4,True,5.15,11.91,Reconfigure ties; balance 13 transformer banks
IND-S00281,Baharampur,West Bengal,0.0,sectionalized-ring,15,13,21.7,True,4.03,11.61,Reconfigure ties; balance 13 transformer banks
IND-S00282,Bhāgalpur,Bihar,0.0,ring-main,15,13,22.0,False,2.25,10.77,Reconfigure ties; balance 13 transformer banks
IND-S00283,Najafgarh,Delhi,0.0,double-bus,15,13,20.9,True,4.99,12.18,Reconfigure ties; balance 13 transformer banks
IND-S00284,Gorakhpur,Uttar Pradesh,8.7,meshed-N-1,15,13,26.8,True,3.0,10.32,Reconfigure ties; balance 13 transformer banks
IND-S00285,Mumbai,Maharashtra,0.12,radial-spur,15,13,13.8,False,4.95,11.38,Reconfigure ties; balance 13 transformer banks
IND-S00286,Mysuru,Karnataka,10.83,parallel-bank,15,13,24.2,True,2.4,10.2,Reconfigure ties; balance 13 transformer banks
IND-S00287,Milavittan,Tamil Nadu,0.13,sectionalized-ring,15,13,22.2,True,3.67,12.61,Reconfigure ties; balance 13 transformer banks
IND-S00288,Dombivali,Maharashtra,0.81,ring-main,15,13,12.0,False,3.41,12.74,Reconfigure ties; balance 13 transformer banks
IND-S00289,Sīkar,Rajasthan,0.0,double-bus,15,13,27.3,True,5.32,10.88,Reconfigure ties; balance 13 transformer banks
IND-S00290,Barauni,Bihar,0.0,meshed-N-1,15,13,26.6,True,2.02,10.43,Reconfigure ties; balance 13 transformer banks
IND-S00291,Virār,Maharashtra,0.14,radial-spur,15,13,22.8,False,3.9,11.0,Reconfigure ties; balance 13 transformer banks
IND-S00292,Nagpur,Maharashtra,0.28,parallel-bank,15,13,13.6,True,5.58,11.73,Reconfigure ties; balance 13 transformer banks
IND-S00293,Port Blair,Andaman and Nicobar,0.0,sectionalized-ring,15,13,28.5,True,3.48,10.16,Reconfigure ties; balance 13 transformer banks
IND-S00294,Laitumkhrah,Meghalaya,0.0,ring-main,15,13,17.8,False,3.37,11.03,Reconfigure ties; balance 13 transformer banks
IND-S00295,Chik Ballāpur,Karnataka,8.51,double-bus,15,13,29.1,True,3.95,12.06,Reconfigure ties; balance 13 transformer banks
IND-S00296,Aurangabad,Maharashtra,33.51,meshed-N-1,15,13,18.1,True,3.68,10.94,Reconfigure ties; balance 13 transformer banks
IND-S00297,Ranchi,Jharkhand,0.81,radial-spur,15,13,26.0,False,3.38,11.68,Reconfigure ties; balance 13 transformer banks
IND-S00298,Sarwar,Rajasthan,8.9,parallel-bank,15,13,16.5,True,3.98,11.22,Reconfigure ties; balance 13 transformer banks
IND-S00299,Bengaluru,Karnataka,29.38,sectionalized-ring,15,13,16.6,True,3.57,11.65,Reconfigure ties; balance 13 transformer banks
IND-S00300,Pimpri,Maharashtra,0.68,ring-main,15,13,16.7,False,4.87,10.81,Reconfigure ties; balance 13 transformer banks
IND-S00301,Valparai,Tamil Nadu,0.07,double-bus,15,13,23.1,True,4.63,11.01,Reconfigure ties; balance 13 transformer banks
IND-S00302,Nīlokheri,Haryana,0.0,meshed-N-1,15,13,25.6,True,3.48,12.4,Reconfigure ties; balance 13 transformer banks
IND-S00303,Jamunāmukh,Assam,0.0,radial-spur,15,13,24.7,False,3.8,11.95,Reconfigure ties; balance 13 transformer banks
IND-S00304,Khamānon Kalān,Punjab,0.0,parallel-bank,15,13,24.8,True,4.41,11.82,Reconfigure ties; balance 13 transformer banks
IND-S00305,Lebur Bit ? I,Andhra Pradesh,34.61,sectionalized-ring,15,13,25.4,True,4.14,10.74,Reconfigure ties; balance 13 transformer banks
IND-S00306,Kalyān,Maharashtra,11.03,ring-main,15,13,25.1,False,5.05,9.73,Reconfigure ties; balance 13 transformer banks
IND-S00307,Visakhapatnam,Andhra Pradesh,8.66,double-bus,15,13,24.0,True,3.73,11.23,Reconfigure ties; balance 13 transformer banks
IND-S00308,Khammam,Telangana,0.0,meshed-N-1,15,13,17.4,True,4.23,11.57,Reconfigure ties; balance 13 transformer banks
IND-S00309,Kākināda,Andhra Pradesh,0.0,radial-spur,15,13,16.7,False,2.56,12.03,Reconfigure ties; balance 13 transformer banks
IND-S00310,Quthbullapur,Telangana,0.14,parallel-bank,15,13,19.4,True,3.21,9.91,Reconfigure ties; balance 13 transformer banks
IND-S00311,Haripur,West Bengal,9.02,sectionalized-ring,15,13,26.8,True,4.6,11.75,Reconfigure ties; balance 13 transformer banks
IND-S00312,Kalyān,Maharashtra,30.28,ring-main,15,13,18.2,False,4.63,11.34,Reconfigure ties; balance 13 transformer banks
IND-S00313,Tirunelveli,Tamil Nadu,0.0,double-bus,15,13,16.3,True,3.37,11.43,Reconfigure ties; balance 13 transformer banks
IND-S00314,Bārāsat,West Bengal,0.0,meshed-N-1,15,13,13.6,True,5.05,10.85,Reconfigure ties; balance 13 transformer banks
IND-S00315,Tamgaon,Maharashtra,0.08,radial-spur,15,13,16.6,False,3.54,12.57,Reconfigure ties; balance 13 transformer banks
IND-S00316,Ajtūpur,Uttar Pradesh,0.0,parallel-bank,15,13,26.7,True,4.63,12.83,Reconfigure ties; balance 13 transformer banks
IND-S00317,Howrah,West Bengal,0.3,sectionalized-ring,15,13,21.2,True,4.93,11.59,Reconfigure ties; balance 13 transformer banks
IND-S00318,Pune,Maharashtra,0.0,ring-main,15,13,24.4,False,4.66,11.53,Reconfigure ties; balance 13 transformer banks
IND-S00319,Badlapur,Maharashtra,8.95,double-bus,15,13,18.9,True,3.15,11.39,Reconfigure ties; balance 13 transformer banks
IND-S00320,Nashik,Maharashtra,8.59,meshed-N-1,15,13,19.4,True,3.62,11.95,Reconfigure ties; balance 13 transformer banks
IND-S00321,Sāhibganj,Jharkhand,0.0,radial-spur,15,13,16.3,False,3.37,11.8,Reconfigure ties; balance 13 transformer banks
IND-S00322,Chāībāsa,Jharkhand,8.54,parallel-bank,15,13,18.0,True,4.21,11.08,Reconfigure ties; balance 13 transformer banks
IND-S00323,Rasapūdipalem,Andhra Pradesh,0.0,sectionalized-ring,15,13,22.2,True,4.23,12.26,Reconfigure ties; balance 13 transformer banks
IND-S00324,Palakkad,Kerala,8.4,ring-main,15,13,17.1,False,3.47,11.29,Reconfigure ties; balance 13 transformer banks
IND-S00325,Kozhikode,Kerala,0.0,double-bus,15,13,21.1,True,2.19,10.36,Reconfigure ties; balance 13 transformer banks
IND-S00326,Tamil Nadu Hub Generation,Tamil Nadu,0.3,meshed-N-1,15,13,13.1,True,2.72,10.96,Reconfigure ties; balance 13 transformer banks
IND-S00327,Pimpri,Maharashtra,0.44,radial-spur,15,13,26.6,False,4.24,12.19,Reconfigure ties; balance 13 transformer banks
IND-S00328,Sillod,Maharashtra,0.0,parallel-bank,15,13,22.4,True,3.11,12.41,Reconfigure ties; balance 13 transformer banks
IND-S00329,Pune,Maharashtra,10.25,sectionalized-ring,15,13,18.1,True,1.97,12.62,Reconfigure ties; balance 13 transformer banks
IND-S00330,Uluberiya,West Bengal,0.0,ring-main,15,13,22.8,False,5.32,11.72,Reconfigure ties; balance 13 transformer banks
IND-S00331,Anwarkhera,Uttar Pradesh,0.0,double-bus,15,13,17.9,True,5.08,11.83,Reconfigure ties; balance 13 transformer banks
IND-S00332,Amboditharbail,Karnataka,0.0,meshed-N-1,15,13,18.1,True,3.55,11.16,Reconfigure ties; balance 13 transformer banks
IND-S00333,Sīkar,Rajasthan,0.0,radial-spur,15,13,20.4,False,4.39,11.9,Reconfigure ties; balance 13 transformer banks
IND-S00334,Kanayannur,Kerala,0.2,parallel-bank,15,13,22.0,True,5.34,10.81,Reconfigure ties; balance 13 transformer banks
IND-S00335,Samālka,Delhi,0.0,sectionalized-ring,15,13,34.2,True,4.4,11.39,Reconfigure ties; balance 13 transformer banks
IND-S00336,Begowāl,Punjab,9.02,ring-main,15,13,20.4,False,2.8,11.46,Reconfigure ties; balance 13 transformer banks
IND-S00337,Rasapūdipalem,Andhra Pradesh,0.23,double-bus,15,13,25.7,True,2.32,12.97,Reconfigure ties; balance 13 transformer banks
IND-S00338,Fatehābād,Haryana,0.0,meshed-N-1,15,13,21.9,True,4.39,11.02,Reconfigure ties; balance 13 transformer banks
IND-S00339,Palakkad,Kerala,0.0,radial-spur,15,13,24.4,False,2.34,11.36,Reconfigure ties; balance 13 transformer banks
IND-S00340,Ahmedabad,Gujarat,0.0,parallel-bank,15,13,18.7,True,3.56,12.2,Reconfigure ties; balance 13 transformer banks
IND-S00341,Pune,Maharashtra,0.88,sectionalized-ring,15,13,20.6,True,2.7,11.5,Reconfigure ties; balance 13 transformer banks
IND-S00342,Budaun,Uttar Pradesh,29.35,ring-main,15,13,20.5,False,4.39,12.12,Reconfigure ties; balance 13 transformer banks
IND-S00343,Purnia,Bihar,0.0,double-bus,15,13,19.3,True,3.55,11.01,Reconfigure ties; balance 13 transformer banks
IND-S00344,Bihar Hub Generation,Bihar,8.54,meshed-N-1,15,13,17.5,True,4.22,10.97,Reconfigure ties; balance 13 transformer banks
IND-S00345,Jamshedpur,Jharkhand,9.84,radial-spur,15,13,20.7,False,3.61,11.42,Reconfigure ties; balance 13 transformer banks
IND-S00346,Kalliyasshēri,Kerala,0.06,parallel-bank,15,13,19.2,True,5.41,12.32,Reconfigure ties; balance 13 transformer banks
IND-S00347,Thoothukudi,Tamil Nadu,11.27,sectionalized-ring,15,13,27.7,True,5.36,11.63,Reconfigure ties; balance 13 transformer banks
IND-S00348,Bilāspur,Chhattisgarh,8.83,ring-main,15,13,21.3,False,3.05,12.61,Reconfigure ties; balance 13 transformer banks
IND-S00349,Malegaon,Maharashtra,0.0,double-bus,15,13,19.9,True,4.29,10.6,Reconfigure ties; balance 13 transformer banks
IND-S00350,Fatehpur,Uttar Pradesh,9.61,meshed-N-1,15,13,19.7,True,3.74,12.29,Reconfigure ties; balance 13 transformer banks
IND-S00351,Akaltara,Chhattisgarh,0.0,radial-spur,15,13,29.3,False,3.43,10.95,Reconfigure ties; balance 13 transformer banks
IND-S00352,Bangaon,Bihar,32.24,parallel-bank,15,13,21.1,True,2.04,12.09,Reconfigure ties; balance 13 transformer banks
IND-S00353,Bilimora,Gujarat,0.12,sectionalized-ring,15,13,17.8,True,3.93,11.36,Reconfigure ties; balance 13 transformer banks
IND-S00354,Shivamogga,Karnataka,0.63,ring-main,15,13,20.9,False,1.75,10.92,Reconfigure ties; balance 13 transformer banks
IND-S00355,Prayagraj,Uttar Pradesh,8.45,double-bus,15,13,17.8,True,3.7,11.2,Reconfigure ties; balance 13 transformer banks
IND-S00356,Neyyāttinkara,Kerala,0.0,meshed-N-1,15,13,19.7,True,5.1,11.32,Reconfigure ties; balance 13 transformer banks
IND-S00357,Hoshiārpur,Punjab,0.0,radial-spur,15,13,21.9,False,4.5,11.81,Reconfigure ties; balance 13 transformer banks
IND-S00358,Sambalpur,Odisha,0.1,parallel-bank,15,13,25.4,True,4.61,10.59,Reconfigure ties; balance 13 transformer banks
IND-S00359,Kalamb,Maharashtra,8.65,sectionalized-ring,15,13,20.9,True,3.95,11.01,Reconfigure ties; balance 13 transformer banks
IND-S00360,Amritsar,Punjab,8.83,ring-main,15,13,23.0,False,2.37,12.52,Reconfigure ties; balance 13 transformer banks
IND-S00361,Virār,Maharashtra,0.0,double-bus,15,13,13.4,True,4.99,11.45,Reconfigure ties; balance 13 transformer banks
IND-S00362,Bhavnagar,Gujarat,0.11,meshed-N-1,15,13,18.8,True,4.15,11.19,Reconfigure ties; balance 13 transformer banks
IND-S00363,Hoskote,Karnataka,0.0,radial-spur,15,13,26.0,False,4.68,10.67,Reconfigure ties; balance 13 transformer banks
IND-S00364,Guntur,Andhra Pradesh,0.1,parallel-bank,15,13,22.5,True,2.76,12.32,Reconfigure ties; balance 13 transformer banks
