scenario_id,initiating_node,timestamp,offset_minutes,load_pct,voltage_pu,frequency_hz,temperature_c,power_factor,breaker_state
IND-S00008,IN-C09502-SS,2026-08-31 22:00:00+00:00,55,87.26,0.9852,49.796,60.45,0.985,CLOSED
IND-S00008,IN-C09502-SS,2026-08-31 22:05:00+00:00,60,88.02,0.9781,49.799,59.22,0.985,CLOSED
IND-S00009,IN-C12344-GEN05,2026-08-13 10:15:00+00:00,-55,81.58,0.9848,49.846,59.56,0.983,CLOSED
IND-S00009,IN-C12344-GEN05,2026-08-13 10:20:00+00:00,-50,83.96,0.9843,49.847,62.38,0.983,CLOSED
IND-S00009,IN-C12344-GEN05,2026-08-13 10:25:00+00:00,-45,84.26,0.9829,49.848,59.35,0.983,CLOSED
IND-S00009,IN-C12344-GEN05,2026-08-13 10:30:00+00:00,-40,85.39,0.9746,49.847,61.58,0.983,CLOSED
IND-S00009,IN-C12344-GEN05,2026-08-13 10:35:00+00:00,-35,81.31,0.9873,49.842,58.68,0.983,CLOSED
IND-S00009,IN-C12344-GEN05,2026-08-13 10:40:00+00:00,-30,85.23,0.9832,49.849,61.76,0.983,CLOSED
IND-S00009,IN-C12344-GEN05,2026-08-13 10:45:00+00:00,-25,85.0,0.9878,49.839,60.66,0.983,CLOSED
IND-S00009,IN-C12344-GEN05,2026-08-13 10:50:00+00:00,-20,87.23,0.9869,49.835,61.25,0.983,CLOSED
IND-S00009,IN-C12344-GEN05,2026-08-13 10:55:00+00:00,-15,87.52,0.9861,49.84,62.79,0.983,CLOSED
IND-S00009,IN-C12344-GEN05,2026-08-13 11:00:00+00:00,-10,90.06,0.9738,49.845,63.08,0.983,CLOSED
IND-S00009,IN-C12344-GEN05,2026-08-13 11:05:00+00:00,-5,87.31,0.985,49.844,61.61,0.983,CLOSED
IND-S00009,IN-C12344-GEN05,2026-08-13 11:10:00+00:00,0,86.73,0.9793,49.837,61.12,0.983,CLOSED
IND-S00009,IN-C12344-GEN05,2026-08-13 11:15:00+00:00,5,86.01,0.9823,49.844,59.77,0.983,CLOSED
IND-S00009,IN-C12344-GEN05,2026-08-13 11:20:00+00:00,10,86.89,0.9784,49.836,62.94,0.983,CLOSED
IND-S00009,IN-C12344-GEN05,2026-08-13 11:25:00+00:00,15,90.22,0.9734,49.84,61.15,0.983,CLOSED
IND-S00009,IN-C12344-GEN05,2026-08-13 11:30:00+00:00,20,87.43,0.9765,49.846,63.48,0.983,CLOSED
IND-S00009,IN-C12344-GEN05,2026-08-13 11:35:00+00:00,25,85.62,0.9776,49.842,62.12,0.983,CLOSED
IND-S00009,IN-C12344-GEN05,2026-08-13 11:40:00+00:00,30,86.71,0.9791,49.833,62.94,0.983,CLOSED
IND-S00009,IN-C12344-GEN05,2026-08-13 11:45:00+00:00,35,85.98,0.9796,49.837,62.93,0.983,CLOSED
IND-S00009,IN-C12344-GEN05,2026-08-13 11:50:00+00:00,40,86.84,0.976,49.835,62.65,0.983,CLOSED
IND-S00009,IN-C12344-GEN05,2026-08-13 11:55:00+00:00,45,85.73,0.9822,49.838,61.28,0.983,CLOSED
IND-S00009,IN-C12344-GEN05,2026-08-13 12:00:00+00:00,50,89.36,0.9681,49.839,62.24,0.983,CLOSED
IND-S00009,IN-C12344-GEN05,2026-08-13 12:05:00+00:00,55,85.16,0.9892,49.845,60.18,0.983,CLOSED
IND-S00009,IN-C12344-GEN05,2026-08-13 12:10:00+00:00,60,88.75,0.972,49.845,61.17,0.983,CLOSED
IND-S00010,IN-C00044-FD011,2026-08-17 20:35:00+00:00,-55,105.96,0.9499,49.724,64.47,0.982,CLOSED
IND-S00010,IN-C00044-FD011,2026-08-17 20:40:00+00:00,-50,102.64,0.9525,49.72,62.67,0.982,CLOSED
IND-S00010,IN-C00044-FD011,2026-08-17 20:45:00+00:00,-45,102.61,0.9583,49.722,63.73,0.982,CLOSED
IND-S00010,IN-C00044-FD011,2026-08-17 20:50:00+00:00,-40,106.19,0.9506,49.732,64.94,0.982,CLOSED
IND-S00010,IN-C00044-FD011,2026-08-17 20:55:00+00:00,-35,104.07,0.9614,49.714,63.19,0.982,CLOSED
IND-S00010,IN-C00044-FD011,2026-08-17 21:00:00+00:00,-30,101.71,0.9553,49.718,61.85,0.982,CLOSED
IND-S00010,IN-C00044-FD011,2026-08-17 21:05:00+00:00,-25,97.09,0.9624,49.72,60.38,0.982,CLOSED
IND-S00010,IN-C00044-FD011,2026-08-17 21:10:00+00:00,-20,101.18,0.9534,49.722,63.55,0.982,CLOSED
IND-S00010,IN-C00044-FD011,2026-08-17 21:15:00+00:00,-15,104.64,0.9483,49.717,64.28,0.982,CLOSED
IND-S00010,IN-C00044-FD011,2026-08-17 21:20:00+00:00,-10,105.91,0.947,49.723,63.36,0.982,CLOSED
IND-S00010,IN-C00044-FD011,2026-08-17 21:25:00+00:00,-5,102.87,0.9545,49.719,61.33,0.982,CLOSED
IND-S00010,IN-C00044-FD011,2026-08-17 21:30:00+00:00,0,105.56,0.9381,49.725,63.75,0.982,CLOSED
IND-S00010,IN-C00044-FD011,2026-08-17 21:35:00+00:00,5,102.37,0.9542,49.727,62.65,0.982,CLOSED
IND-S00010,IN-C00044-FD011,2026-08-17 21:40:00+00:00,10,103.38,0.9571,49.719,61.11,0.982,CLOSED
IND-S00010,IN-C00044-FD011,2026-08-17 21:45:00+00:00,15,105.76,0.9494,49.719,65.11,0.982,CLOSED
IND-S00010,IN-C00044-FD011,2026-08-17 21:50:00+00:00,20,104.08,0.9591,49.719,62.39,0.982,CLOSED
IND-S00010,IN-C00044-FD011,2026-08-17 21:55:00+00:00,25,105.06,0.9603,49.723,63.09,0.982,CLOSED
IND-S00010,IN-C00044-FD011,2026-08-17 22:00:00+00:00,30,102.5,0.9604,49.72,62.66,0.982,CLOSED
IND-S00010,IN-C00044-FD011,2026-08-17 22:05:00+00:00,35,105.25,0.9502,49.723,64.06,0.982,CLOSED
IND-S00010,IN-C00044-FD011,2026-08-17 22:10:00+00:00,40,102.38,0.9599,49.726,61.51,0.982,CLOSED
IND-S00010,IN-C00044-FD011,2026-08-17 22:15:00+00:00,45,103.55,0.9576,49.71,62.66,0.982,CLOSED
IND-S00010,IN-C00044-FD011,2026-08-17 22:20:00+00:00,50,100.53,0.9573,49.718,62.67,0.982,CLOSED
IND-S00010,IN-C00044-FD011,2026-08-17 22:25:00+00:00,55,105.52,0.95,49.718,63.41,0.982,CLOSED
IND-S00010,IN-C00044-FD011,2026-08-17 22:30:00+00:00,60,104.61,0.9523,49.724,63.41,0.982,CLOSED
IND-S00011,IN-C01123-FD011,2026-08-16 12:05:00+00:00,-55,95.56,0.9701,49.783,60.04,0.99,CLOSED
IND-S00011,IN-C01123-FD011,2026-08-16 12:10:00+00:00,-50,91.1,0.9681,49.77,58.34,0.99,CLOSED
IND-S00011,IN-C01123-FD011,2026-08-16 12:15:00+00:00,-45,95.15,0.969,49.779,55.45,0.99,CLOSED
IND-S00011,IN-C01123-FD011,2026-08-16 12:20:00+00:00,-40,99.17,0.9675,49.776,59.99,0.99,CLOSED
IND-S00011,IN-C01123-FD011,2026-08-16 12:25:00+00:00,-35,92.89,0.9687,49.779,59.47,0.99,CLOSED
IND-S00011,IN-C01123-FD011,2026-08-16 12:30:00+00:00,-30,93.83,0.968,49.782,58.09,0.99,CLOSED
IND-S00011,IN-C01123-FD011,2026-08-16 12:35:00+00:00,-25,95.38,0.9663,49.775,56.56,0.99,CLOSED
IND-S00011,IN-C01123-FD011,2026-08-16 12:40:00+00:00,-20,95.95,0.9615,49.776,59.8,0.99,CLOSED
IND-S00011,IN-C01123-FD011,2026-08-16 12:45:00+00:00,-15,97.61,0.9637,49.772,58.7,0.99,CLOSED
IND-S00011,IN-C01123-FD011,2026-08-16 12:50:00+00:00,-10,97.82,0.9616,49.784,59.09,0.99,CLOSED
IND-S00011,IN-C01123-FD011,2026-08-16 12:55:00+00:00,-5,90.86,0.9723,49.777,58.97,0.99,CLOSED
IND-S00011,IN-C01123-FD011,2026-08-16 13:00:00+00:00,0,91.54,0.9733,49.783,57.77,0.99,CLOSED
IND-S00011,IN-C01123-FD011,2026-08-16 13:05:00+00:00,5,95.53,0.9663,49.781,58.63,0.99,CLOSED
IND-S00011,IN-C01123-FD011,2026-08-16 13:10:00+00:00,10,95.36,0.967,49.782,60.75,0.99,CLOSED
IND-S00011,IN-C01123-FD011,2026-08-16 13:15:00+00:00,15,95.52,0.9743,49.776,58.9,0.99,CLOSED
IND-S00011,IN-C01123-FD011,2026-08-16 13:20:00+00:00,20,94.1,0.9681,49.776,57.71,0.99,CLOSED
IND-S00011,IN-C01123-FD011,2026-08-16 13:25:00+00:00,25,97.31,0.9646,49.784,59.05,0.99,CLOSED
IND-S00011,IN-C01123-FD011,2026-08-16 13:30:00+00:00,30,89.34,0.9751,49.778,56.73,0.99,CLOSED
IND-S00011,IN-C01123-FD011,2026-08-16 13:35:00+00:00,35,90.16,0.971,49.78,57.19,0.99,CLOSED
IND-S00011,IN-C01123-FD011,2026-08-16 13:40:00+00:00,40,92.34,0.9735,49.772,58.49,0.99,CLOSED
IND-S00011,IN-C01123-FD011,2026-08-16 13:45:00+00:00,45,96.45,0.9703,49.772,61.15,0.99,CLOSED
IND-S00011,IN-C01123-FD011,2026-08-16 13:50:00+00:00,50,96.62,0.9675,49.78,59.17,0.99,CLOSED
IND-S00011,IN-C01123-FD011,2026-08-16 13:55:00+00:00,55,91.22,0.9707,49.775,57.5,0.99,CLOSED
IND-S00011,IN-C01123-FD011,2026-08-16 14:00:00+00:00,60,96.37,0.9642,49.78,60.58,0.99,CLOSED
IND-S00012,IN-C12351-GEN12,2026-08-18 19:15:00+00:00,-55,85.07,0.9737,49.868,53.84,0.964,CLOSED
IND-S00012,IN-C12351-GEN12,2026-08-18 19:20:00+00:00,-50,80.83,0.9849,49.865,54.84,0.964,CLOSED
IND-S00012,IN-C12351-GEN12,2026-08-18 19:25:00+00:00,-45,83.84,0.9836,49.872,53.9,0.964,CLOSED
IND-S00012,IN-C12351-GEN12,2026-08-18 19:30:00+00:00,-40,90.11,0.9803,49.872,57.34,0.964,CLOSED
IND-S00012,IN-C12351-GEN12,2026-08-18 19:35:00+00:00,-35,84.4,0.9809,49.871,55.01,0.964,CLOSED
IND-S00012,IN-C12351-GEN12,2026-08-18 19:40:00+00:00,-30,89.46,0.9719,49.868,54.46,0.964,CLOSED
IND-S00012,IN-C12351-GEN12,2026-08-18 19:45:00+00:00,-25,86.6,0.9757,49.87,57.02,0.964,CLOSED
IND-S00012,IN-C12351-GEN12,2026-08-18 19:50:00+00:00,-20,88.33,0.9842,49.864,53.88,0.964,CLOSED
IND-S00012,IN-C12351-GEN12,2026-08-18 19:55:00+00:00,-15,85.39,0.977,49.861,54.99,0.964,CLOSED
IND-S00012,IN-C12351-GEN12,2026-08-18 20:00:00+00:00,-10,83.55,0.9794,49.866,52.64,0.964,CLOSED
IND-S00012,IN-C12351-GEN12,2026-08-18 20:05:00+00:00,-5,84.14,0.9882,49.864,52.44,0.964,CLOSED
IND-S00012,IN-C12351-GEN12,2026-08-18 20:10:00+00:00,0,86.83,0.9795,49.863,53.68,0.964,CLOSED
IND-S00012,IN-C12351-GEN12,2026-08-18 20:15:00+00:00,5,82.98,0.9835,49.859,53.12,0.964,CLOSED
IND-S00012,IN-C12351-GEN12,2026-08-18 20:20:00+00:00,10,85.52,0.985,49.864,53.61,0.964,CLOSED
IND-S00012,IN-C12351-GEN12,2026-08-18 20:25:00+00:00,15,86.86,0.9739,49.872,53.24,0.964,CLOSED
IND-S00012,IN-C12351-GEN12,2026-08-18 20:30:00+00:00,20,84.73,0.9829,49.858,55.22,0.964,CLOSED
IND-S00012,IN-C12351-GEN12,2026-08-18 20:35:00+00:00,25,86.15,0.983,49.868,55.13,0.964,CLOSED
IND-S00012,IN-C12351-GEN12,2026-08-18 20:40:00+00:00,30,91.47,0.9743,49.867,60.28,0.964,CLOSED
IND-S00012,IN-C12351-GEN12,2026-08-18 20:45:00+00:00,35,90.57,0.969,49.858,56.95,0.964,CLOSED
IND-S00012,IN-C12351-GEN12,2026-08-18 20:50:00+00:00,40,93.41,0.9726,49.857,57.96,0.964,CLOSED
IND-S00012,IN-C12351-GEN12,2026-08-18 20:55:00+00:00,45,87.26,0.9815,49.861,56.34,0.964,CLOSED
IND-S00012,IN-C12351-GEN12,2026-08-18 21:00:00+00:00,50,91.76,0.9652,49.864,56.34,0.964,CLOSED
IND-S00012,IN-C12351-GEN12,2026-08-18 21:05:00+00:00,55,87.08,0.9802,49.868,52.78,0.964,CLOSED
IND-S00012,IN-C12351-GEN12,2026-08-18 21:10:00+00:00,60,92.92,0.9716,49.86,56.67,0.964,CLOSED
IND-S00013,IN-C01376-GEN03,2026-08-11 21:05:00+00:00,-55,63.01,1.0168,50.004,53.97,0.985,CLOSED
IND-S00013,IN-C01376-GEN03,2026-08-11 21:10:00+00:00,-50,63.92,1.0203,50.004,54.71,0.985,CLOSED
IND-S00013,IN-C01376-GEN03,2026-08-11 21:15:00+00:00,-45,67.6,1.0074,49.995,56.39,0.985,CLOSED
IND-S00013,IN-C01376-GEN03,2026-08-11 21:20:00+00:00,-40,63.61,1.0158,50.006,53.84,0.985,CLOSED
IND-S00013,IN-C01376-GEN03,2026-08-11 21:25:00+00:00,-35,66.48,1.0108,49.999,55.61,0.985,CLOSED
IND-S00013,IN-C01376-GEN03,2026-08-11 21:30:00+00:00,-30,66.67,1.0066,50.002,54.52,0.985,CLOSED
IND-S00013,IN-C01376-GEN03,2026-08-11 21:35:00+00:00,-25,66.72,1.0136,50.006,55.87,0.985,CLOSED
IND-S00013,IN-C01376-GEN03,2026-08-11 21:40:00+00:00,-20,60.97,1.0094,49.995,54.14,0.985,CLOSED
IND-S00013,IN-C01376-GEN03,2026-08-11 21:45:00+00:00,-15,65.23,1.0116,50.007,54.93,0.985,CLOSED
IND-S00013,IN-C01376-GEN03,2026-08-11 21:50:00+00:00,-10,63.25,1.0183,50.004,55.88,0.985,CLOSED
IND-S00013,IN-C01376-GEN03,2026-08-11 21:55:00+00:00,-5,66.87,1.0084,50.004,57.53,0.985,CLOSED
IND-S00013,IN-C01376-GEN03,2026-08-11 22:00:00+00:00,0,63.26,1.0133,50.002,54.45,0.985,CLOSED
IND-S00013,IN-C01376-GEN03,2026-08-11 22:05:00+00:00,5,64.87,1.0146,49.997,54.14,0.985,CLOSED
IND-S00013,IN-C01376-GEN03,2026-08-11 22:10:00+00:00,10,63.24,1.0184,50.004,55.12,0.985,CLOSED
IND-S00013,IN-C01376-GEN03,2026-08-11 22:15:00+00:00,15,64.41,1.0118,50.004,55.71,0.985,CLOSED
IND-S00013,IN-C01376-GEN03,2026-08-11 22:20:00+00:00,20,65.72,1.02,50.006,55.98,0.985,CLOSED
IND-S00013,IN-C01376-GEN03,2026-08-11 22:25:00+00:00,25,66.32,1.0135,49.999,55.57,0.985,CLOSED
IND-S00013,IN-C01376-GEN03,2026-08-11 22:30:00+00:00,30,65.7,1.0152,50.006,54.57,0.985,CLOSED
IND-S00013,IN-C01376-GEN03,2026-08-11 22:35:00+00:00,35,62.51,1.0199,50.007,54.67,0.985,CLOSED
IND-S00013,IN-C01376-GEN03,2026-08-11 22:40:00+00:00,40,68.96,1.0035,50.009,57.63,0.985,CLOSED
IND-S00013,IN-C01376-GEN03,2026-08-11 22:45:00+00:00,45,63.13,1.0201,50.004,53.83,0.985,CLOSED
IND-S00013,IN-C01376-GEN03,2026-08-11 22:50:00+00:00,50,67.4,1.0099,49.999,56.18,0.985,CLOSED
IND-S00013,IN-C01376-GEN03,2026-08-11 22:55:00+00:00,55,70.52,1.0049,50.013,57.17,0.985,CLOSED
IND-S00013,IN-C01376-GEN03,2026-08-11 23:00:00+00:00,60,67.92,1.0147,50.006,56.35,0.985,CLOSED
IND-S00014,IN-C03175-FD011,2026-08-14 09:55:00+00:00,-55,80.28,0.9918,49.888,57.1,0.983,CLOSED
IND-S00014,IN-C03175-FD011,2026-08-14 10:00:00+00:00,-50,77.09,0.994,49.879,55.64,0.983,CLOSED
IND-S00014,IN-C03175-FD011,2026-08-14 10:05:00+00:00,-45,80.42,0.989,49.881,55.08,0.983,CLOSED
IND-S00014,IN-C03175-FD011,2026-08-14 10:10:00+00:00,-40,82.56,0.9831,49.885,58.5,0.983,CLOSED
IND-S00014,IN-C03175-FD011,2026-08-14 10:15:00+00:00,-35,80.71,0.99,49.879,57.76,0.983,CLOSED
IND-S00014,IN-C03175-FD011,2026-08-14 10:20:00+00:00,-30,81.07,0.988,49.886,57.08,0.983,CLOSED
IND-S00014,IN-C03175-FD011,2026-08-14 10:25:00+00:00,-25,75.76,1.0035,49.885,56.02,0.983,CLOSED
IND-S00014,IN-C03175-FD011,2026-08-14 10:30:00+00:00,-20,80.64,0.9844,49.893,57.16,0.983,CLOSED
IND-S00014,IN-C03175-FD011,2026-08-14 10:35:00+00:00,-15,78.37,0.9879,49.882,56.0,0.983,CLOSED
IND-S00014,IN-C03175-FD011,2026-08-14 10:40:00+00:00,-10,84.17,0.9844,49.891,56.29,0.983,CLOSED
IND-S00014,IN-C03175-FD011,2026-08-14 10:45:00+00:00,-5,80.3,0.9921,49.892,56.91,0.983,CLOSED
IND-S00014,IN-C03175-FD011,2026-08-14 10:50:00+00:00,0,81.76,0.9849,49.89,54.22,0.983,CLOSED
IND-S00014,IN-C03175-FD011,2026-08-14 10:55:00+00:00,5,84.87,0.9915,49.884,56.17,0.983,CLOSED
IND-S00014,IN-C03175-FD011,2026-08-14 11:00:00+00:00,10,81.54,0.9991,49.888,56.15,0.983,CLOSED
IND-S00014,IN-C03175-FD011,2026-08-14 11:05:00+00:00,15,80.65,0.9947,49.892,57.08,0.983,CLOSED
IND-S00014,IN-C03175-FD011,2026-08-14 11:10:00+00:00,20,78.69,0.9895,49.888,56.27,0.983,CLOSED
IND-S00014,IN-C03175-FD011,2026-08-14 11:15:00+00:00,25,77.13,0.9894,49.892,55.19,0.983,CLOSED
IND-S00014,IN-C03175-FD011,2026-08-14 11:20:00+00:00,30,82.48,0.9876,49.892,56.06,0.983,CLOSED
IND-S00014,IN-C03175-FD011,2026-08-14 11:25:00+00:00,35,79.94,0.9887,49.883,55.83,0.983,CLOSED
IND-S00014,IN-C03175-FD011,2026-08-14 11:30:00+00:00,40,81.94,0.9816,49.878,57.25,0.983,CLOSED
IND-S00014,IN-C03175-FD011,2026-08-14 11:35:00+00:00,45,80.7,0.998,49.887,56.44,0.983,CLOSED
IND-S00014,IN-C03175-FD011,2026-08-14 11:40:00+00:00,50,81.74,0.9895,49.88,55.64,0.983,CLOSED
IND-S00014,IN-C03175-FD011,2026-08-14 11:45:00+00:00,55,81.88,0.9829,49.883,55.58,0.983,CLOSED
IND-S00014,IN-C03175-FD011,2026-08-14 11:50:00+00:00,60,78.09,0.9883,49.887,55.3,0.983,CLOSED
IND-S00015,IN-PUN-HUB-GEN,2026-08-05 22:50:00+00:00,-55,100.98,0.9525,49.725,62.69,0.977,CLOSED
IND-S00015,IN-PUN-HUB-GEN,2026-08-05 22:55:00+00:00,-50,99.34,0.9606,49.725,57.84,0.977,CLOSED
IND-S00015,IN-PUN-HUB-GEN,2026-08-05 23:00:00+00:00,-45,101.59,0.9545,49.729,60.49,0.977,CLOSED
IND-S00015,IN-PUN-HUB-GEN,2026-08-05 23:05:00+00:00,-40,100.09,0.959,49.727,62.8,0.977,CLOSED
IND-S00015,IN-PUN-HUB-GEN,2026-08-05 23:10:00+00:00,-35,97.03,0.969,49.73,60.85,0.977,CLOSED
IND-S00015,IN-PUN-HUB-GEN,2026-08-05 23:15:00+00:00,-30,96.55,0.9682,49.728,60.75,0.977,CLOSED
IND-S00015,IN-PUN-HUB-GEN,2026-08-05 23:20:00+00:00,-25,98.5,0.9655,49.727,61.38,0.977,CLOSED
IND-S00015,IN-PUN-HUB-GEN,2026-08-05 23:25:00+00:00,-20,94.07,0.9723,49.729,57.84,0.977,CLOSED
IND-S00015,IN-PUN-HUB-GEN,2026-08-05 23:30:00+00:00,-15,101.35,0.9606,49.734,61.46,0.977,CLOSED
IND-S00015,IN-PUN-HUB-GEN,2026-08-05 23:35:00+00:00,-10,98.09,0.9548,49.724,59.06,0.977,CLOSED
IND-S00015,IN-PUN-HUB-GEN,2026-08-05 23:40:00+00:00,-5,94.67,0.9709,49.726,60.07,0.977,CLOSED
IND-S00015,IN-PUN-HUB-GEN,2026-08-05 23:45:00+00:00,0,99.59,0.9616,49.723,60.17,0.977,CLOSED
IND-S00015,IN-PUN-HUB-GEN,2026-08-05 23:50:00+00:00,5,98.39,0.9602,49.731,61.37,0.977,CLOSED
IND-S00015,IN-PUN-HUB-GEN,2026-08-05 23:55:00+00:00,10,100.64,0.9625,49.729,62.16,0.977,CLOSED
IND-S00015,IN-PUN-HUB-GEN,2026-08-06 00:00:00+00:00,15,101.57,0.9605,49.729,63.55,0.977,CLOSED
IND-S00015,IN-PUN-HUB-GEN,2026-08-06 00:05:00+00:00,20,98.64,0.9597,49.728,58.78,0.977,CLOSED
IND-S00015,IN-PUN-HUB-GEN,2026-08-06 00:10:00+00:00,25,100.05,0.9558,49.734,59.87,0.977,CLOSED
IND-S00015,IN-PUN-HUB-GEN,2026-08-06 00:15:00+00:00,30,101.61,0.9637,49.738,60.72,0.977,CLOSED
IND-S00015,IN-PUN-HUB-GEN,2026-08-06 00:20:00+00:00,35,97.75,0.9683,49.725,61.4,0.977,CLOSED
IND-S00015,IN-PUN-HUB-GEN,2026-08-06 00:25:00+00:00,40,97.9,0.9567,49.723,58.68,0.977,CLOSED
IND-S00015,IN-PUN-HUB-GEN,2026-08-06 00:30:00+00:00,45,102.1,0.9593,49.725,61.79,0.977,CLOSED
IND-S00015,IN-PUN-HUB-GEN,2026-08-06 00:35:00+00:00,50,100.92,0.9616,49.725,62.16,0.977,CLOSED
IND-S00015,IN-PUN-HUB-GEN,2026-08-06 00:40:00+00:00,55,99.41,0.9613,49.721,60.73,0.977,CLOSED
IND-S00015,IN-PUN-HUB-GEN,2026-08-06 00:45:00+00:00,60,96.59,0.9672,49.722,61.19,0.977,CLOSED
IND-S00016,IN-C12777-SS,2026-08-03 14:05:00+00:00,-55,131.69,0.9136,49.657,73.56,0.951,CLOSED
IND-S00016,IN-C12777-SS,2026-08-03 14:10:00+00:00,-50,130.26,0.92,49.645,75.59,0.951,CLOSED
IND-S00016,IN-C12777-SS,2026-08-03 14:15:00+00:00,-45,132.69,0.9131,49.652,76.39,0.951,CLOSED
IND-S00016,IN-C12777-SS,2026-08-03 14:20:00+00:00,-40,127.62,0.9163,49.649,71.39,0.951,CLOSED
IND-S00016,IN-C12777-SS,2026-08-03 14:25:00+00:00,-35,126.35,0.9198,49.636,74.21,0.951,CLOSED
IND-S00016,IN-C12777-SS,2026-08-03 14:30:00+00:00,-30,128.77,0.9127,49.646,74.85,0.951,CLOSED
IND-S00016,IN-C12777-SS,2026-08-03 14:35:00+00:00,-25,124.04,0.925,49.638,74.25,0.951,CLOSED
IND-S00016,IN-C12777-SS,2026-08-03 14:40:00+00:00,-20,130.14,0.925,49.641,73.21,0.951,CLOSED
IND-S00016,IN-C12777-SS,2026-08-03 14:45:00+00:00,-15,135.0,0.9027,49.639,76.29,0.951,CLOSED
IND-S00016,IN-C12777-SS,2026-08-03 14:50:00+00:00,-10,129.99,0.9196,49.637,74.43,0.951,CLOSED
IND-S00016,IN-C12777-SS,2026-08-03 14:55:00+00:00,-5,132.23,0.9117,49.626,76.19,0.951,CLOSED
IND-S00016,IN-C12777-SS,2026-08-03 15:00:00+00:00,0,135.0,0.9001,49.635,76.9,0.951,CLOSED
IND-S00016,IN-C12777-SS,2026-08-03 15:05:00+00:00,5,134.08,0.9099,49.622,76.67,0.951,CLOSED
IND-S00016,IN-C12777-SS,2026-08-03 15:10:00+00:00,10,132.77,0.9056,49.633,74.99,0.951,CLOSED
IND-S00016,IN-C12777-SS,2026-08-03 15:15:00+00:00,15,135.0,0.9096,49.632,76.17,0.951,CLOSED
IND-S00016,IN-C12777-SS,2026-08-03 15:20:00+00:00,20,135.0,0.9087,49.625,76.8,0.951,CLOSED
IND-S00016,IN-C12777-SS,2026-08-03 15:25:00+00:00,25,135.0,0.9059,49.631,75.12,0.951,CLOSED
IND-S00016,IN-C12777-SS,2026-08-03 15:30:00+00:00,30,135.0,0.9047,49.629,75.75,0.951,CLOSED
IND-S00016,IN-C12777-SS,2026-08-03 15:35:00+00:00,35,135.0,0.902,49.615,75.82,0.951,CLOSED
IND-S00016,IN-C12777-SS,2026-08-03 15:40:00+00:00,40,135.0,0.9134,49.62,74.87,0.951,CLOSED
IND-S00016,IN-C12777-SS,2026-08-03 15:45:00+00:00,45,135.0,0.9124,49.619,74.82,0.951,CLOSED
IND-S00016,IN-C12777-SS,2026-08-03 15:50:00+00:00,50,135.0,0.9121,49.618,76.23,0.951,CLOSED
IND-S00016,IN-C12777-SS,2026-08-03 15:55:00+00:00,55,135.0,0.9034,49.613,78.0,0.951,CLOSED
IND-S00016,IN-C12777-SS,2026-08-03 16:00:00+00:00,60,135.0,0.9032,49.611,76.46,0.951,CLOSED
IND-S00017,IN-C03280-GEN01,2026-08-21 13:45:00+00:00,-55,71.52,1.0019,49.919,57.18,0.979,CLOSED
IND-S00017,IN-C03280-GEN01,2026-08-21 13:50:00+00:00,-50,71.15,1.002,49.913,57.98,0.979,CLOSED
IND-S00017,IN-C03280-GEN01,2026-08-21 13:55:00+00:00,-45,73.73,1.0088,49.915,59.82,0.979,CLOSED
IND-S00017,IN-C03280-GEN01,2026-08-21 14:00:00+00:00,-40,72.57,0.9954,49.911,58.05,0.979,CLOSED
IND-S00017,IN-C03280-GEN01,2026-08-21 14:05:00+00:00,-35,72.64,1.0073,49.917,57.18,0.979,CLOSED
IND-S00017,IN-C03280-GEN01,2026-08-21 14:10:00+00:00,-30,72.9,1.0036,49.918,57.57,0.979,CLOSED
IND-S00017,IN-C03280-GEN01,2026-08-21 14:15:00+00:00,-25,65.74,1.0149,49.92,57.14,0.979,CLOSED
IND-S00017,IN-C03280-GEN01,2026-08-21 14:20:00+00:00,-20,73.31,0.999,49.922,56.48,0.979,CLOSED
IND-S00017,IN-C03280-GEN01,2026-08-21 14:25:00+00:00,-15,70.69,1.0044,49.921,58.5,0.979,CLOSED
IND-S00017,IN-C03280-GEN01,2026-08-21 14:30:00+00:00,-10,73.03,0.998,49.912,60.33,0.979,CLOSED
IND-S00017,IN-C03280-GEN01,2026-08-21 14:35:00+00:00,-5,74.09,1.0011,49.913,60.05,0.979,CLOSED
IND-S00017,IN-C03280-GEN01,2026-08-21 14:40:00+00:00,0,69.55,1.0077,49.914,57.16,0.979,CLOSED
IND-S00017,IN-C03280-GEN01,2026-08-21 14:45:00+00:00,5,71.66,1.0046,49.912,58.62,0.979,CLOSED
IND-S00017,IN-C03280-GEN01,2026-08-21 14:50:00+00:00,10,72.83,1.002,49.923,58.87,0.979,CLOSED
IND-S00017,IN-C03280-GEN01,2026-08-21 14:55:00+00:00,15,71.88,1.0014,49.913,57.98,0.979,CLOSED
IND-S00017,IN-C03280-GEN01,2026-08-21 15:00:00+00:00,20,71.5,1.0013,49.916,58.42,0.979,CLOSED
IND-S00017,IN-C03280-GEN01,2026-08-21 15:05:00+00:00,25,72.71,1.0053,49.911,57.87,0.979,CLOSED
IND-S00017,IN-C03280-GEN01,2026-08-21 15:10:00+00:00,30,74.2,1.0008,49.913,58.34,0.979,CLOSED
IND-S00017,IN-C03280-GEN01,2026-08-21 15:15:00+00:00,35,71.25,1.0007,49.912,58.14,0.979,CLOSED
IND-S00017,IN-C03280-GEN01,2026-08-21 15:20:00+00:00,40,71.19,1.0057,49.924,58.58,0.979,CLOSED
