scenario_id,step,node_id,loading_pct,temp_c,voltage_pu_proxy,alive
IND-S00001,1,IN-C12759-SS,63.33,45.5,1.0083,1
IND-S00001,1,IN-C12787-SS,82.89,39.38,0.9488,1
IND-S00001,1,IN-C12825-SS,82.89,43.08,0.9838,1
IND-S00001,1,IN-C12827-SS,82.89,41.0,0.9598,1
IND-S00001,1,IN-C12831-SS,82.89,44.0,0.9388,1
IND-S00001,1,IN-C12840-SS,82.89,37.85,0.9938,1
IND-S00001,1,IN-C12848-SS,82.89,44.72,0.9978,1
IND-S00001,1,IN-C12869-SS,70.42,50.1,0.9875,1
IND-S00001,1,IN-C12877-SS,82.89,43.75,0.9788,1
IND-S00001,1,IN-C12930-SS,82.89,45.72,0.9798,1
IND-S00001,1,IN-C12965-SS,82.89,45.0,0.9668,1
IND-S00001,1,IN-C13046-SS,82.89,39.08,0.9548,1
IND-S00001,1,IN-C13081-SS,34.61,44.02,0.995,1
IND-S00001,1,IN-C13113-SS,82.89,43.1,0.9758,1
IND-S00001,1,IN-C13118-SS,82.89,40.22,0.9808,1
IND-S00001,1,IN-C13133-SS,82.89,45.5,0.9428,1
IND-S00001,1,IN-C13151-SS,47.19,36.66,0.979,1
IND-S00001,1,IN-C13174-SS,29.52,40.27,1.035,1
IND-S00001,1,IN-C13212-SS,82.89,44.95,0.9238,1
IND-S00001,1,IN-C13224-SS,59.98,40.57,0.987,1
IND-S00001,1,IN-C13268-SS,82.89,46.38,0.9278,1
IND-S00001,1,IN-C13273-SS,82.89,44.55,0.9388,1
IND-S00001,1,IN-C13340-SS,82.89,48.82,0.9808,1
IND-S00001,1,IN-C13370-SS,1.84,36.45,1.004,1
IND-S00001,1,IN-C13384-SS,82.89,39.28,0.9388,1
IND-S00001,1,IN-C13410-SS,28.43,44.8,1.0,1
IND-S00001,1,IN-C13451-SS,82.89,40.0,0.9998,1
IND-S00001,1,IN-C13463-SS,63.51,40.18,1.0251,1
IND-S00001,1,IN-C13587-SS,1.84,38.8,1.027,1
IND-S00001,1,IN-C13588-SS,17.38,42.84,0.973,1
IND-S00001,1,IN-C13596-SS,1.84,40.88,0.99,1
IND-S00001,1,IN-C13633-SS,82.89,44.95,0.9608,1
IND-S00001,1,IN-C13658-SS,82.89,47.68,0.9298,1
IND-S00001,1,IN-C13790-SS,82.89,43.6,0.9618,1
IND-S00001,1,IN-C13849-SS,82.89,40.28,0.9948,1
IND-S00001,1,IN-C13877-SS,5.51,40.73,1.029,1
IND-S00001,1,IN-C13929-SS,82.89,42.25,0.9508,1
IND-S00001,1,IN-C13943-SS,82.89,45.15,0.9598,1
IND-S00001,1,IN-C14000-SS,1.84,37.23,1.036,1
IND-S00001,1,IN-C14006-SS,5.51,38.48,1.033,1
IND-S00001,1,IN-C14026-SS,1.84,38.35,1.037,1
IND-S00001,1,IN-C14050-SS,1.84,46.03,0.968,1
IND-S00001,1,IN-C14166-SS,82.89,40.42,0.9408,1
IND-S00001,1,IN-C14168-SS,84.53,39.95,0.997,1
IND-S00001,1,IN-C14208-SS,12.86,42.84,0.973,1
IND-S00001,1,IN-C14227-SS,82.89,42.9,0.9678,1
IND-S00001,1,IN-C14232-SS,82.89,38.55,0.9448,1
IND-S00001,1,IN-C14244-SS,82.62,42.88,0.9731,1
IND-S00001,1,IN-C14260-SS,82.89,41.78,0.9428,1
IND-S00001,1,IN-C14310-SS,84.75,48.6,0.9968,1
IND-S00001,1,IN-C14370-SS,9.19,42.61,0.96,1
IND-S00001,1,IN-C14460-SS,82.89,51.28,0.9978,1
IND-S00001,1,IN-C14504-SS,9.19,36.24,1.029,1
IND-S00001,1,IN-C14508-SS,9.19,36.44,0.967,1
IND-S00001,1,IN-C14533-SS,82.89,45.45,0.9248,1
IND-S00001,1,IN-C14546-SS,1.84,41.63,0.968,1
IND-S00001,1,IN-C14552-SS,48.96,45.06,1.003,1
IND-S00001,1,IN-C14557-SS,82.89,41.2,0.9988,1
IND-S00001,1,IN-C14572-SS,82.89,44.25,0.9678,1
IND-S00001,1,IN-C14595-SS,1.84,36.28,1.03,1
IND-S00001,1,IN-C14648-SS,82.89,44.32,0.9358,1
IND-S00001,1,IN-C14691-SS,82.89,34.17,1.0028,1
IND-S00001,1,IN-C14710-SS,82.89,48.85,0.9928,1
IND-S00001,1,IN-C14724-SS,9.19,45.61,1.029,1
IND-S00001,1,IN-C14768-SS,1.84,43.43,0.973,1
IND-S00001,1,IN-C14843-SS,1.84,39.4,1.03,1
IND-S00001,1,IN-C12340-TR01,82.89,42.55,0.9468,1
IND-S00001,1,IN-C12340-TR02,82.89,46.32,0.9368,1
IND-S00001,1,IN-C12340-TR03,82.89,42.5,0.9728,1
IND-S00001,1,IN-C12341-TR01,82.89,43.82,0.9628,1
IND-S00001,1,IN-C12341-TR02,82.89,45.68,0.9448,1
IND-S00001,1,IN-C12341-TR03,82.89,38.17,0.9758,1
IND-S00001,1,IN-C12342-TR01,82.89,46.2,0.9358,1
IND-S00001,1,IN-C12342-TR02,82.89,40.92,0.9498,1
IND-S00001,1,IN-C12342-TR03,82.89,45.45,0.9818,1
IND-S00001,1,IN-C12343-TR01,82.89,36.8,0.9968,1
IND-S00001,1,IN-C12343-TR02,82.89,42.5,0.9908,1
IND-S00001,1,IN-C12343-TR03,82.89,41.3,0.9938,1
IND-S00001,1,IN-C12344-TR01,82.89,46.55,0.9758,1
IND-S00001,1,IN-C12344-TR02,82.89,41.32,0.9438,1
IND-S00001,1,IN-C12344-TR03,82.89,40.98,0.9978,1
IND-S00001,1,IN-C12345-TR01,82.89,43.72,0.9788,1
IND-S00001,1,IN-C12345-TR02,82.89,37.8,0.9478,1
IND-S00001,1,IN-C12345-TR03,82.89,44.05,0.9718,1
IND-S00001,1,IN-C12346-TR01,82.89,42.45,0.9488,1
IND-S00001,1,IN-C12346-TR02,82.89,46.15,0.9268,1
IND-S00001,1,IN-C12347-TR01,82.89,38.8,0.9488,1
IND-S00001,1,IN-C12347-TR02,82.89,42.7,0.9378,1
IND-S00001,1,IN-C12348-TR01,82.89,46.15,0.9928,1
IND-S00001,1,IN-C12348-TR02,82.89,46.78,0.9528,1
IND-S00001,1,IN-C12349-TR01,82.89,40.28,0.9538,1
IND-S00001,1,IN-C12349-TR02,82.89,41.5,0.9738,1
IND-S00001,1,IN-C12350-TR01,82.89,47.45,0.9648,1
IND-S00001,1,IN-C12350-TR02,82.89,44.28,0.9848,1
IND-S00001,1,IN-C12351-TR01,82.89,37.88,0.9468,1
IND-S00001,1,IN-C12351-TR02,82.89,44.75,0.9868,1
IND-S00001,1,IN-C12352-TR01,82.89,43.28,0.9938,1
IND-S00001,1,IN-C12352-TR02,82.89,50.35,0.9928,1
IND-S00001,1,IN-C12353-TR01,82.89,42.9,0.9468,1
IND-S00001,1,IN-C12353-TR02,82.89,43.9,0.9918,1
IND-S00001,1,IN-C12354-TR01,82.89,44.68,0.9378,1
IND-S00001,1,IN-C12354-TR02,82.89,45.7,0.9468,1
IND-S00001,1,IN-C12355-TR01,82.89,42.6,0.9358,1
IND-S00001,1,IN-C12355-TR02,82.89,42.85,0.9748,1
IND-S00001,1,IN-C12356-TR01,82.89,49.78,0.9398,1
IND-S00001,1,IN-C12357-TR01,82.89,46.6,0.9278,1
IND-S00001,1,IN-C12358-TR01,82.89,49.35,0.9778,1
IND-S00001,1,IN-C12359-TR01,82.89,44.55,0.9888,1
IND-S00001,1,IN-C12360-TR01,82.89,43.42,0.9268,1
IND-S00001,1,IN-C12361-TR01,82.89,44.62,0.9728,1
IND-S00001,1,IN-C12362-TR01,82.89,42.6,0.9988,1
IND-S00001,1,IN-C12363-TR01,82.89,49.7,0.9958,1
IND-S00001,1,IN-C12364-TR01,82.89,48.78,0.9708,1
IND-S00001,1,IN-C12365-TR01,82.89,40.95,0.9978,1
IND-S00001,1,IN-C12366-TR01,82.89,40.55,0.9598,1
IND-S00001,1,IN-C12367-TR01,82.89,43.65,0.9328,1
IND-S00001,1,IN-C12368-TR01,82.89,48.22,0.9778,1
IND-S00001,1,IN-C12369-TR01,82.89,45.15,0.9828,1
IND-S00001,1,IN-C12370-TR01,82.89,38.33,0.9838,1
IND-S00001,1,IN-C12371-TR01,82.89,36.45,0.9308,1
IND-S00001,1,IN-C12372-TR01,82.89,45.2,0.9938,1
IND-S00001,1,IN-C12373-TR01,82.89,48.0,0.9938,1
IND-S00001,1,IN-C12374-TR01,82.89,38.38,0.9458,1
IND-S00001,1,IN-C12375-TR01,82.89,41.38,0.9898,1
IND-S00001,1,IN-C12376-TR01,82.89,37.95,0.9418,1
IND-S00001,1,IN-C12377-TR01,82.89,48.4,0.9418,1
IND-S00001,1,IN-C12378-TR01,82.89,38.83,0.9448,1
IND-S00001,1,IN-C12379-TR01,82.89,35.88,0.9738,1
IND-S00001,1,IN-C12380-TR01,82.89,44.15,0.9838,1
IND-S00001,1,IN-C12381-TR01,82.89,48.1,0.9818,1
IND-S00001,1,IN-C12382-TR01,82.89,44.0,0.9718,1
IND-S00001,1,IN-C12383-TR01,82.89,40.33,0.9938,1
IND-S00001,1,IN-C12384-TR01,82.89,51.52,0.9588,1
IND-S00001,1,IN-C12385-TR01,82.89,34.45,0.9308,1
IND-S00001,1,IN-C12386-TR01,82.89,40.12,0.9988,1
IND-S00001,1,IN-C12387-TR01,82.89,44.98,0.9918,1
IND-S00001,1,IN-C12388-TR01,82.89,44.62,0.9288,1
IND-S00001,1,IN-C12389-TR01,82.89,43.08,0.9718,1
IND-S00001,1,IN-C12390-TR01,82.89,49.82,1.0008,1
IND-S00001,1,IN-C12391-TR01,82.89,45.85,0.9968,1
IND-S00001,1,IN-C12392-TR01,82.89,44.1,1.0038,1
IND-S00001,1,IN-C12393-TR01,82.89,44.75,0.9828,1
IND-S00001,1,IN-C12340-GEN01,76.37,39.58,0.972,1
IND-S00001,1,IN-C12341-GEN02,76.37,40.78,0.981,1
IND-S00001,1,IN-C12342-GEN03,76.37,47.68,1.01,1
IND-S00001,1,IN-C12343-GEN04,76.37,42.5,0.959,1
IND-S00001,1,IN-C12344-GEN05,76.37,40.8,0.955,1
IND-S00001,1,IN-C12345-GEN06,76.37,37.8,1.003,1
IND-S00001,1,IN-C12346-GEN07,76.37,44.02,0.975,1
IND-S00001,1,IN-C12347-GEN08,76.37,46.3,0.947,1
IND-S00001,1,IN-C12348-GEN09,76.37,41.0,0.942,1
IND-S00001,1,IN-C12349-GEN10,76.37,45.45,1.01,1
IND-S00001,1,IN-C12350-GEN11,76.37,47.8,0.934,1
IND-S00001,1,IN-C12351-GEN12,76.37,43.18,0.959,1
IND-S00001,1,IN-TAM-HUB-GEN,20.38,42.18,1.004,1
IND-S00001,1,IN-TEL-HUB,84.35,51.2,0.9652,1
IND-S00002,0,IN-NR-HUB,84.91,39.62,0.9436,1
IND-S00002,0,IN-WR-HUB,162.67,127.36,0.9071,1
IND-S00002,0,IN-SR-HUB,110.19,41.45,0.9008,1
IND-S00002,0,IN-CHH-HUB,90.55,45.85,0.9884,1
IND-S00002,0,IN-DAD-HUB,88.43,50.18,0.9337,1
IND-S00002,0,IN-GOA-HUB,90.12,49.9,0.9529,1
IND-S00002,0,IN-GUJ-HUB,90.32,44.8,0.9676,1
IND-S00002,0,IN-MAD-HUB,90.19,48.97,0.9668,1
IND-S00002,0,IN-MAH-HUB,345.55,150.0,0.75,1
IND-S00002,0,IN-C09282-SS,89.56,46.75,0.9415,1
IND-S00002,0,IN-C09283-SS,89.56,48.48,0.9565,1
IND-S00002,0,IN-C09284-SS,345.55,150.0,0.75,1
IND-S00002,0,IN-C09285-SS,89.56,46.2,0.9685,1
IND-S00002,0,IN-C09286-SS,89.56,45.38,0.9925,1
IND-S00002,0,IN-C09287-SS,89.64,52.82,0.9314,1
IND-S00002,0,IN-C09288-SS,89.63,49.03,0.9244,1
IND-S00002,0,IN-C09289-SS,89.63,49.3,0.9304,1
IND-S00002,0,IN-C09290-SS,89.85,50.4,0.9762,1
IND-S00002,0,IN-C09291-SS,90.88,53.8,0.924,1
IND-S00002,0,IN-C09292-SS,91.27,52.95,0.9896,1
IND-S00002,0,IN-C09293-SS,90.82,50.98,0.9471,1
IND-S00002,0,IN-C09294-SS,88.43,54.75,0.9517,1
IND-S00002,0,IN-C09295-SS,88.43,53.78,0.9887,1
IND-S00002,0,IN-C09296-SS,88.43,47.12,0.9337,1
IND-S00002,0,IN-C09297-SS,88.43,47.22,0.9837,1
IND-S00002,0,IN-C09298-SS,88.43,52.1,0.9437,1
IND-S00002,0,IN-C09299-SS,88.43,46.1,0.9607,1
IND-S00002,0,IN-C09300-SS,88.43,54.52,0.9657,1
IND-S00002,0,IN-C09301-SS,89.98,48.4,0.943,1
IND-S00002,0,IN-C09302-SS,88.43,55.32,0.9837,1
IND-S00002,0,IN-C09303-SS,88.43,48.75,0.9397,1
IND-S00002,0,IN-C09304-SS,88.43,46.08,0.9917,1
IND-S00002,0,IN-C09305-SS,88.43,50.42,0.9817,1
IND-S00002,0,IN-C09312-SS,88.43,50.0,0.9887,1
IND-S00002,0,IN-C09328-SS,88.43,46.98,0.9267,1
IND-S00002,0,IN-C09346-SS,88.43,49.15,0.9297,1
IND-S00002,0,IN-C09358-SS,88.43,51.55,0.9447,1
IND-S00002,0,IN-C09377-SS,106.13,51.68,0.9733,1
IND-S00002,0,IN-C09378-SS,88.43,49.5,0.9907,1
IND-S00002,0,IN-C09387-SS,76.54,53.72,0.9368,1
IND-S00002,0,IN-C09389-SS,88.43,49.92,0.9777,1
IND-S00002,0,IN-C09416-SS,88.43,52.65,0.9537,1
IND-S00002,0,IN-C09421-SS,88.43,48.03,0.9627,1
IND-S00002,0,IN-C09433-SS,88.43,45.72,0.9207,1
IND-S00002,0,IN-C09473-SS,89.5,50.65,0.9385,1
IND-S00002,0,IN-C09475-SS,88.43,47.5,0.9197,1
IND-S00002,0,IN-C09495-SS,88.43,48.75,0.9867,1
IND-S00002,0,IN-C09508-SS,0.0,51.92,0.98,1
IND-S00002,0,IN-C09527-SS,88.43,46.28,0.9707,1
IND-S00002,0,IN-C09546-SS,88.43,52.8,0.9877,1
IND-S00002,0,IN-C09548-SS,88.39,48.58,0.9938,1
IND-S00002,0,IN-C09551-SS,88.43,45.35,0.9197,1
IND-S00002,0,IN-C09569-SS,70.76,46.5,0.9422,1
IND-S00002,0,IN-C09574-SS,0.0,49.58,0.993,1
IND-S00002,0,IN-C09586-SS,88.43,46.48,0.9367,1
IND-S00002,0,IN-C09592-SS,88.43,46.58,0.9497,1
IND-S00002,0,IN-C09606-SS,88.43,47.5,0.9507,1
IND-S00002,0,IN-C09627-SS,88.43,49.03,0.9967,1
IND-S00002,0,IN-C09642-SS,88.43,52.18,0.9277,1
IND-S00002,0,IN-C09667-SS,88.43,51.58,0.9317,1
IND-S00002,0,IN-C09677-SS,88.43,50.22,0.9777,1
IND-S00002,0,IN-C09681-SS,88.43,46.88,0.9187,1
IND-S00002,0,IN-C09714-SS,30.38,46.28,0.976,1
IND-S00002,0,IN-C09716-SS,88.43,45.02,0.9367,1
IND-S00002,0,IN-C09754-SS,24.11,54.23,1.007,1
IND-S00002,0,IN-C09778-SS,88.43,47.32,0.9847,1
IND-S00002,0,IN-C09792-SS,88.43,47.38,0.9567,1
IND-S00002,0,IN-C09806-SS,21.43,46.71,1.04,1
IND-S00002,0,IN-C09868-SS,0.0,53.45,0.983,1
IND-S00002,0,IN-C09886-SS,61.55,53.26,0.9793,1
IND-S00002,0,IN-C09907-SS,88.43,53.42,0.9717,1
IND-S00002,0,IN-C09950-SS,88.43,49.55,0.9827,1
IND-S00002,0,IN-C09965-SS,9.8,50.9,0.981,1
IND-S00002,0,IN-C10093-SS,88.39,48.8,0.9948,1
IND-S00002,0,IN-C10109-SS,88.43,51.9,0.9347,1
IND-S00002,0,IN-C10128-SS,88.43,46.0,0.9657,1
IND-S00002,0,IN-C10160-SS,88.43,55.35,0.9567,1
IND-S00002,0,IN-C10163-SS,88.43,46.03,0.9557,1
IND-S00002,0,IN-C10197-SS,17.93,45.43,1.014,1
IND-S00002,0,IN-C10236-SS,1.96,52.04,1.025,1
IND-S00002,0,IN-C10270-SS,88.43,53.85,0.9687,1
IND-S00002,0,IN-C09282-TR01,88.43,48.0,0.9787,1
IND-S00002,0,IN-C09282-TR02,88.43,51.5,0.9377,1
IND-S00002,0,IN-C09282-TR03,88.43,49.22,0.9487,1
IND-S00002,0,IN-C09283-TR01,88.43,48.58,0.9587,1
IND-S00002,0,IN-C09283-TR02,88.43,44.9,0.9307,1
IND-S00002,0,IN-C09283-TR03,88.43,45.1,0.9277,1
IND-S00002,0,IN-C09284-TR01,0.0,46.82,0.971,1
IND-S00002,0,IN-C09284-FD011,0.0,53.25,0.996,1
IND-S00002,0,IN-C09284-FD012,0.0,54.05,0.978,1
IND-S00002,0,IN-C09284-TR02,0.0,42.98,0.986,1
IND-S00002,0,IN-C09284-FD021,0.0,51.25,1.017,1
IND-S00002,0,IN-C09284-FD022,0.0,51.0,0.971,1
IND-S00002,0,IN-C09284-TR03,88.43,51.12,0.9557,1
IND-S00002,0,IN-C09284-FD031,88.43,44.18,0.9197,1
IND-S00002,0,IN-C09284-FD032,88.43,47.2,0.9357,1
IND-S00002,0,IN-C09285-TR01,88.43,55.22,0.9357,1
IND-S00002,0,IN-C09285-TR02,88.43,45.32,0.9517,1
IND-S00002,0,IN-C09285-TR03,88.43,50.58,0.9627,1
IND-S00002,0,IN-C09286-TR01,88.43,46.5,0.9237,1
IND-S00002,0,IN-C09286-TR02,88.43,50.03,0.9767,1
IND-S00002,0,IN-C09286-TR03,88.43,48.12,0.9887,1
IND-S00002,0,IN-C09287-TR01,88.43,54.5,0.9367,1
IND-S00002,0,IN-C09287-TR02,88.43,53.1,0.9767,1
IND-S00002,0,IN-C09287-TR03,88.43,53.78,0.9667,1
IND-S00002,0,IN-C09288-TR01,88.43,48.92,0.9607,1
IND-S00002,0,IN-C09288-TR02,88.43,51.18,0.9967,1
IND-S00002,0,IN-C09288-TR03,88.43,50.18,0.9637,1
IND-S00002,0,IN-C09289-TR01,88.43,51.4,0.9827,1
IND-S00002,0,IN-C09289-TR02,88.43,54.8,0.9227,1
IND-S00002,0,IN-C09289-TR03,88.43,55.0,0.9647,1
IND-S00002,0,IN-C09290-TR01,88.43,48.7,0.9347,1
IND-S00002,0,IN-C09290-TR02,88.43,47.48,0.9447,1
IND-S00002,0,IN-C09290-TR03,88.43,45.5,0.9777,1
IND-S00002,0,IN-C09291-TR01,88.43,45.02,0.9287,1
IND-S00002,0,IN-C09291-TR02,88.43,50.5,0.9727,1
IND-S00002,0,IN-C09291-TR03,88.43,47.12,0.9607,1
IND-S00002,0,IN-C09292-TR01,88.43,44.7,0.9527,1
IND-S00002,0,IN-C09292-TR02,88.43,48.25,0.9467,1
IND-S00002,0,IN-C09292-TR03,88.43,45.4,0.9507,1
IND-S00002,0,IN-C09293-TR01,88.43,49.18,0.9717,1
IND-S00002,0,IN-C09293-TR02,88.43,45.22,0.9277,1
IND-S00002,0,IN-C09294-TR01,88.43,49.65,0.9847,1
IND-S00002,0,IN-C09294-TR02,88.43,52.48,0.9897,1
IND-S00002,0,IN-C09295-TR01,88.43,56.12,0.9867,1
IND-S00002,0,IN-C09295-TR02,88.43,54.7,0.9837,1
IND-S00002,0,IN-C09296-TR01,88.43,47.5,0.9287,1
IND-S00002,0,IN-C09296-TR02,88.43,49.72,0.9857,1
IND-S00002,0,IN-C09297-TR01,88.43,48.95,0.9207,1
IND-S00002,0,IN-C09297-TR02,88.43,45.6,0.9207,1
IND-S00002,0,IN-C09298-TR01,88.43,49.78,0.9267,1
IND-S00002,0,IN-C09298-TR02,88.43,54.7,0.9307,1
IND-S00002,0,IN-C09299-TR01,88.43,45.65,0.9317,1
IND-S00002,0,IN-C09299-TR02,88.43,45.2,0.9667,1
IND-S00002,0,IN-C09300-TR01,88.43,52.3,0.9277,1
IND-S00002,0,IN-C09300-TR02,88.43,45.32,0.9817,1
IND-S00002,0,IN-C09301-TR01,88.43,49.4,0.9827,1
IND-S00002,0,IN-C09301-TR02,88.43,51.75,0.9667,1
IND-S00002,0,IN-C09302-TR01,88.43,55.45,0.9287,1
IND-S00002,0,IN-C09302-TR02,88.43,47.98,0.9677,1
IND-S00002,0,IN-C09303-TR01,88.43,49.7,0.9937,1
IND-S00002,0,IN-C09303-TR02,88.43,53.47,0.9257,1
IND-S00002,0,IN-C09304-TR01,88.43,44.58,0.9527,1
IND-S00002,0,IN-C09304-TR02,88.43,44.65,0.9837,1
IND-S00002,0,IN-C09305-TR01,88.43,47.85,0.9747,1
IND-S00002,0,IN-C09305-TR02,88.43,53.58,0.9527,1
IND-S00002,0,IN-C09282-GEN01,89.56,55.53,0.9405,1
IND-S00002,0,IN-C09283-GEN02,89.56,50.4,0.9305,1
IND-S00002,0,IN-C09284-GEN03,0.0,47.52,0.979,1
IND-S00002,0,IN-C09285-GEN04,89.56,47.95,0.9175,1
IND-S00002,0,IN-C09286-GEN05,89.56,53.38,0.9265,1
IND-S00002,0,IN-C09287-GEN06,89.56,52.12,0.9355,1
IND-S00002,0,IN-C09288-GEN07,89.56,47.68,0.9285,1
IND-S00002,0,IN-C09289-GEN08,89.56,50.65,0.9325,1
IND-S00002,0,IN-C09290-GEN09,89.56,48.42,0.9755,1
IND-S00002,0,IN-C09291-GEN10,89.56,51.52,0.9895,1
IND-S00002,0,IN-C09292-GEN11,89.56,48.48,0.9565,1
IND-S00002,0,IN-C09293-GEN12,89.56,46.48,0.9265,1
IND-S00002,0,IN-MAH-HUB-GEN,89.56,52.97,0.9725,1
IND-S00002,1,IN-NR-HUB,84.61,39.62,0.9439,1
IND-S00002,1,IN-WR-HUB,0.0,126.83,0.0,0
IND-S00002,1,IN-SR-HUB,0.0,40.93,0.0,0
IND-S00002,1,IN-CHH-HUB,96.3,45.85,0.9821,1
IND-S00002,1,IN-DAD-HUB,98.24,50.18,0.9229,1
IND-S00002,1,IN-GOA-HUB,87.46,49.9,0.9558,1
IND-S00002,1,IN-GUJ-HUB,89.56,44.8,0.9685,1
IND-S00002,1,IN-MAD-HUB,90.57,48.97,0.9664,1
IND-S00002,1,IN-MAH-HUB,0.0,149.48,0.0,0
IND-S00002,1,IN-C09282-SS,97.54,46.75,0.9327,1
IND-S00002,1,IN-C09283-SS,97.54,48.48,0.9477,1
IND-S00002,1,IN-C09284-SS,0.0,149.48,0.0,0
IND-S00002,1,IN-C09285-SS,97.54,46.2,0.9597,1
IND-S00002,1,IN-C09286-SS,88.43,45.38,0.9937,1
IND-S00002,1,IN-C09287-SS,88.43,52.82,0.9327,1
IND-S00002,1,IN-C09288-SS,88.43,49.03,0.9257,1
IND-S00002,1,IN-C09289-SS,88.43,49.3,0.9317,1
IND-S00002,1,IN-C09290-SS,88.43,50.4,0.9777,1
IND-S00002,1,IN-C09291-SS,88.43,53.8,0.9267,1
IND-S00002,1,IN-C09292-SS,88.43,52.95,0.9927,1
IND-S00002,1,IN-C09293-SS,88.43,50.98,0.9497,1
IND-S00002,1,IN-C09294-SS,0.0,54.22,0.994,1
IND-S00002,1,IN-C09295-SS,0.0,53.25,1.031,1
IND-S00002,1,IN-C09296-SS,0.0,46.6,0.976,1
IND-S00002,1,IN-C09297-SS,0.0,46.7,1.026,1
IND-S00002,1,IN-C09298-SS,0.0,51.58,0.986,1
IND-S00002,1,IN-C09299-SS,0.0,45.58,1.003,1
IND-S00002,1,IN-C09300-SS,0.0,54.0,1.008,1
IND-S00002,1,IN-C09301-SS,80.37,48.4,0.9536,1
IND-S00002,1,IN-C09302-SS,0.0,54.8,1.026,1
IND-S00002,1,IN-C09303-SS,0.0,48.22,0.982,1
IND-S00002,1,IN-C09304-SS,0.0,45.55,1.034,1
IND-S00002,1,IN-C09305-SS,0.0,49.9,1.024,1
IND-S00002,1,IN-C09312-SS,88.43,50.0,0.9887,1
IND-S00002,1,IN-C09328-SS,77.28,46.98,0.939,1
IND-S00002,1,IN-C09346-SS,66.54,49.12,0.9538,1
IND-S00002,1,IN-C09358-SS,88.43,51.55,0.9447,1
IND-S00002,1,IN-C09377-SS,0.0,51.15,0.0,0
IND-S00002,1,IN-C09378-SS,88.43,49.5,0.9907,1
IND-S00002,1,IN-C09387-SS,0.0,53.2,0.966,1
IND-S00002,1,IN-C09389-SS,0.0,49.4,1.02,1
IND-S00002,1,IN-C09416-SS,0.0,52.12,0.996,1
IND-S00002,1,IN-C09421-SS,0.0,47.5,1.005,1
IND-S00002,1,IN-C09433-SS,0.0,45.2,0.963,1
IND-S00002,1,IN-C09473-SS,64.99,50.61,0.9655,1
IND-S00002,1,IN-C09475-SS,0.0,46.98,0.962,1
IND-S00002,1,IN-C09495-SS,0.0,48.22,1.029,1
IND-S00002,1,IN-C09508-SS,0.0,51.4,0.98,1
IND-S00002,1,IN-C09527-SS,0.0,45.75,1.013,1
IND-S00002,1,IN-C09546-SS,0.0,52.28,1.03,1
IND-S00002,1,IN-C09548-SS,77.36,48.58,1.0059,1
IND-S00002,1,IN-C09551-SS,0.0,44.82,0.962,1
IND-S00002,1,IN-C09569-SS,70.76,46.5,0.9422,1
IND-S00002,1,IN-C09574-SS,0.0,49.05,0.993,1
IND-S00002,1,IN-C09586-SS,0.0,45.95,0.979,1
IND-S00002,1,IN-C09592-SS,72.41,46.58,0.9673,1
IND-S00002,1,IN-C09606-SS,0.0,46.98,0.993,1
IND-S00002,1,IN-C09627-SS,0.0,48.5,1.039,1
IND-S00002,1,IN-C09642-SS,0.0,51.65,0.97,1
IND-S00002,1,IN-C09667-SS,0.0,51.05,0.974,1
IND-S00002,1,IN-C09677-SS,0.0,49.7,1.02,1
IND-S00002,1,IN-C09681-SS,0.0,46.35,0.961,1
IND-S00002,1,IN-C09714-SS,0.0,45.75,0.976,1
IND-S00002,1,IN-C09716-SS,66.54,45.0,0.9608,1
IND-S00002,1,IN-C09754-SS,0.0,53.71,1.007,1
IND-S00002,1,IN-C09778-SS,88.43,47.32,0.9847,1
IND-S00002,1,IN-C09792-SS,0.0,46.85,0.999,1
IND-S00002,1,IN-C09806-SS,0.0,46.19,1.04,1
IND-S00002,1,IN-C09868-SS,0.0,52.92,0.983,1
IND-S00002,1,IN-C09886-SS,61.55,53.2,0.9793,1
IND-S00002,1,IN-C09907-SS,0.0,52.9,1.014,1
IND-S00002,1,IN-C09950-SS,88.43,49.55,0.9827,1
IND-S00002,1,IN-C09965-SS,0.0,50.37,0.981,1
IND-S00002,1,IN-C10093-SS,77.36,48.8,1.0069,1
IND-S00002,1,IN-C10109-SS,0.0,51.38,0.977,1
IND-S00002,1,IN-C10128-SS,0.0,45.48,1.008,1
IND-S00002,1,IN-C10160-SS,0.0,54.82,0.999,1
IND-S00002,1,IN-C10163-SS,88.43,46.03,0.9557,1
IND-S00002,1,IN-C10197-SS,17.93,45.04,1.014,1
IND-S00002,1,IN-C10236-SS,0.0,51.51,1.025,1
IND-S00002,1,IN-C10270-SS,88.43,53.85,0.9687,1
IND-S00002,1,IN-C09282-TR01,72.41,48.0,0.9963,1
IND-S00002,1,IN-C09282-TR02,72.41,51.5,0.9553,1
IND-S00002,1,IN-C09282-TR03,72.41,49.22,0.9663,1
IND-S00002,1,IN-C09283-TR01,66.54,48.55,0.9828,1
IND-S00002,1,IN-C09283-TR02,66.54,44.87,0.9548,1
IND-S00002,1,IN-C09283-TR03,66.54,45.07,0.9518,1
IND-S00002,1,IN-C09284-TR01,0.0,46.3,0.971,1
IND-S00002,1,IN-C09284-FD011,0.0,52.72,0.996,1
IND-S00002,1,IN-C09284-FD012,0.0,53.53,0.978,1
IND-S00002,1,IN-C09284-TR02,0.0,42.45,0.986,1
IND-S00002,1,IN-C09284-FD021,0.0,50.73,1.017,1
