scenario_id,source,target,edge_type,capacity_mva,reactance_pu,length_km,tripped_at_start
IND-S00001,IN-C12343-SS,IN-C12343-TR01,transformer_connection,541.5006372412893,0.007855,4.91,0.0
IND-S00001,IN-C12343-SS,IN-C12343-TR02,transformer_connection,541.5006372405836,0.008873,5.55,0.0
IND-S00001,IN-C12343-SS,IN-C12343-TR03,transformer_connection,541.5006372441625,0.006527,4.08,0.0
IND-S00001,IN-C12344-SS,IN-C12344-TR01,transformer_connection,530.4903216411734,0.007659,4.79,0.0
IND-S00001,IN-C12344-SS,IN-C12344-TR02,transformer_connection,530.4903216596863,0.007547,4.72,0.0
IND-S00001,IN-C12344-SS,IN-C12344-TR03,transformer_connection,530.4903216477942,0.005802,3.63,0.0
IND-S00001,IN-C12345-SS,IN-C12345-TR01,transformer_connection,377.786847732859,0.006062,3.79,0.0
IND-S00001,IN-C12345-SS,IN-C12345-TR02,transformer_connection,377.78684773581074,0.0016,0.94,0.0
IND-S00001,IN-C12345-SS,IN-C12345-TR03,transformer_connection,377.7868477446438,0.007209,4.51,0.0
IND-S00001,IN-C12346-SS,IN-C12346-TR01,transformer_connection,533.7971090306388,0.009115,5.7,0.0
IND-S00001,IN-C12346-SS,IN-C12346-TR02,transformer_connection,533.7971090345081,0.005629,3.52,0.0
IND-S00001,IN-C12347-SS,IN-C12347-TR01,transformer_connection,508.4327406528926,0.002493,1.56,0.0
IND-S00001,IN-C12347-SS,IN-C12347-TR02,transformer_connection,508.4327406562585,0.008571,5.36,0.0
IND-S00001,IN-C12348-SS,IN-C12348-TR01,transformer_connection,315.0,0.009146,5.72,0.0
IND-S00001,IN-C12348-SS,IN-C12348-TR02,transformer_connection,315.0,0.00533,3.33,0.0
IND-S00001,IN-C12349-SS,IN-C12349-TR01,transformer_connection,315.0,0.007527,4.7,0.0
IND-S00001,IN-C12349-SS,IN-C12349-TR02,transformer_connection,315.0,0.009089,5.68,0.0
IND-S00001,IN-C12350-SS,IN-C12350-TR01,transformer_connection,315.0,0.004109,2.57,0.0
IND-S00001,IN-C12350-SS,IN-C12350-TR02,transformer_connection,315.0,0.007778,4.86,0.0
IND-S00001,IN-C12351-SS,IN-C12351-TR01,transformer_connection,315.0,0.004499,2.81,0.0
IND-S00001,IN-C12351-SS,IN-C12351-TR02,transformer_connection,315.0,0.007039,4.4,0.0
IND-S00001,IN-C12352-SS,IN-C12352-TR01,transformer_connection,200.0,0.004046,2.53,0.0
IND-S00001,IN-C12352-SS,IN-C12352-TR02,transformer_connection,200.0,0.011171,6.98,0.0
IND-S00001,IN-C12353-SS,IN-C12353-TR01,transformer_connection,162.10658261634393,0.005093,3.18,0.0
IND-S00001,IN-C12353-SS,IN-C12353-TR02,transformer_connection,162.10658261739948,0.004099,2.56,0.0
IND-S00001,IN-C12354-SS,IN-C12354-TR01,transformer_connection,161.3122142081262,0.008012,5.01,0.0
IND-S00001,IN-C12354-SS,IN-C12354-TR02,transformer_connection,161.3122142105187,0.004259,2.66,0.0
IND-S00001,IN-C12355-SS,IN-C12355-TR01,transformer_connection,160.0,0.010826,6.77,0.0
IND-S00001,IN-C12355-SS,IN-C12355-TR02,transformer_connection,160.0,0.005933,3.71,0.0
IND-S00001,IN-C12356-SS,IN-C12356-TR01,transformer_connection,315.0,0.008412,5.26,0.0
IND-S00001,IN-C12357-SS,IN-C12357-TR01,transformer_connection,315.0,0.007563,4.73,0.0
IND-S00001,IN-C12358-SS,IN-C12358-TR01,transformer_connection,315.0,0.004793,3.0,0.0
IND-S00001,IN-C12359-SS,IN-C12359-TR01,transformer_connection,315.0,0.005413,3.38,0.0
IND-S00001,IN-C12360-SS,IN-C12360-TR01,transformer_connection,315.0,0.005689,3.56,0.0
IND-S00001,IN-C12361-SS,IN-C12361-TR01,transformer_connection,315.0,0.002943,1.84,0.0
IND-S00001,IN-C12362-SS,IN-C12362-TR01,transformer_connection,315.0,0.008042,5.03,0.0
IND-S00001,IN-C12363-SS,IN-C12363-TR01,transformer_connection,315.0,0.001885,1.18,0.0
IND-S00001,IN-C12364-SS,IN-C12364-TR01,transformer_connection,216.2160037249051,0.009119,5.7,0.0
IND-S00001,IN-C12365-SS,IN-C12365-TR01,transformer_connection,201.56637210812394,0.010846,6.78,0.0
IND-S00001,IN-C12366-SS,IN-C12366-TR01,transformer_connection,200.0,0.005626,3.52,0.0
IND-S00001,IN-C12367-SS,IN-C12367-TR01,transformer_connection,200.0,0.008384,5.24,0.0
IND-S00001,IN-C12368-SS,IN-C12368-TR01,transformer_connection,200.0,0.007926,4.95,0.0
IND-S00001,IN-C12369-SS,IN-C12369-TR01,transformer_connection,200.0,0.006561,4.1,0.0
IND-S00001,IN-C12370-SS,IN-C12370-TR01,transformer_connection,161.03510895200156,0.003406,2.13,0.0
IND-S00001,IN-C12371-SS,IN-C12371-TR01,transformer_connection,160.0,0.006937,4.34,0.0
IND-S00001,IN-C12372-SS,IN-C12372-TR01,transformer_connection,160.0,0.008609,5.38,0.0
IND-S00001,IN-C12373-SS,IN-C12373-TR01,transformer_connection,160.0,0.011381,7.11,0.0
IND-S00001,IN-C12374-SS,IN-C12374-TR01,transformer_connection,160.0,0.005731,3.58,0.0
IND-S00001,IN-C12375-SS,IN-C12375-TR01,transformer_connection,160.0,0.007864,4.92,0.0
IND-S00001,IN-C12376-SS,IN-C12376-TR01,transformer_connection,160.0,0.005189,3.24,0.0
IND-S00001,IN-C12377-SS,IN-C12377-TR01,transformer_connection,107.9417405362201,0.010437,6.52,0.0
IND-S00001,IN-C12378-SS,IN-C12378-TR01,transformer_connection,106.31605632147058,0.008043,5.03,0.0
IND-S00001,IN-C12379-SS,IN-C12379-TR01,transformer_connection,105.94658264048016,0.008021,5.01,0.0
IND-S00001,IN-C12380-SS,IN-C12380-TR01,transformer_connection,105.66947739546288,0.00721,4.51,0.0
IND-S00001,IN-C12381-SS,IN-C12381-TR01,transformer_connection,105.37389842877252,0.004735,2.96,0.0
IND-S00001,IN-C12382-SS,IN-C12382-TR01,transformer_connection,105.35542472823155,0.007174,4.48,0.0
IND-S00001,IN-C12383-SS,IN-C12383-TR01,transformer_connection,104.69037211870662,0.00322,2.01,0.0
IND-S00001,IN-C12384-SS,IN-C12384-TR01,transformer_connection,104.15463526466093,0.006683,4.18,0.0
IND-S00001,IN-C12385-SS,IN-C12385-TR01,transformer_connection,100.1643194091798,0.005671,3.54,0.0
IND-S00001,IN-C12386-SS,IN-C12386-TR01,transformer_connection,100.14584579764426,0.007013,4.38,0.0
IND-S00001,IN-C12387-SS,IN-C12387-TR01,transformer_connection,100.0,0.005651,3.53,0.0
IND-S00001,IN-C12388-SS,IN-C12388-TR01,transformer_connection,100.0,0.006752,4.22,0.0
IND-S00001,IN-C12389-SS,IN-C12389-TR01,transformer_connection,100.0,0.008142,5.09,0.0
IND-S00001,IN-C12390-SS,IN-C12390-TR01,transformer_connection,100.0,0.004787,2.99,0.0
IND-S00001,IN-C12391-SS,IN-C12391-TR01,transformer_connection,100.0,0.006916,4.32,0.0
IND-S00001,IN-C12392-SS,IN-C12392-TR01,transformer_connection,100.0,0.005263,3.29,0.0
IND-S00001,IN-C12393-SS,IN-C12393-TR01,transformer_connection,100.0,0.009985,6.24,0.0
IND-S00001,IN-C12340-GEN01,IN-C12340-SS,generator_connection,3000.0,0.007672,8.52,0.0
IND-S00001,IN-C12341-GEN02,IN-C12341-SS,generator_connection,3000.0,0.00562,6.24,0.0
IND-S00001,IN-C12342-GEN03,IN-C12342-SS,generator_connection,3000.0,0.012295,13.66,0.0
IND-S00001,IN-C12343-GEN04,IN-C12343-SS,generator_connection,3000.0,0.007714,8.57,0.0
IND-S00001,IN-C12344-GEN05,IN-C12344-SS,generator_connection,3000.0,0.00189,2.1,0.0
IND-S00001,IN-C12345-GEN06,IN-C12345-SS,generator_connection,3000.0,0.009257,10.29,0.0
IND-S00001,IN-C12346-GEN07,IN-C12346-SS,generator_connection,3000.0,0.004843,5.38,0.0
IND-S00001,IN-C12347-GEN08,IN-C12347-SS,generator_connection,3000.0,0.0009,1.0,0.0
IND-S00001,IN-C12348-GEN09,IN-C12348-SS,generator_connection,3000.0,0.013424,14.92,0.0
IND-S00001,IN-C12349-GEN10,IN-C12349-SS,generator_connection,3000.0,0.009796,10.88,0.0
IND-S00001,IN-C12350-GEN11,IN-C12350-SS,generator_connection,3000.0,0.008914,9.9,0.0
IND-S00001,IN-C12351-GEN12,IN-C12351-SS,generator_connection,3000.0,0.007333,8.15,0.0
IND-S00001,IN-TAM-HUB-GEN,IN-TAM-HUB,generator_connection,3946.2457567890037,0.0005,1.0,0.0
IND-S00001,IN-TEL-HUB,IN-SR-HUB,state_interconnect_400kv,3150.0,0.276173,552.35,0.0
IND-S00002,IN-NR-HUB,IN-WR-HUB,national_backbone_765kv,6000.0,0.400044,1142.98,0.0
IND-S00002,IN-WR-HUB,IN-SR-HUB,national_backbone_765kv,6000.0,0.295334,843.81,0.0
IND-S00002,IN-CHH-HUB,IN-WR-HUB,state_interconnect_400kv,3150.0,0.492243,984.49,0.0
IND-S00002,IN-DAD-HUB,IN-WR-HUB,state_interconnect_400kv,500.0,0.069332,138.66,0.0
IND-S00002,IN-GOA-HUB,IN-WR-HUB,state_interconnect_400kv,1000.0,0.210405,420.81,0.0
IND-S00002,IN-GUJ-HUB,IN-WR-HUB,state_interconnect_400kv,3150.0,0.182168,364.34,0.0
IND-S00002,IN-MAD-HUB,IN-WR-HUB,state_interconnect_400kv,3150.0,0.383884,767.77,0.0
IND-S00002,IN-MAH-HUB,IN-WR-HUB,state_interconnect_400kv,3150.0,0.17701,354.02,0.0
IND-S00002,IN-C09282-SS,IN-C10093-SS,sub_transmission,800.0,0.007651,4.78,0.0
IND-S00002,IN-C09282-SS,IN-C09548-SS,sub_transmission,859.5687587579263,0.008596,5.37,0.0
IND-S00002,IN-MAH-HUB,IN-C09282-SS,state_transmission_400kv,1200.0,0.178214,356.43,0.0
IND-S00002,IN-C09283-SS,IN-C09346-SS,sub_transmission,800.0,0.007835,4.9,0.0
IND-S00002,IN-C09283-SS,IN-C09716-SS,sub_transmission,800.0,0.015715,9.82,0.0
IND-S00002,IN-MAH-HUB,IN-C09283-SS,state_transmission_400kv,1473.829305250921,0.140455,280.91,0.0
IND-S00002,IN-C09284-SS,IN-C09377-SS,sub_transmission,800.0,0.012885,8.05,0.0
IND-S00002,IN-C09284-SS,IN-C09574-SS,sub_transmission,800.0,0.013147,8.22,1.0
IND-S00002,IN-MAH-HUB,IN-C09284-SS,state_transmission_400kv,1200.0,0.169566,339.13,0.0
IND-S00002,IN-C09285-SS,IN-C09328-SS,sub_transmission,1576.689480579934,0.005552,6.17,0.0
IND-S00002,IN-C09285-SS,IN-C09592-SS,sub_transmission,800.0,0.012446,7.78,0.0
IND-S00002,IN-MAH-HUB,IN-C09285-SS,state_transmission_400kv,1200.0,0.172716,345.43,0.0
IND-S00002,IN-C09286-SS,IN-C09288-SS,sub_transmission,800.0,0.0009,0.58,0.0
IND-S00002,IN-C09286-SS,IN-C09950-SS,sub_transmission,800.0,0.00659,4.12,0.0
IND-S00002,IN-MAH-HUB,IN-C09286-SS,state_transmission_400kv,1200.0,0.140345,280.69,0.0
IND-S00002,IN-C09287-SS,IN-C09378-SS,sub_transmission,800.0,0.011936,7.46,0.0
IND-S00002,IN-C09287-SS,IN-C09778-SS,sub_transmission,800.0,0.015055,9.41,0.0
IND-S00002,IN-MAH-HUB,IN-C09287-SS,state_transmission_400kv,1200.0,0.127631,255.26,0.0
IND-S00002,IN-C09288-SS,IN-C09950-SS,sub_transmission,800.0,0.006132,3.83,0.0
IND-S00002,IN-MAH-HUB,IN-C09288-SS,state_transmission_400kv,1200.0,0.140089,280.18,0.0
IND-S00002,IN-C09289-SS,IN-C09301-SS,sub_transmission,800.0,0.003031,3.37,0.0
IND-S00002,IN-C09289-SS,IN-C09473-SS,sub_transmission,800.0,0.006992,4.37,0.0
IND-S00002,IN-MAH-HUB,IN-C09289-SS,state_transmission_400kv,1200.0,0.163376,326.75,0.0
IND-S00002,IN-C09290-SS,IN-C09301-SS,sub_transmission,842.1239282303708,0.0063,7.0,0.0
IND-S00002,IN-MAH-HUB,IN-C09290-SS,state_transmission_400kv,1200.0,0.166333,332.67,0.0
IND-S00002,IN-C09291-SS,IN-C09886-SS,sub_transmission,800.0,0.005946,3.72,0.0
IND-S00002,IN-C09291-SS,IN-C10197-SS,sub_transmission,800.0,0.010347,6.47,0.0
IND-S00002,IN-MAH-HUB,IN-C09291-SS,state_transmission_400kv,1460.6045861911343,0.178732,357.46,0.0
IND-S00002,IN-C09292-SS,IN-C09569-SS,sub_transmission,800.0,0.008478,5.3,0.0
IND-S00002,IN-C09292-SS,IN-C09358-SS,sub_transmission,800.0,0.01881,11.76,0.0
IND-S00002,IN-MAH-HUB,IN-C09292-SS,state_transmission_400kv,1263.693582823074,0.046461,92.92,0.0
IND-S00002,IN-C09293-SS,IN-C10270-SS,sub_transmission,800.0,0.030835,19.27,0.0
IND-S00002,IN-C09293-SS,IN-C10163-SS,sub_transmission,800.0,0.048948,30.59,0.0
IND-S00002,IN-MAH-HUB,IN-C09293-SS,state_transmission_400kv,1498.955952518077,0.114539,229.08,0.0
IND-S00002,IN-C09294-SS,IN-C09495-SS,sub_transmission,500.0,0.003048,1.9,0.0
IND-S00002,IN-C09294-SS,IN-C09627-SS,sub_transmission,500.0,0.003779,2.36,0.0
IND-S00002,IN-MAH-HUB,IN-C09294-SS,state_transmission_400kv,1278.0094763694285,0.166859,333.72,0.0
IND-S00002,IN-C09295-SS,IN-C09714-SS,sub_transmission,500.0,0.011854,7.41,0.0
IND-S00002,IN-C09295-SS,IN-C09297-SS,sub_transmission,500.0,0.006716,7.46,0.0
IND-S00002,IN-MAH-HUB,IN-C09295-SS,state_transmission_400kv,1200.0,0.177639,355.28,0.0
IND-S00002,IN-C09296-SS,IN-C09965-SS,sub_transmission,500.0,0.014247,8.9,0.0
IND-S00002,IN-C09296-SS,IN-C10109-SS,sub_transmission,500.0,0.016418,10.26,0.0
IND-S00002,IN-MAH-HUB,IN-C09296-SS,state_transmission_400kv,1200.0,0.105055,210.11,0.0
IND-S00002,IN-C09297-SS,IN-C09475-SS,sub_transmission,500.0,0.013114,8.2,0.0
IND-S00002,IN-MAH-HUB,IN-C09297-SS,state_transmission_400kv,1200.0,0.177737,355.47,0.0
IND-S00002,IN-C09298-SS,IN-C09586-SS,sub_transmission,500.0,0.011194,7.0,0.0
IND-S00002,IN-C09298-SS,IN-C09389-SS,sub_transmission,500.0,0.013991,8.74,0.0
IND-S00002,IN-MAH-HUB,IN-C09298-SS,state_transmission_400kv,1200.0,0.181129,362.26,0.0
IND-S00002,IN-C09299-SS,IN-C09907-SS,sub_transmission,315.0,0.003627,2.27,0.0
IND-S00002,IN-C09299-SS,IN-C09681-SS,sub_transmission,315.0,0.00593,3.71,0.0
IND-S00002,IN-MAH-HUB,IN-C09299-SS,state_transmission_400kv,800.0,0.065418,130.84,0.0
IND-S00002,IN-C09300-SS,IN-C09527-SS,sub_transmission,345.10191798271967,0.006339,3.96,0.0
IND-S00002,IN-C09300-SS,IN-C09677-SS,sub_transmission,315.0,0.006695,4.18,0.0
IND-S00002,IN-MAH-HUB,IN-C09300-SS,state_transmission_400kv,1341.1155850546018,0.197641,395.28,0.0
IND-S00002,IN-C09301-SS,IN-C09312-SS,sub_transmission,315.0,0.002295,2.55,0.0
IND-S00002,IN-MAH-HUB,IN-C09301-SS,state_transmission_400kv,800.0,0.162888,325.78,0.0
IND-S00002,IN-C09302-SS,IN-C09667-SS,sub_transmission,315.0,0.0016,0.66,0.0
IND-S00002,IN-C09302-SS,IN-C09387-SS,sub_transmission,315.0,0.003324,2.08,0.0
IND-S00002,IN-MAH-HUB,IN-C09302-SS,state_transmission_400kv,800.0,0.099217,198.43,0.0
IND-S00002,IN-C09303-SS,IN-C10236-SS,sub_transmission,315.0,0.009745,6.09,0.0
IND-S00002,IN-C09303-SS,IN-C10128-SS,sub_transmission,429.5870573319106,0.034985,21.87,0.0
IND-S00002,IN-MAH-HUB,IN-C09303-SS,state_transmission_400kv,1067.7974283146386,0.07931,158.62,0.0
IND-S00002,IN-C09304-SS,IN-C09546-SS,sub_transmission,315.0,0.004766,2.98,0.0
IND-S00002,IN-C09304-SS,IN-C09642-SS,sub_transmission,315.0,0.008487,5.3,0.0
IND-S00002,IN-MAH-HUB,IN-C09304-SS,state_transmission_400kv,800.0,0.068971,137.94,0.0
IND-S00002,IN-C09305-SS,IN-C09433-SS,sub_transmission,315.0,0.029078,18.17,0.0
IND-S00002,IN-C09305-SS,IN-C10160-SS,sub_transmission,315.0,0.034415,21.51,0.0
IND-S00002,IN-MAH-HUB,IN-C09305-SS,state_transmission_400kv,800.0,0.075426,150.85,0.0
IND-S00002,IN-C09312-SS,IN-C09473-SS,sub_transmission,200.0,0.008349,5.22,0.0
IND-S00002,IN-C09328-SS,IN-C09548-SS,sub_transmission,1438.1368480007316,0.016569,10.36,0.0
IND-S00002,IN-C09377-SS,IN-C09606-SS,sub_transmission,128.70616215328667,0.006644,4.15,0.0
IND-S00002,IN-C09377-SS,IN-C09416-SS,sub_transmission,88.87689602052447,0.008138,5.09,0.0
IND-S00002,IN-C09378-SS,IN-C09778-SS,sub_transmission,281.61103842145405,0.008123,5.08,0.0
IND-S00002,IN-C09387-SS,IN-C09667-SS,sub_transmission,63.0,0.003115,1.95,0.0
IND-S00002,IN-C09416-SS,IN-C09792-SS,sub_transmission,63.0,0.003373,2.11,0.0
IND-S00002,IN-C09416-SS,IN-C09421-SS,sub_transmission,63.0,0.004065,2.54,0.0
IND-S00002,IN-C09421-SS,IN-C09792-SS,sub_transmission,63.0,0.005262,3.29,0.0
IND-S00002,IN-C09433-SS,IN-C10160-SS,sub_transmission,63.0,0.01972,12.32,0.0
IND-S00002,IN-C09508-SS,IN-C09574-SS,sub_transmission,63.0,0.001927,1.2,0.0
IND-S00002,IN-C09508-SS,IN-C09868-SS,sub_transmission,63.0,0.004429,2.77,0.0
IND-S00002,IN-C09527-SS,IN-C09677-SS,sub_transmission,223.79519190838408,0.002744,1.72,0.0
IND-S00002,IN-C09548-SS,IN-C10093-SS,sub_transmission,556.3996678796675,0.005644,3.53,0.0
IND-S00002,IN-C09551-SS,IN-C09606-SS,sub_transmission,102.91689771199405,0.015418,9.64,0.0
IND-S00002,IN-C09574-SS,IN-C09868-SS,sub_transmission,63.0,0.004437,2.77,0.0
IND-S00002,IN-C09606-SS,IN-C09754-SS,sub_transmission,63.0,0.00625,3.91,0.0
IND-S00002,IN-C09606-SS,IN-C09806-SS,sub_transmission,63.0,0.006627,4.14,0.0
IND-S00002,IN-C09681-SS,IN-C09907-SS,sub_transmission,63.0,0.002703,1.69,0.0
IND-S00002,IN-C09754-SS,IN-C09806-SS,sub_transmission,63.0,0.001901,1.19,0.0
IND-S00002,IN-C09886-SS,IN-C10197-SS,sub_transmission,63.0,0.004814,3.01,0.0
IND-S00002,IN-C09282-SS,IN-C09282-TR01,transformer_connection,1539.4860008207834,0.010726,6.7,0.0
IND-S00002,IN-C09282-SS,IN-C09282-TR02,transformer_connection,1539.4860008756993,0.001664,1.04,0.0
IND-S00002,IN-C09282-SS,IN-C09282-TR03,transformer_connection,1539.4860008034154,0.00682,4.26,0.0
IND-S00002,IN-C09283-SS,IN-C09283-TR01,transformer_connection,1154.4205271721764,0.001725,1.08,0.0
IND-S00002,IN-C09283-SS,IN-C09283-TR02,transformer_connection,1154.4205271968774,0.0078,4.88,0.0
IND-S00002,IN-C09283-SS,IN-C09283-TR03,transformer_connection,1154.4205271902874,0.011782,7.36,0.0
IND-S00002,IN-C09284-SS,IN-C09284-TR01,transformer_connection,888.8428433618295,0.0016,0.5,1.0
IND-S00002,IN-C09284-TR01,IN-C09284-FD011,feeder,444.4214214763577,0.016,2.67,0.0
IND-S00002,IN-C09284-TR01,IN-C09284-FD012,feeder,444.42142145469796,0.064734,10.79,0.0
IND-S00002,IN-C09284-SS,IN-C09284-TR02,transformer_connection,888.8428433467033,0.008262,5.16,1.0
IND-S00002,IN-C09284-TR02,IN-C09284-FD021,feeder,444.42142146460577,0.02911,4.85,0.0
IND-S00002,IN-C09284-TR02,IN-C09284-FD022,feeder,444.4214214571967,0.045786,7.63,0.0
IND-S00002,IN-C09284-SS,IN-C09284-TR03,transformer_connection,888.8428433428481,0.00929,5.81,0.0
IND-S00002,IN-C09284-TR03,IN-C09284-FD031,feeder,444.42142146114605,0.034844,5.81,0.0
IND-S00002,IN-C09284-TR03,IN-C09284-FD032,feeder,444.42142145771595,0.04256,7.09,0.0
IND-S00002,IN-C09285-SS,IN-C09285-TR01,transformer_connection,680.3857904566495,0.006098,3.81,0.0
IND-S00002,IN-C09285-SS,IN-C09285-TR02,transformer_connection,680.3857904564858,0.007344,4.59,0.0
IND-S00002,IN-C09285-SS,IN-C09285-TR03,transformer_connection,680.3857904583567,0.007298,4.56,0.0
IND-S00002,IN-C09286-SS,IN-C09286-TR01,transformer_connection,638.339686153874,0.009871,6.17,0.0
IND-S00002,IN-C09286-SS,IN-C09286-TR02,transformer_connection,638.3396861412699,0.007933,4.96,0.0
IND-S00002,IN-C09286-SS,IN-C09286-TR03,transformer_connection,638.3396861424754,0.009304,5.82,0.0
IND-S00002,IN-C09287-SS,IN-C09287-TR01,transformer_connection,549.0748436788366,0.006794,4.25,0.0
IND-S00002,IN-C09287-SS,IN-C09287-TR02,transformer_connection,549.0748436764964,0.004059,2.54,0.0
IND-S00002,IN-C09287-SS,IN-C09287-TR03,transformer_connection,549.0748436760712,0.00754,4.71,0.0
IND-S00002,IN-C09288-SS,IN-C09288-TR01,transformer_connection,474.6258966752865,0.008772,5.48,0.0
IND-S00002,IN-C09288-SS,IN-C09288-TR02,transformer_connection,474.62589668543677,0.008058,5.04,0.0
IND-S00002,IN-C09288-SS,IN-C09288-TR03,transformer_connection,474.6258966780152,0.006965,4.35,0.0
IND-S00002,IN-C09289-SS,IN-C09289-TR01,transformer_connection,466.38663338324477,0.008753,5.47,0.0
IND-S00002,IN-C09289-SS,IN-C09289-TR02,transformer_connection,466.38663338828167,0.002002,1.25,0.0
IND-S00002,IN-C09289-SS,IN-C09289-TR03,transformer_connection,466.38663339264076,0.003852,2.41,0.0
IND-S00002,IN-C09290-SS,IN-C09290-TR01,transformer_connection,460.8445281340765,0.003656,2.28,0.0
IND-S00002,IN-C09290-SS,IN-C09290-TR02,transformer_connection,460.8445281270836,0.009041,5.65,0.0
IND-S00002,IN-C09290-SS,IN-C09290-TR03,transformer_connection,460.84452811897717,0.007617,4.76,0.0
IND-S00002,IN-C09291-SS,IN-C09291-TR01,transformer_connection,451.6446338942,0.002944,1.84,0.0
IND-S00002,IN-C09291-SS,IN-C09291-TR02,transformer_connection,451.6446338851969,0.007677,4.8,0.0
IND-S00002,IN-C09291-SS,IN-C09291-TR03,transformer_connection,451.64463387824435,0.006704,4.19,0.0
IND-S00002,IN-C09292-SS,IN-C09292-TR01,transformer_connection,434.16852800666,0.011043,6.9,0.0
IND-S00002,IN-C09292-SS,IN-C09292-TR02,transformer_connection,434.16852801241487,0.007611,4.76,0.0
IND-S00002,IN-C09292-SS,IN-C09292-TR03,transformer_connection,434.16852801476614,0.00329,2.06,0.0
IND-S00002,IN-C09293-SS,IN-C09293-TR01,transformer_connection,552.6956855712288,0.002197,1.37,0.0
IND-S00002,IN-C09293-SS,IN-C09293-TR02,transformer_connection,552.6956855559218,0.011053,6.91,0.0
IND-S00002,IN-C09294-SS,IN-C09294-TR01,transformer_connection,484.39847426495385,0.005332,3.33,0.0
IND-S00002,IN-C09294-SS,IN-C09294-TR02,transformer_connection,484.39847427549637,0.0016,0.59,0.0
IND-S00002,IN-C09295-SS,IN-C09295-TR01,transformer_connection,448.55952695590565,0.00678,4.24,0.0
IND-S00002,IN-C09295-SS,IN-C09295-TR02,transformer_connection,448.5595269743876,0.007041,4.4,0.0
IND-S00002,IN-C09296-SS,IN-C09296-TR01,transformer_connection,358.6111586882328,0.008895,5.56,0.0
IND-S00002,IN-C09296-SS,IN-C09296-TR02,transformer_connection,358.61115868447655,0.009929,6.21,0.0
IND-S00002,IN-C09297-SS,IN-C09297-TR01,transformer_connection,337.8652111826229,0.004701,2.94,0.0
IND-S00002,IN-C09297-SS,IN-C09297-TR02,transformer_connection,337.8652111916422,0.004688,2.93,0.0
IND-S00002,IN-C09298-SS,IN-C09298-TR01,transformer_connection,333.19136906176414,0.007798,4.87,0.0
IND-S00002,IN-C09298-SS,IN-C09298-TR02,transformer_connection,333.19136905491655,0.009496,5.93,0.0
IND-S00002,IN-C09299-SS,IN-C09299-TR01,transformer_connection,315.0,0.00653,4.08,0.0
IND-S00002,IN-C09299-SS,IN-C09299-TR02,transformer_connection,315.0,0.004192,2.62,0.0
IND-S00002,IN-C09300-SS,IN-C09300-TR01,transformer_connection,315.0,0.007234,4.52,0.0
IND-S00002,IN-C09300-SS,IN-C09300-TR02,transformer_connection,315.0,0.007581,4.74,0.0
IND-S00002,IN-C09301-SS,IN-C09301-TR01,transformer_connection,315.0,0.008774,5.48,0.0
IND-S00002,IN-C09301-SS,IN-C09301-TR02,transformer_connection,315.0,0.002513,1.57,0.0
IND-S00002,IN-C09302-SS,IN-C09302-TR01,transformer_connection,315.0,0.00475,2.97,0.0
IND-S00002,IN-C09302-SS,IN-C09302-TR02,transformer_connection,315.0,0.00585,3.66,0.0
IND-S00002,IN-C09303-SS,IN-C09303-TR01,transformer_connection,315.0,0.00863,5.39,0.0
IND-S00002,IN-C09303-SS,IN-C09303-TR02,transformer_connection,315.0,0.008942,5.59,0.0
IND-S00002,IN-C09304-SS,IN-C09304-TR01,transformer_connection,315.0,0.00716,4.47,0.0
IND-S00002,IN-C09304-SS,IN-C09304-TR02,transformer_connection,315.0,0.006894,4.31,0.0
IND-S00002,IN-C09305-SS,IN-C09305-TR01,transformer_connection,212.22568513934078,0.005115,3.2,0.0
IND-S00002,IN-C09305-SS,IN-C09305-TR02,transformer_connection,212.22568513192974,0.008704,5.44,0.0
IND-S00002,IN-C09282-GEN01,IN-C09282-SS,generator_connection,3163.8043861407523,0.010131,11.26,0.0
IND-S00002,IN-C09283-GEN02,IN-C09283-SS,generator_connection,3163.8043861271344,0.012587,13.99,0.0
IND-S00002,IN-C09284-GEN03,IN-C09284-SS,generator_connection,3163.804386002145,0.013126,14.58,1.0
IND-S00002,IN-C09285-GEN04,IN-C09285-SS,generator_connection,3163.8043860969224,0.011351,12.61,0.0
IND-S00002,IN-C09286-GEN05,IN-C09286-SS,generator_connection,3163.8043857845946,0.010485,11.65,0.0
IND-S00002,IN-C09287-GEN06,IN-C09287-SS,generator_connection,3163.804385908731,0.010446,11.61,0.0
IND-S00002,IN-C09288-GEN07,IN-C09288-SS,generator_connection,3163.804385789297,0.008918,9.91,0.0
IND-S00002,IN-C09289-GEN08,IN-C09289-SS,generator_connection,3163.804385836509,0.008863,9.85,0.0
IND-S00002,IN-C09290-GEN09,IN-C09290-SS,generator_connection,3163.804385838911,0.00706,7.84,0.0
IND-S00002,IN-C09291-GEN10,IN-C09291-SS,generator_connection,3163.8043856934746,0.001724,1.92,0.0
IND-S00002,IN-C09292-GEN11,IN-C09292-SS,generator_connection,3163.804385871448,0.009416,10.46,0.0
IND-S00002,IN-C09293-GEN12,IN-C09293-SS,generator_connection,3163.804385766792,0.006793,7.55,0.0
IND-S00002,IN-MAH-HUB-GEN,IN-MAH-HUB,generator_connection,4555.880906157798,0.0005,1.0,0.0
IND-S00003,IN-C15576-SS,IN-C16984-SS,sub_transmission,160.0,0.013063,8.16,0.0
IND-S00003,IN-C15576-SS,IN-C17575-SS,sub_transmission,160.0,0.013898,8.69,0.0
