asset_id,asset_class,city,state,region,lat,lon,voltage_kv,capacity_mva,age_years,base_load_pct,voltage_pu,ambient_temp_c,transformer_bank_id,breaker_state,protection_relay,power_factor_nominal,health_index,dga_hydrogen_ppm,dga_acetylene_ppm,last_inspection_date,maintenance_priority
IN-C00115-SS,substation,Kovvūr,Andhra Pradesh,SR,17.0162,81.72934,132,40,27,39.1,0.967,33.8,,CLOSED,50/51 Overcurrent,0.982,73.5,49.4,2.0,2024-11-02,MEDIUM
IN-C00116-SS,substation,Amudālavalasa,Andhra Pradesh,SR,18.41025,83.90295,132,40,35,31.9,1.036,35.8,,CLOSED,50/51 Overcurrent,0.912,57.4,25.7,1.1,2024-09-24,HIGH
IN-C00117-SS,substation,Betamcherla,Andhra Pradesh,SR,15.45144,78.14797,132,40,5,58.1,1.012,37.0,,CLOSED,50/51 Overcurrent,0.958,99.0,34.6,2.6,2025-05-17,ROUTINE
IN-C00118-SS,substation,Kondapalle,Andhra Pradesh,SR,16.61989,80.54244,132,40,16,37.2,0.962,34.3,,CLOSED,50/51 Overcurrent,0.935,78.3,112.7,2.9,2026-08-22,ROUTINE
IN-C00119-SS,substation,Vetapālem,Andhra Pradesh,SR,15.78502,80.30663,132,40,9,47.0,0.969,38.4,,CLOSED,50/51 Overcurrent,0.956,90.1,25.7,3.5,2025-02-14,ROUTINE
IN-C00120-SS,substation,Nandigāma,Andhra Pradesh,SR,16.7717,80.28596,132,40,30,55.2,1.021,34.5,,CLOSED,50/51 Overcurrent,0.927,65.1,14.6,2.2,2025-08-11,MEDIUM
IN-C00121-SS,substation,Sūlūru,Andhra Pradesh,SR,13.7,80.01667,132,40,8,58.0,0.973,32.8,,CLOSED,50/51 Overcurrent,0.924,90.3,9.7,2.4,2025-08-23,ROUTINE
IN-C00122-SS,substation,Tirupati NMA,Andhra Pradesh,SR,13.63229,79.48568,132,40,38,30.9,0.985,34.9,,CLOSED,50/51 Overcurrent,0.937,58.7,13.0,1.5,2026-06-28,HIGH
IN-C00123-SS,substation,Kanigiri U,Andhra Pradesh,SR,15.40637,79.50702,132,40,25,44.3,1.017,32.9,,CLOSED,50/51 Overcurrent,0.946,70.5,11.8,2.6,2025-07-24,MEDIUM
IN-C00124-SS,substation,Vuyyūru,Andhra Pradesh,SR,16.36307,80.84406,132,40,16,33.7,1.022,38.3,,CLOSED,50/51 Overcurrent,0.976,84.5,10.5,2.8,2025-11-29,ROUTINE
IN-C00125-SS,substation,Ichchāpuram,Andhra Pradesh,SR,19.11393,84.68721,132,40,8,58.7,1.005,34.9,,CLOSED,50/51 Overcurrent,0.958,84.0,32.9,3.6,2025-12-30,ROUTINE
IN-C00126-SS,substation,Kovūr,Andhra Pradesh,SR,14.5005,79.98518,132,40,35,45.4,0.99,34.7,,CLOSED,50/51 Overcurrent,0.925,67.4,12.6,6.5,2025-03-09,MEDIUM
IN-C00127-SS,substation,Uravakonda,Andhra Pradesh,SR,14.94348,77.25494,132,40,22,30.5,0.994,35.0,,CLOSED,50/51 Overcurrent,0.987,79.1,13.8,1.9,2025-12-13,ROUTINE
IN-C00128-SS,substation,Giddalūr,Andhra Pradesh,SR,15.37439,78.92609,132,40,28,64.6,1.011,37.4,,CLOSED,50/51 Overcurrent,0.973,67.5,17.6,4.1,2025-08-06,MEDIUM
IN-C00129-SS,substation,Atmakūr,Andhra Pradesh,SR,15.88109,78.58704,132,40,10,45.7,1.019,38.6,,CLOSED,50/51 Overcurrent,0.942,79.0,13.3,5.5,2025-07-23,ROUTINE
IN-C00130-SS,substation,Yanamalakuduru,Andhra Pradesh,SR,16.48531,80.66746,132,40,18,52.2,1.034,37.9,,CLOSED,50/51 Overcurrent,0.985,80.7,113.7,3.4,2025-03-09,ROUTINE
IN-C00131-SS,substation,Nagalapuram,Andhra Pradesh,SR,13.38836,79.79623,132,40,30,45.7,1.018,32.2,,CLOSED,50/51 Overcurrent,0.935,69.2,61.2,3.7,2026-02-26,MEDIUM
IN-C00132-SS,substation,Narsīpatnam,Andhra Pradesh,SR,17.66709,82.61245,132,40,16,59.9,0.967,39.3,,CLOSED,50/51 Overcurrent,0.971,81.7,65.7,1.0,2025-04-18,ROUTINE
IN-C00133-SS,substation,Darsi,Andhra Pradesh,SR,15.76978,79.67939,132,40,16,57.0,1.006,36.8,,CLOSED,50/51 Overcurrent,0.937,80.4,20.2,8.2,2025-11-29,ROUTINE
IN-C00134-SS,substation,Erraguntla,Andhra Pradesh,SR,14.63853,78.53974,132,40,22,31.0,1.028,32.9,,CLOSED,50/51 Overcurrent,0.982,74.1,13.2,3.3,2025-01-05,MEDIUM
IN-C00135-SS,substation,Kalyandurg,Andhra Pradesh,SR,14.54519,77.10552,132,40,14,42.8,0.981,33.4,,CLOSED,50/51 Overcurrent,0.97,90.5,29.0,3.8,2024-10-27,ROUTINE
IN-C00136-SS,substation,Chemmumiahpet,Andhra Pradesh,SR,14.46289,78.81191,132,40,18,50.0,1.001,32.8,,CLOSED,50/51 Overcurrent,0.984,82.2,7.9,1.8,2025-08-02,ROUTINE
IN-C00137-SS,substation,Rāmāpuram,Andhra Pradesh,SR,13.10091,79.1841,132,40,16,55.9,0.999,34.9,,CLOSED,50/51 Overcurrent,0.934,76.8,9.5,12.0,2025-06-15,MEDIUM
IN-C00138-SS,substation,Podili,Andhra Pradesh,SR,15.60639,79.61489,132,40,31,53.3,0.999,37.4,,CLOSED,50/51 Overcurrent,0.914,76.2,18.6,7.9,2026-01-07,MEDIUM
IN-C00139-SS,substation,Pedana,Andhra Pradesh,SR,16.25582,81.14378,132,40,6,40.6,0.992,34.6,,CLOSED,50/51 Overcurrent,0.912,86.4,34.3,5.7,2025-04-19,ROUTINE
IN-C00140-SS,substation,Kakkalapalle,Andhra Pradesh,SR,14.64152,77.56684,132,40,38,43.3,1.004,33.8,,CLOSED,50/51 Overcurrent,0.96,48.8,50.8,4.6,2025-10-31,HIGH
IN-C00141-SS,substation,Ibrāhīmpatnam,Andhra Pradesh,SR,16.58303,80.51432,132,40,36,41.9,1.016,35.0,,CLOSED,50/51 Overcurrent,0.943,61.5,65.9,2.2,2025-08-06,MEDIUM
IN-C00142-SS,substation,Pālkonda,Andhra Pradesh,SR,18.60374,83.75568,132,40,17,38.3,1.018,36.4,,CLOSED,50/51 Overcurrent,0.944,85.1,22.4,6.0,2025-11-08,ROUTINE
IN-C00143-SS,substation,Chodavaram,Andhra Pradesh,SR,17.82884,82.93526,132,25,35,64.2,1.015,35.3,,CLOSED,50/51 Overcurrent,0.919,56.0,15.6,1.1,2024-09-20,HIGH
IN-C00144-SS,substation,Tekkali,Andhra Pradesh,SR,18.6057,84.23546,132,25,31,40.0,1.007,39.1,,CLOSED,50/51 Overcurrent,0.973,63.2,7.8,2.2,2025-12-10,MEDIUM
IN-C00145-SS,substation,Addanki,Andhra Pradesh,SR,15.81061,79.97338,132,25,19,65.3,1.027,34.6,,CLOSED,50/51 Overcurrent,0.912,84.5,19.3,2.6,2025-04-30,ROUTINE
IN-C00146-SS,substation,Ramanayyapeta,Andhra Pradesh,SR,16.94516,82.2385,132,25,24,36.5,0.961,36.8,,CLOSED,50/51 Overcurrent,0.931,70.4,53.2,35.0,2025-06-28,MEDIUM
IN-C00147-SS,substation,Elamanchili,Andhra Pradesh,SR,17.54907,82.85749,132,25,18,31.6,0.964,35.7,,CLOSED,50/51 Overcurrent,0.94,89.0,20.7,5.0,2025-11-19,ROUTINE
IN-C00148-SS,substation,Payakaraopeta,Andhra Pradesh,SR,17.36784,82.56826,132,25,9,53.0,1.02,34.5,,CLOSED,50/51 Overcurrent,0.945,88.9,34.5,2.2,2025-03-28,ROUTINE
IN-C00149-SS,substation,Vepagunta,Andhra Pradesh,SR,17.77844,83.21577,132,25,1,50.7,0.998,36.7,,CLOSED,50/51 Overcurrent,0.912,99.0,43.8,2.4,2026-07-04,ROUTINE
IN-C00150-SS,substation,Māmidālapādu,Andhra Pradesh,SR,15.85409,78.01481,132,25,12,64.8,0.98,38.0,,CLOSED,50/51 Overcurrent,0.934,83.8,17.0,8.1,2025-12-27,ROUTINE
IN-C00151-SS,substation,Narasannapeta,Andhra Pradesh,SR,18.41428,84.04463,132,25,8,59.6,0.992,34.9,,CLOSED,50/51 Overcurrent,0.968,82.0,27.9,4.1,2025-09-01,ROUTINE
IN-C00152-SS,substation,Renigunta,Andhra Pradesh,SR,13.65143,79.51256,132,25,4,35.5,1.025,36.5,,CLOSED,50/51 Overcurrent,0.938,95.9,46.5,3.2,2025-12-11,ROUTINE
IN-C00153-SS,substation,Chīpurupalle,Andhra Pradesh,SR,18.31142,83.56846,132,25,6,65.8,0.969,39.0,,CLOSED,50/51 Overcurrent,0.986,86.4,18.6,4.2,2024-12-14,ROUTINE
IN-C00154-SS,substation,Avanigadda,Andhra Pradesh,SR,16.02148,80.91808,132,25,15,57.9,0.99,38.4,,CLOSED,50/51 Overcurrent,0.977,81.9,17.5,2.6,2025-02-24,ROUTINE
IN-C00155-SS,substation,Poranki,Andhra Pradesh,SR,16.47771,80.70755,132,25,20,61.0,1.039,35.1,,CLOSED,50/51 Overcurrent,0.984,69.4,38.7,1.6,2025-06-02,MEDIUM
IN-C00156-SS,substation,Banganapalle,Andhra Pradesh,SR,15.31771,78.22669,132,25,4,51.9,1.019,38.1,,CLOSED,50/51 Overcurrent,0.946,86.5,9.5,1.7,2025-09-14,ROUTINE
IN-C00157-SS,substation,Rampachodavaram,Andhra Pradesh,SR,17.44088,81.77558,132,25,14,52.5,0.981,34.4,,CLOSED,50/51 Overcurrent,0.974,96.5,42.5,10.8,2024-10-31,ROUTINE
IN-C00158-SS,substation,Kanigiri,Andhra Pradesh,SR,15.40555,79.50694,132,25,16,36.3,0.966,32.5,,CLOSED,50/51 Overcurrent,0.956,86.3,16.0,3.5,2026-05-01,ROUTINE
IN-C00159-SS,substation,Avilala,Andhra Pradesh,SR,13.61106,79.4208,132,25,29,54.8,0.998,31.0,,CLOSED,50/51 Overcurrent,0.926,70.3,5.2,1.4,2026-02-04,MEDIUM
IN-C00160-SS,substation,Pākāla,Andhra Pradesh,SR,13.44903,79.11493,132,25,19,55.5,1.016,33.4,,CLOSED,50/51 Overcurrent,0.968,71.2,18.7,6.8,2025-01-05,MEDIUM
IN-C00161-SS,substation,Gorantla,Andhra Pradesh,SR,13.98411,77.77224,132,25,15,63.3,1.023,34.9,,CLOSED,50/51 Overcurrent,0.911,76.9,22.3,5.9,2025-11-01,MEDIUM
IN-C00162-SS,substation,Srīsailain,Andhra Pradesh,SR,16.07217,78.86816,132,25,13,45.3,1.004,36.9,,CLOSED,50/51 Overcurrent,0.987,86.2,37.7,3.3,2026-07-15,ROUTINE
IN-C00163-SS,substation,Suryaraopeta,Andhra Pradesh,SR,16.99961,82.22317,132,25,18,59.8,0.966,34.6,,CLOSED,50/51 Overcurrent,0.926,75.5,42.9,4.1,2025-02-09,MEDIUM
IN-C00164-SS,substation,Penugonda,Andhra Pradesh,SR,16.65363,81.7455,132,25,20,51.4,1.026,38.9,,CLOSED,50/51 Overcurrent,0.97,74.1,7.4,8.1,2025-01-08,MEDIUM
IN-C00165-SS,substation,Katheru,Andhra Pradesh,SR,17.03795,81.77597,132,25,29,34.5,1.015,37.9,,CLOSED,50/51 Overcurrent,0.94,64.2,18.8,7.9,2025-03-26,MEDIUM
IN-C00166-SS,substation,Tiruchanur,Andhra Pradesh,SR,13.60727,79.44864,132,25,18,48.0,1.0,31.3,,CLOSED,50/51 Overcurrent,0.953,81.4,31.6,3.2,2025-04-12,ROUTINE
IN-C00167-SS,substation,Gopavaram,Andhra Pradesh,SR,14.78412,78.5729,132,25,3,62.0,1.019,35.5,,CLOSED,50/51 Overcurrent,0.954,89.0,26.7,2.8,2024-12-07,ROUTINE
IN-C00168-SS,substation,Cumbum,Andhra Pradesh,SR,15.58171,79.11059,132,25,2,33.3,1.037,37.6,,CLOSED,50/51 Overcurrent,0.981,99.0,34.1,10.5,2025-09-08,ROUTINE
IN-C00169-SS,substation,Kuppam,Andhra Pradesh,SR,12.74931,78.34189,132,25,37,51.1,0.962,34.6,,CLOSED,50/51 Overcurrent,0.982,57.3,31.4,1.6,2025-11-13,HIGH
IN-C00170-SS,substation,Srisailam Project RFC Township,Andhra Pradesh,SR,16.07331,78.87412,132,25,18,50.7,1.021,34.0,,CLOSED,50/51 Overcurrent,0.973,75.5,35.8,1.6,2025-08-14,MEDIUM
IN-C00171-SS,substation,Vinnamāla,Andhra Pradesh,SR,13.90738,79.90855,132,25,34,53.5,1.033,32.2,,CLOSED,50/51 Overcurrent,0.983,64.7,53.3,1.0,2026-04-22,MEDIUM
IN-C00172-SS,substation,Kaikalūr,Andhra Pradesh,SR,16.55154,81.214,132,25,38,45.7,1.025,39.1,,CLOSED,50/51 Overcurrent,0.948,54.7,15.2,5.7,2024-11-04,HIGH
IN-C00173-SS,substation,Nellimarla,Andhra Pradesh,SR,18.15619,83.44727,132,25,31,42.5,0.987,38.3,,CLOSED,50/51 Overcurrent,0.932,67.8,54.8,4.0,2025-08-27,MEDIUM
IN-C00174-SS,substation,Penukonda,Andhra Pradesh,SR,14.08286,77.59473,132,25,11,41.9,1.015,33.0,,CLOSED,50/51 Overcurrent,0.965,94.9,14.8,2.1,2025-02-03,ROUTINE
IN-C00175-SS,substation,Pāmūru,Andhra Pradesh,SR,15.09633,79.41174,132,25,26,59.3,1.004,34.9,,CLOSED,50/51 Overcurrent,0.929,68.6,28.8,2.7,2026-01-25,MEDIUM
IN-C00176-SS,substation,L.A.Sagaram,Andhra Pradesh,SR,13.90341,79.89055,132,25,21,39.1,0.969,35.7,,CLOSED,50/51 Overcurrent,0.913,78.6,30.5,3.2,2026-03-11,ROUTINE
IN-C00177-SS,substation,Rameswaram,Andhra Pradesh,SR,14.74006,78.54259,132,25,33,59.7,0.96,37.1,,CLOSED,50/51 Overcurrent,0.93,64.1,10.9,3.2,2025-05-04,MEDIUM
IN-C00178-SS,substation,Gannavaram,Andhra Pradesh,SR,16.54092,80.80213,132,25,30,44.9,0.975,35.5,,CLOSED,50/51 Overcurrent,0.941,67.3,27.9,4.2,2026-08-20,MEDIUM
IN-C00179-SS,substation,Singarāyakonda,Andhra Pradesh,SR,15.23046,80.02794,132,25,32,52.5,1.021,33.5,,CLOSED,50/51 Overcurrent,0.986,62.9,79.0,8.1,2024-12-13,MEDIUM
IN-C00180-SS,substation,Mangalam,Andhra Pradesh,SR,13.65754,79.46258,132,25,36,34.7,0.983,36.1,,CLOSED,50/51 Overcurrent,0.966,62.9,12.0,6.1,2025-05-31,MEDIUM
IN-C00181-SS,substation,Somandepalle,Andhra Pradesh,SR,14.00774,77.60846,132,25,32,34.4,1.038,34.8,,CLOSED,50/51 Overcurrent,0.91,56.4,18.9,3.1,2026-02-08,HIGH
IN-C00182-SS,substation,Sriramnagar,Andhra Pradesh,SR,18.28329,83.53422,132,25,16,55.6,0.985,34.4,,CLOSED,50/51 Overcurrent,0.959,83.5,23.8,1.4,2026-06-17,ROUTINE
IN-C00183-SS,substation,Sompeta,Andhra Pradesh,SR,18.94419,84.58449,132,25,27,33.4,1.039,40.1,,CLOSED,50/51 Overcurrent,0.965,63.6,15.1,25.4,2025-10-25,MEDIUM
IN-C00184-SS,substation,Nadim Tiruvuru,Andhra Pradesh,SR,17.11209,80.6088,132,25,30,64.1,1.012,34.6,,CLOSED,50/51 Overcurrent,0.942,57.3,17.8,1.5,2024-11-09,HIGH
IN-C00185-SS,substation,Tirumala,Andhra Pradesh,SR,13.68333,79.35,132,25,19,48.3,0.982,35.9,,CLOSED,50/51 Overcurrent,0.97,81.9,18.4,8.5,2026-04-08,ROUTINE
IN-C00186-SS,substation,Bhattiprolu,Andhra Pradesh,SR,16.1026,80.78074,132,25,31,38.8,1.004,35.3,,CLOSED,50/51 Overcurrent,0.947,57.2,20.5,12.1,2025-07-06,HIGH
IN-C00187-SS,substation,Vadlapūdi,Andhra Pradesh,SR,14.31119,79.8043,132,25,33,56.9,0.971,31.9,,CLOSED,50/51 Overcurrent,0.934,61.4,33.7,2.9,2026-06-23,MEDIUM
IN-C00188-SS,substation,Tādigadapa,Andhra Pradesh,SR,16.47129,80.69695,132,25,27,42.2,1.023,34.9,,CLOSED,50/51 Overcurrent,0.985,66.0,20.7,6.8,2025-04-05,MEDIUM
IN-C00189-SS,substation,Phirangipuram,Andhra Pradesh,SR,16.29078,80.26233,132,25,1,40.2,0.984,36.7,,CLOSED,50/51 Overcurrent,0.935,95.1,75.5,1.4,2025-05-17,ROUTINE
IN-C00190-SS,substation,Hukumpeta,Andhra Pradesh,SR,16.98874,81.8017,132,25,32,61.1,0.996,36.5,,CLOSED,50/51 Overcurrent,0.983,66.3,10.7,10.9,2025-05-08,MEDIUM
IN-C00191-SS,substation,Challapalle,Andhra Pradesh,SR,16.11756,80.93139,132,25,22,49.9,1.003,35.7,,CLOSED,50/51 Overcurrent,0.912,69.4,24.7,7.2,2026-02-09,MEDIUM
IN-C00192-SS,substation,Gokavaram,Andhra Pradesh,SR,17.25823,81.84985,132,25,21,61.3,1.038,35.2,,CLOSED,50/51 Overcurrent,0.946,78.8,17.4,0.7,2025-10-06,ROUTINE
IN-C00193-SS,substation,Kosigi,Andhra Pradesh,SR,15.8551,77.24463,132,25,25,38.4,1.022,33.1,,CLOSED,50/51 Overcurrent,0.919,66.8,28.3,5.5,2026-02-23,MEDIUM
IN-C00194-SS,substation,Morampudi,Andhra Pradesh,SR,16.98005,81.83715,132,25,31,55.4,1.025,35.9,,CLOSED,50/51 Overcurrent,0.961,70.8,36.4,18.0,2025-03-23,MEDIUM
IN-C00195-SS,substation,Mādugula,Andhra Pradesh,SR,17.91589,82.81578,132,25,10,47.8,0.963,37.2,,CLOSED,50/51 Overcurrent,0.917,85.0,6.8,4.0,2025-01-27,ROUTINE
IN-C00196-SS,substation,Kāmalāpuram,Andhra Pradesh,SR,14.5983,78.66948,132,25,38,42.0,0.968,36.8,,CLOSED,50/51 Overcurrent,0.95,56.4,20.0,4.5,2026-03-14,HIGH
IN-C00197-SS,substation,Kankipādu,Andhra Pradesh,SR,16.4353,80.76715,132,25,7,48.9,0.997,37.6,,CLOSED,50/51 Overcurrent,0.94,92.1,11.4,1.4,2026-03-08,ROUTINE
IN-C00198-SS,substation,Kottavalasa,Andhra Pradesh,SR,17.89044,83.1907,132,25,27,61.4,1.038,34.6,,CLOSED,50/51 Overcurrent,0.911,64.8,48.5,2.8,2026-02-23,MEDIUM
IN-C00199-SS,substation,Bhānumukkala,Andhra Pradesh,SR,15.31189,78.22772,132,25,17,42.2,1.015,36.3,,CLOSED,50/51 Overcurrent,0.97,84.7,12.7,1.9,2024-11-15,ROUTINE
IN-C00200-SS,substation,Nārāyanapuram,Andhra Pradesh,SR,14.70404,77.578,132,25,22,60.7,1.029,34.1,,CLOSED,50/51 Overcurrent,0.923,75.4,40.8,2.0,2026-06-18,MEDIUM
IN-C00201-SS,substation,Rāzole,Andhra Pradesh,SR,16.47608,81.83912,132,25,21,52.6,1.031,36.2,,CLOSED,50/51 Overcurrent,0.962,75.4,19.7,2.7,2025-12-12,MEDIUM
IN-C00202-SS,substation,Prasadampadu,Andhra Pradesh,SR,16.61224,80.68443,132,25,35,31.3,0.965,37.2,,CLOSED,50/51 Overcurrent,0.934,61.0,36.6,5.4,2025-01-29,MEDIUM
IN-C00203-SS,substation,Pāpampeta,Andhra Pradesh,SR,14.68553,77.578,132,25,19,65.9,1.02,34.4,,CLOSED,50/51 Overcurrent,0.928,82.6,21.6,0.7,2026-08-05,ROUTINE
IN-C00204-SS,substation,Peddaboddepalle,Andhra Pradesh,SR,17.66064,82.62957,132,25,7,57.4,1.016,34.6,,CLOSED,50/51 Overcurrent,0.913,94.1,21.6,4.7,2025-09-09,ROUTINE
IN-C00205-SS,substation,Pondūru,Andhra Pradesh,SR,18.34957,83.75649,132,25,11,55.0,1.032,34.7,,CLOSED,50/51 Overcurrent,0.936,91.8,27.7,5.6,2026-03-22,ROUTINE
IN-C00206-SS,substation,Thummalamenta,Andhra Pradesh,SR,15.02765,78.02347,132,25,4,40.6,0.99,33.0,,CLOSED,50/51 Overcurrent,0.949,99.0,25.4,2.7,2026-06-04,ROUTINE
IN-C00207-SS,substation,Nāgireddipalli,Andhra Pradesh,SR,14.27005,79.10131,132,25,34,44.8,1.015,32.5,,CLOSED,50/51 Overcurrent,0.92,54.1,32.9,0.5,2025-05-26,HIGH
IN-C00208-SS,substation,Etikoppāka,Andhra Pradesh,SR,17.5,82.73333,132,25,12,32.8,1.03,37.7,,CLOSED,50/51 Overcurrent,0.918,81.6,57.1,0.5,2026-05-26,ROUTINE
IN-C00209-SS,substation,Bandarulanka,Andhra Pradesh,SR,16.58282,81.96167,132,25,16,47.9,1.007,34.7,,CLOSED,50/51 Overcurrent,0.936,86.2,17.7,1.8,2025-10-06,ROUTINE
IN-C00210-SS,substation,Nārāyanavanam,Andhra Pradesh,SR,13.42565,79.58881,132,25,17,46.5,1.013,36.0,,CLOSED,50/51 Overcurrent,0.988,76.4,69.5,4.0,2026-08-11,MEDIUM
IN-C00211-SS,substation,Modameedipalle,Andhra Pradesh,SR,14.73595,78.56058,132,25,30,62.4,1.014,32.8,,CLOSED,50/51 Overcurrent,0.964,53.2,16.5,3.9,2025-08-13,HIGH
IN-C00212-SS,substation,Guntupalle,Andhra Pradesh,SR,16.56794,80.54758,132,25,29,64.0,1.039,35.1,,CLOSED,50/51 Overcurrent,0.967,68.1,18.0,9.0,2025-10-26,MEDIUM
IN-C00213-SS,substation,Perur,Andhra Pradesh,SR,13.61883,79.38255,132,25,28,54.9,0.997,32.6,,CLOSED,50/51 Overcurrent,0.949,64.1,18.8,1.7,2026-05-02,MEDIUM
IN-C00214-SS,substation,Bhuja Bhuja Nellore,Andhra Pradesh,SR,14.39468,79.9399,132,25,25,60.7,0.969,33.8,,CLOSED,50/51 Overcurrent,0.942,75.3,9.9,2.0,2025-08-01,MEDIUM
IN-C00215-SS,substation,Gudlavalleru,Andhra Pradesh,SR,16.35,81.05,132,25,23,50.7,1.039,35.0,,CLOSED,50/51 Overcurrent,0.913,71.2,45.2,1.8,2025-10-28,MEDIUM
IN-C00216-SS,substation,Narasingāpuram,Andhra Pradesh,SR,13.60759,79.31652,132,25,26,39.9,1.005,34.9,,CLOSED,50/51 Overcurrent,0.971,72.7,27.5,3.1,2025-11-12,MEDIUM
IN-C00217-SS,substation,Pavuluru,Andhra Pradesh,SR,15.85292,80.16468,132,25,4,62.8,1.02,37.8,,CLOSED,50/51 Overcurrent,0.966,91.3,58.4,0.5,2026-05-04,ROUTINE
IN-C00218-SS,substation,Yenumalapalle,Andhra Pradesh,SR,14.14424,77.81685,132,25,19,57.9,0.978,36.1,,CLOSED,50/51 Overcurrent,0.983,79.4,31.8,2.6,2024-12-13,ROUTINE
IN-C00219-SS,substation,Gavaravaram,Andhra Pradesh,SR,16.71632,81.08308,132,25,15,52.9,1.01,37.5,,CLOSED,50/51 Overcurrent,0.934,85.7,30.7,6.9,2025-10-29,ROUTINE
IN-C00220-SS,substation,vadlamuru,Andhra Pradesh,SR,17.09545,82.16565,132,25,9,52.6,1.032,37.6,,CLOSED,50/51 Overcurrent,0.929,80.8,13.2,6.2,2025-11-11,ROUTINE
IN-C00221-SS,substation,Muddanūru,Andhra Pradesh,SR,14.68718,78.39309,132,25,20,58.4,0.963,34.0,,CLOSED,50/51 Overcurrent,0.947,73.8,16.3,2.8,2026-03-16,MEDIUM
IN-C00222-SS,substation,Mandasa,Andhra Pradesh,SR,18.8683,84.46296,132,25,9,33.2,0.984,39.1,,CLOSED,50/51 Overcurrent,0.984,97.2,12.7,5.6,2026-08-06,ROUTINE
IN-C00223-SS,substation,Balaga,Andhra Pradesh,SR,18.31545,83.89326,132,25,12,37.2,1.023,39.6,,CLOSED,50/51 Overcurrent,0.936,80.9,21.9,0.6,2024-10-19,ROUTINE
IN-C00224-SS,substation,Puttaparthi,Andhra Pradesh,SR,14.1652,77.8117,132,25,24,49.1,1.033,36.3,,CLOSED,50/51 Overcurrent,0.954,70.0,22.4,3.2,2025-12-22,MEDIUM
IN-C00225-SS,substation,Pippara,Andhra Pradesh,SR,16.71667,81.55,132,25,17,62.9,1.036,39.3,,CLOSED,50/51 Overcurrent,0.91,78.6,56.2,3.2,2026-01-24,ROUTINE
IN-C00226-SS,substation,Korukollu,Andhra Pradesh,SR,16.5,81.25,132,25,19,56.9,0.987,34.0,,CLOSED,50/51 Overcurrent,0.953,79.9,35.1,8.2,2025-04-08,ROUTINE
IN-C00227-SS,substation,Dommaranandyāla,Andhra Pradesh,SR,14.86411,78.36408,132,25,5,35.1,1.037,37.1,,CLOSED,50/51 Overcurrent,0.919,97.2,22.7,4.7,2025-03-08,ROUTINE
IN-C00228-SS,substation,Sanivārapupeta,Andhra Pradesh,SR,16.73047,81.07769,132,25,26,64.8,1.024,35.7,,CLOSED,50/51 Overcurrent,0.914,70.7,15.2,10.4,2025-10-29,MEDIUM
IN-C00229-SS,substation,Mangasamudram,Andhra Pradesh,SR,13.2291,79.09087,132,25,26,30.5,1.003,33.2,,CLOSED,50/51 Overcurrent,0.972,75.7,34.8,7.1,2025-06-22,MEDIUM
IN-C00230-SS,substation,Chintapalle,Andhra Pradesh,SR,17.87117,82.35108,132,25,17,51.0,1.026,39.8,,CLOSED,50/51 Overcurrent,0.97,84.2,16.7,3.7,2025-07-15,ROUTINE
IN-C00231-SS,substation,Seethanagaram,Andhra Pradesh,SR,17.1767,81.6925,132,25,7,54.3,0.998,37.5,,CLOSED,50/51 Overcurrent,0.973,92.4,26.4,11.9,2025-11-26,ROUTINE
IN-C00232-SS,substation,Yerrabalem,Andhra Pradesh,SR,13.7046,80.0186,132,25,36,41.8,1.009,34.8,,CLOSED,50/51 Overcurrent,0.952,56.0,7.8,5.6,2024-12-02,HIGH
IN-C00233-SS,substation,Nakkāpalle,Andhra Pradesh,SR,17.40792,82.71663,132,25,30,62.7,0.984,36.3,,CLOSED,50/51 Overcurrent,0.968,67.8,10.2,4.1,2025-03-29,MEDIUM
IN-C00234-SS,substation,Mūlaguntapādu,Andhra Pradesh,SR,15.26405,80.01956,132,25,9,31.6,0.963,38.3,,CLOSED,50/51 Overcurrent,0.939,81.4,36.8,2.0,2025-09-05,ROUTINE
IN-C00235-SS,substation,Chennamukkapalle,Andhra Pradesh,SR,14.05954,78.76981,132,25,8,33.5,1.031,32.1,,CLOSED,50/51 Overcurrent,0.953,94.6,26.9,1.4,2024-09-23,ROUTINE
IN-C00236-SS,substation,Moragudi,Andhra Pradesh,SR,14.86259,78.37878,132,25,30,43.4,1.036,36.2,,CLOSED,50/51 Overcurrent,0.913,66.5,35.7,5.1,2025-06-03,MEDIUM
IN-C00237-SS,substation,Murakambattu,Andhra Pradesh,SR,13.24631,79.11874,132,25,35,45.1,1.019,31.4,,CLOSED,50/51 Overcurrent,0.969,60.0,55.0,8.3,2026-04-02,MEDIUM
IN-C00238-SS,substation,Kantabamsuguda,Andhra Pradesh,SR,18.32264,82.88259,132,25,27,53.6,1.027,38.1,,CLOSED,50/51 Overcurrent,0.971,64.5,15.1,6.5,2025-11-27,MEDIUM
IN-C00239-SS,substation,Veparāla,Andhra Pradesh,SR,14.85718,78.34806,132,25,18,31.2,0.99,34.6,,CLOSED,50/51 Overcurrent,0.95,71.7,18.7,1.6,2025-01-26,MEDIUM
IN-C00240-SS,substation,Hiramandalam,Andhra Pradesh,SR,18.67085,83.95054,132,25,16,60.8,0.968,38.6,,CLOSED,50/51 Overcurrent,0.948,84.2,13.5,4.0,2026-02-10,ROUTINE
